"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
NA,NA,NA,NA
0.438772847078089,-0.902094550939545,-0.313301918711978,-0.237363532375193
0.422279707594894,-0.902094550939545,-0.313301918711978,-0.237363532375193
0.151302706699782,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.550715052621731,-0.902094550939545,-0.313301918711978,-0.237363532375193
NA,NA,NA,NA
NA,NA,NA,NA
-0.504619238854052,1.35885128559248,-0.313301918711978,-0.237363532375193
-1.60079182125429,-0.902094550939545,-0.313301918711978,-0.237363532375193
-2.21415538722821,-0.902094550939545,-0.313301918711978,2.89583509497736
0.271291010165107,1.35885128559248,-0.313301918711978,-0.237363532375193
-1.20722398201129,-0.902094550939545,-2.47508515782462,-0.237363532375193
0.934329283520013,1.35885128559248,-0.313301918711978,-0.237363532375193
-2.03526230528832,-0.902094550939545,1.84848132040067,-0.237363532375193
NA,NA,NA,NA
-1.28692979206175,-0.902094550939545,-0.313301918711978,-0.237363532375193
0.535954105736722,1.35885128559248,-0.313301918711978,-0.237363532375193
0.683289368513496,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.0486541693513563,-0.902094550939545,-0.313301918711978,-0.237363532375193
0.248859119455658,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.450553763492422,1.35885128559248,-0.313301918711978,-0.237363532375193
-0.454232073800761,-0.902094550939545,-0.313301918711978,2.89583509497736
NA,NA,NA,NA
0.945734578152689,1.35885128559248,-0.313301918711978,-0.237363532375193
-0.317102059362095,0.605202673415138,1.84848132040067,-0.237363532375193
-0.672245453383133,-0.148445938762204,1.84848132040067,-0.237363532375193
-1.24897403168253,-0.148445938762204,-0.313301918711978,-0.237363532375193
-0.868295605617231,-0.902094550939545,1.84848132040067,2.89583509497736
NA,NA,NA,NA
-0.0527585021091054,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.179667887407233,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.757308938255219,-0.902094550939545,-0.313301918711978,-0.237363532375193
0.103037533860975,NA,-0.313301918711978,NA
-0.482305668619156,0.605202673415138,-0.313301918711978,-0.237363532375193
1.73890724307375,-0.902094550939545,-0.313301918711978,-0.237363532375193
0.821005206783236,-0.148445938762204,1.84848132040067,-0.237363532375193
NA,NA,NA,NA
1.51526161127219,1.35885128559248,-0.313301918711978,-0.237363532375193
0.568155727481973,-0.148445938762204,-0.313301918711978,-0.237363532375193
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.397099744382131,-0.148445938762204,1.84848132040067,-0.237363532375193
-1.41173965486514,0.605202673415138,-0.313301918711978,-0.237363532375193
-0.37865072473693,1.35885128559248,1.84848132040067,-0.237363532375193
0.0974490825582043,-0.902094550939545,-0.313301918711978,-0.237363532375193
1.13387190902081,1.35885128559248,-0.313301918711978,-0.237363532375193
-0.303648110586853,NA,-0.313301918711978,NA
1.85222895683809,-0.902094550939545,-0.313301918711978,-0.237363532375193
1.73368921992334,1.35885128559248,-0.313301918711978,-0.237363532375193
1.18864982057317,1.35885128559248,-0.313301918711978,-0.237363532375193
1.89470564201627,-0.902094550939545,-0.313301918711978,-0.237363532375193
2.24249602432399,-0.902094550939545,-0.313301918711978,-0.237363532375193
1.58225671330614,1.35885128559248,-0.313301918711978,-0.237363532375193
0.243519188408899,-0.902094550939545,-0.313301918711978,-0.237363532375193
0.340659009123557,1.35885128559248,-0.313301918711978,-0.237363532375193
0.279316266056106,1.35885128559248,-0.313301918711978,-0.237363532375193
1.00004739228411,1.35885128559248,-0.313301918711978,-0.237363532375193
0.240714318640748,1.35885128559248,-0.313301918711978,-0.237363532375193
-0.0137565464227475,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.216211750271832,0.605202673415138,-0.313301918711978,-0.237363532375193
-1.37125712509242,0.605202673415138,-0.313301918711978,-0.237363532375193
NA,NA,NA,NA
1.15473096231089,NA,-2.47508515782462,NA
-2.30608072925112,-0.902094550939545,NA,6.02903372232992
-0.254507177198553,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.479043971833602,0.605202673415138,-0.313301918711978,-0.237363532375193
-1.19638202000837,-0.902094550939545,1.84848132040067,-0.237363532375193
0.725073724248254,1.35885128559248,-2.47508515782462,-0.237363532375193
-0.673006437916734,1.35885128559248,1.84848132040067,-0.237363532375193
-0.518320504917517,0.605202673415138,-0.313301918711978,-0.237363532375193
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.158779253998515,0.605202673415138,1.84848132040067,-0.237363532375193
-0.457567151621369,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.595757560683383,-0.902094550939545,1.84848132040067,-0.237363532375193
-0.614937227978606,NA,1.84848132040067,NA
-1.06741218718705,-0.902094550939545,1.84848132040067,-0.237363532375193
NA,NA,NA,NA
0.0928003209502201,-0.902094550939545,-0.313301918711978,-0.237363532375193
1.45303124982991,1.35885128559248,-0.313301918711978,-0.237363532375193
0.484958625651039,-0.902094550939545,-0.313301918711978,-0.237363532375193
-0.0768757077260788,-0.148445938762204,-0.313301918711978,-0.237363532375193
-0.489748645137742,-0.902094550939545,-0.313301918711978,-0.237363532375193
NA,NA,NA,NA
NA,NA,NA,NA
