"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22a_num","TX_RESP_Q19_num"
0.20010183341094,-0.308509873522811,1.04090891979574,3.50587061445649
-0.846613195326355,1.06791879296358,1.04090891979574,-0.37441336659244
-1.20494120098411,-0.308509873522811,1.04090891979574,-0.37441336659244
0.532476333238808,-0.308509873522811,-0.39653673135076,-0.37441336659244
-0.796787057941975,1.06791879296358,1.04090891979574,-0.37441336659244
-0.0383355808237804,-0.308509873522811,-0.39653673135076,-0.37441336659244
0.222407190259645,-0.308509873522811,-0.39653673135076,-0.37441336659244
NA,NA,NA,NA
-1.72590199187156,-1.6849385400092,1.04090891979574,1.56572862393202
0.738356641200324,1.06791879296358,-0.39653673135076,-0.37441336659244
0.531596217452328,-0.308509873522811,1.04090891979574,-0.37441336659244
NA,NA,NA,NA
-0.296038231895683,-1.6849385400092,-1.83398238249727,-0.37441336659244
-0.381149248343582,1.06791879296358,-0.39653673135076,-0.37441336659244
NA,NA,NA,NA
-0.224882648871486,-0.308509873522811,1.04090891979574,-0.37441336659244
1.77819737353661,1.06791879296358,-0.39653673135076,-0.37441336659244
-0.201873492467485,-1.6849385400092,1.04090891979574,-0.37441336659244
0.604070583297117,-0.308509873522811,-0.39653673135076,-0.37441336659244
0.579159600893618,-1.6849385400092,-0.39653673135076,-0.37441336659244
-0.242641709457412,1.06791879296358,1.04090891979574,-0.37441336659244
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.2858557222398,1.06791879296358,1.04090891979574,3.50587061445649
-1.11036553719404,-0.308509873522811,-1.83398238249727,1.56572862393202
-0.863861388387387,-1.6849385400092,-0.39653673135076,3.50587061445649
-0.948467100746903,1.06791879296358,1.04090891979574,-0.37441336659244
-1.33580676374119,-1.6849385400092,1.04090891979574,1.56572862393202
-0.496961344069317,-0.308509873522811,1.04090891979574,-0.37441336659244
-1.75404466029463,-0.308509873522811,-0.39653673135076,-0.37441336659244
-0.790572152951259,1.06791879296358,1.04090891979574,-0.37441336659244
-0.636125492647528,1.06791879296358,1.04090891979574,1.56572862393202
-0.994157816556834,-1.6849385400092,1.04090891979574,-0.37441336659244
-0.72229845487606,-0.308509873522811,1.04090891979574,-0.37441336659244
-0.638763033451944,-1.6849385400092,1.04090891979574,-0.37441336659244
-1.39734778467868,-0.308509873522811,-0.39653673135076,-0.37441336659244
-0.676485566993838,1.06791879296358,1.04090891979574,1.56572862393202
-0.913365442536665,-0.308509873522811,1.04090891979574,-0.37441336659244
-0.816525658781147,-0.308509873522811,1.04090891979574,-0.37441336659244
1.47312151417233,-0.308509873522811,-0.39653673135076,-0.37441336659244
NA,NA,NA,NA
NA,NA,NA,NA
0.377770054176862,-0.308509873522811,1.04090891979574,-0.37441336659244
1.14138420168226,1.06791879296358,-0.39653673135076,-0.37441336659244
-1.00181643332192,-1.6849385400092,-0.39653673135076,-0.37441336659244
-0.295119246563943,-0.308509873522811,-0.39653673135076,-0.37441336659244
1.83141343200308,1.06791879296358,-0.39653673135076,-0.37441336659244
2.21949161635731,1.06791879296358,-1.83398238249727,-0.37441336659244
0.992919204260912,-0.308509873522811,-0.39653673135076,-0.37441336659244
-0.272772263288492,-0.308509873522811,1.04090891979574,NA
0.430566892800241,-0.308509873522811,-0.39653673135076,-0.37441336659244
1.13118937813491,-0.308509873522811,-0.39653673135076,-0.37441336659244
1.96273432726703,1.06791879296358,-0.39653673135076,-0.37441336659244
NA,NA,NA,NA
0.0556223179827387,1.06791879296358,-1.83398238249727,-0.37441336659244
-0.714281691885639,1.06791879296358,-1.83398238249727,-0.37441336659244
0.000421155826506719,-0.308509873522811,-0.39653673135076,-0.37441336659244
0.310877603399144,-1.6849385400092,-1.83398238249727,-0.37441336659244
1.46628472129422,1.06791879296358,-0.39653673135076,-0.37441336659244
-0.125356743589172,1.06791879296358,-0.39653673135076,-0.37441336659244
0.557596913145471,1.06791879296358,-0.39653673135076,-0.37441336659244
1.64875883224437,1.06791879296358,-1.83398238249727,-0.37441336659244
0.83216045268493,1.06791879296358,-0.39653673135076,-0.37441336659244
1.83164664927464,1.06791879296358,-0.39653673135076,-0.37441336659244
0.0799419368893385,-0.308509873522811,1.04090891979574,-0.37441336659244
0.219247679894086,-0.308509873522811,-1.83398238249727,-0.37441336659244
NA,NA,NA,NA
NA,NA,NA,NA
