"PROFICIENCIA_LP_SAEB","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
0.285298932952607,1.87507564054267,1.29731086703774,-0.303731341326483
-1.40862440525117,-0.169064197098109,1.29731086703774,2.47324092222994
0.745252025336377,-0.169064197098109,-0.0299379430854861,-0.303731341326483
-0.879016519475414,-0.169064197098109,-0.0299379430854861,2.47324092222994
0.124491967822867,0.853005721722279,1.29731086703774,-0.303731341326483
-1.44715659014808,1.87507564054267,-0.0299379430854861,2.47324092222994
NA,NA,NA,NA
-0.541146196939522,0.853005721722279,-0.0299379430854861,2.47324092222994
NA,NA,NA,NA
0.204557397321405,-0.169064197098109,-2.68443556333193,-0.303731341326483
-1.51115651073768,0.853005721722279,1.29731086703774,-0.303731341326483
-1.04907162305498,1.87507564054267,1.29731086703774,-0.303731341326483
NA,NA,NA,NA
1.0848896365002,-1.1911341159185,1.29731086703774,-0.303731341326483
-0.229013822971752,-0.169064197098109,-0.0299379430854861,2.47324092222994
-0.30291152410383,0.853005721722279,-0.0299379430854861,-0.303731341326483
1.31229170953772,-1.1911341159185,1.29731086703774,-0.303731341326483
-1.88342188310767,NA,-0.0299379430854861,-0.303731341326483
-0.242394484061016,-0.169064197098109,-1.35718675320871,-0.303731341326483
-0.680106262210805,-0.169064197098109,-0.0299379430854861,-0.303731341326483
-0.538525714340195,-1.1911341159185,-1.35718675320871,-0.303731341326483
1.23985658490093,-1.1911341159185,-1.35718675320871,-0.303731341326483
-1.5535624842803,-0.169064197098109,-0.0299379430854861,-0.303731341326483
NA,NA,NA,NA
NA,NA,NA,NA
0.203375364695084,-0.169064197098109,-0.0299379430854861,-0.303731341326483
0.0901475085510685,-0.169064197098109,-0.0299379430854861,-0.303731341326483
0.570193986823414,0.853005721722279,-0.0299379430854861,-0.303731341326483
-2.25109712200121,1.87507564054267,1.29731086703774,-0.303731341326483
-1.16723690102387,0.853005721722279,-0.0299379430854861,-0.303731341326483
0.914912735411113,-1.1911341159185,-0.0299379430854861,-0.303731341326483
-0.527798887219297,-0.169064197098109,-0.0299379430854861,-0.303731341326483
0.234350834797348,0.853005721722279,-0.0299379430854861,-0.303731341326483
NA,NA,NA,NA
1.21739566922451,-0.169064197098109,-2.68443556333193,-0.303731341326483
-0.0824958741469575,0.853005721722279,-0.0299379430854861,-0.303731341326483
-0.619543223158378,-0.169064197098109,-0.0299379430854861,-0.303731341326483
-2.24601485755986,1.87507564054267,1.29731086703774,5.25021318578636
0.898419481628306,-1.1911341159185,1.29731086703774,-0.303731341326483
-1.85288797427871,1.87507564054267,1.29731086703774,2.47324092222994
0.504525662954135,1.87507564054267,1.29731086703774,-0.303731341326483
0.592708936726645,-0.169064197098109,-0.0299379430854861,-0.303731341326483
NA,NA,NA,NA
0.344169421332375,-1.1911341159185,1.29731086703774,-0.303731341326483
0.589538845271086,-0.169064197098109,-0.0299379430854861,-0.303731341326483
-0.428770366008037,-0.169064197098109,-1.35718675320871,-0.303731341326483
0.650277803403379,-0.169064197098109,-1.35718675320871,-0.303731341326483
0.669274267355835,-1.1911341159185,-1.35718675320871,-0.303731341326483
-0.64199608274691,-0.169064197098109,1.29731086703774,NA
0.684338275141696,-0.169064197098109,-0.0299379430854861,-0.303731341326483
-0.757228109895944,0.853005721722279,1.29731086703774,-0.303731341326483
1.5548934498722,-1.1911341159185,-1.35718675320871,-0.303731341326483
1.24107082100812,-1.1911341159185,-0.0299379430854861,-0.303731341326483
NA,NA,NA,NA
-0.157410040689724,1.87507564054267,-0.0299379430854861,-0.303731341326483
-0.959379752906872,1.87507564054267,-0.0299379430854861,-0.303731341326483
-1.63491227541792,NA,NA,2.47324092222994
0.210431913307624,1.87507564054267,1.29731086703774,-0.303731341326483
0.456508478101004,-0.169064197098109,-0.0299379430854861,-0.303731341326483
NA,NA,NA,NA
0.323310247938946,-1.1911341159185,-0.0299379430854861,-0.303731341326483
0.203198297727048,1.87507564054267,-0.0299379430854861,-0.303731341326483
1.00772640222883,-0.169064197098109,-0.0299379430854861,-0.303731341326483
NA,NA,NA,NA
