"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q23e_num"
NA,NA,NA,NA
-0.910644745191509,0.851717054501241,1.58339598873524,-0.875115958904233
-1.018405288831,0.851717054501241,-1.0555973258235,-0.875115958904233
1.1588193055727,-0.629529996805265,-1.0555973258235,1.47864420642439
NA,NA,NA,NA
-1.68350034501131,0.851717054501241,1.58339598873524,0.30176412376008
-1.73208152073869,0.851717054501241,1.58339598873524,1.47864420642439
NA,NA,NA,NA
-1.37398667647229,NA,NA,NA
0.392075193952798,0.851717054501241,1.58339598873524,0.30176412376008
-1.51974843180484,-0.629529996805265,0.263899331455874,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.0784362344506389,0.851717054501241,0.263899331455874,1.47864420642439
-1.30354997343635,0.851717054501241,-1.0555973258235,-2.05199604156855
-1.02767956143719,0.851717054501241,0.263899331455874,-2.05199604156855
-0.524198041087155,0.851717054501241,0.263899331455874,-0.875115958904233
1.50102876744871,0.851717054501241,0.263899331455874,0.30176412376008
NA,NA,NA,NA
NA,NA,NA,NA
-0.111577065075364,-0.629529996805265,1.58339598873524,0.30176412376008
-0.0203428686922903,0.851717054501241,-1.0555973258235,-0.875115958904233
-0.1388037372439,-0.629529996805265,-1.0555973258235,-0.875115958904233
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.806142157935965,0.851717054501241,0.263899331455874,-0.875115958904233
NA,NA,NA,NA
0.904457334864187,-2.11077704811177,1.58339598873524,0.30176412376008
-1.3626985688253,0.851717054501241,0.263899331455874,-0.875115958904233
-0.0978034940342557,0.851717054501241,1.58339598873524,0.30176412376008
-0.963785387273375,0.851717054501241,0.263899331455874,0.30176412376008
0.0527486342504804,-0.629529996805265,0.263899331455874,0.30176412376008
0.462931720337646,-2.11077704811177,-1.0555973258235,1.47864420642439
0.578393557372675,-2.11077704811177,0.263899331455874,-0.875115958904233
-1.66459630078851,-2.11077704811177,-1.0555973258235,0.30176412376008
1.48033761332523,0.851717054501241,-1.0555973258235,0.30176412376008
-0.515627680558724,0.851717054501241,1.58339598873524,-0.875115958904233
0.848411381000632,-0.629529996805265,-1.0555973258235,0.30176412376008
NA,NA,NA,NA
0.542998169951534,-0.629529996805265,0.263899331455874,-0.875115958904233
NA,NA,NA,NA
NA,NA,NA,NA
1.22686291286134,-0.629529996805265,-1.0555973258235,0.30176412376008
-0.0103632317655882,0.851717054501241,0.263899331455874,0.30176412376008
NA,NA,NA,NA
-0.150826579569147,-0.629529996805265,0.263899331455874,0.30176412376008
1.11788902040188,0.851717054501241,-1.0555973258235,-0.875115958904233
NA,NA,NA,NA
1.37099427531717,-0.629529996805265,0.263899331455874,1.47864420642439
0.420720932638854,-0.629529996805265,-1.0555973258235,1.47864420642439
NA,NA,NA,NA
1.2251821421843,-0.629529996805265,0.263899331455874,-0.875115958904233
1.40926835841576,-0.629529996805265,-1.0555973258235,0.30176412376008
0.5970456875552,0.851717054501241,-1.0555973258235,-0.875115958904233
1.14250708900633,-0.629529996805265,0.263899331455874,1.47864420642439
0.482503320492051,-0.629529996805265,-1.0555973258235,1.47864420642439
NA,NA,NA,NA
0.0996224732739067,0.851717054501241,-1.0555973258235,-0.875115958904233
