"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22g_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.456972617917908,-0.70539507017629,0.996023841111995,-1.81719875143345,-1.99771044871926,-0.432156098280046
-0.941619443721464,0.403082897243595,0.996023841111995,-0.567874609822954,0.513696972527811,2.73698862244029
0.279011405834168,0.403082897243595,-1.79284291400159,1.93077367339804,-0.742006738095726,-0.432156098280046
0.621200339902154,0.403082897243595,-1.79284291400159,0.681449531787545,0.513696972527811,-0.432156098280046
0.104584768933866,1.51156086466348,-0.398409536444798,-0.567874609822954,-0.742006738095726,-0.432156098280046
-0.267623229577395,-1.81387303759617,-1.79284291400159,-0.567874609822954,-0.742006738095726,1.15241626208012
0.809033995168664,0.403082897243595,-0.398409536444798,0.681449531787545,0.513696972527811,-0.432156098280046
0.401422390306003,1.51156086466348,-0.398409536444798,0.681449531787545,0.513696972527811,-0.432156098280046
0.0805198764977721,-0.70539507017629,0.996023841111995,-1.81719875143345,-1.99771044871926,-0.432156098280046
0.658832340250842,0.403082897243595,-0.398409536444798,0.681449531787545,0.513696972527811,-0.432156098280046
1.61059472122842,-0.70539507017629,-0.398409536444798,-0.567874609822954,0.513696972527811,-0.432156098280046
-1.09933380361695,-0.70539507017629,-0.398409536444798,-0.567874609822954,-0.742006738095726,-0.432156098280046
1.3254833092064,1.51156086466348,0.996023841111995,1.93077367339804,1.76940068315135,-0.432156098280046
-1.06134975935732,-0.70539507017629,0.996023841111995,-0.567874609822954,0.513696972527811,-0.432156098280046
-1.30595412024272,-1.81387303759617,-0.398409536444798,-0.567874609822954,-0.742006738095726,-0.432156098280046
-0.571521281088508,0.403082897243595,-0.398409536444798,0.681449531787545,0.513696972527811,-0.432156098280046
-0.0822624329187582,-0.70539507017629,0.996023841111995,-0.567874609822954,-0.742006738095726,2.73698862244029
-0.988674725929255,-0.70539507017629,NA,0.681449531787545,0.513696972527811,-0.432156098280046
-1.25070404661291,-0.70539507017629,0.996023841111995,-0.567874609822954,-0.742006738095726,1.15241626208012
2.58282940588595,0.403082897243595,-0.398409536444798,0.681449531787545,0.513696972527811,-0.432156098280046
-0.403052468511543,1.51156086466348,0.996023841111995,0.681449531787545,0.513696972527811,-0.432156098280046
-0.0444446237195125,0.403082897243595,0.996023841111995,-0.567874609822954,1.76940068315135,-0.432156098280046
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
