"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
0.118016765055626,-1.53371207443664,-1.220943989441,-0.734846922834954,-0.819187378543547,-0.71945252817577
1.85403031425596,0.511237358145545,-1.220943989441,-1.95959179422654,-0.819187378543547,-0.71945252817577
NA,NA,NA,NA,NA,NA
-2.14390485293769,-0.511237358145545,-1.220943989441,0.489897948556635,0.887452993422176,-0.71945252817577
0.650448884962041,1.53371207443664,-1.220943989441,-0.734846922834954,-0.819187378543547,-0.71945252817577
-0.307251908148653,-1.53371207443664,1.68606550922805,-0.734846922834954,-0.819187378543547,0.338565895612127
1.3237049394099,1.53371207443664,0.232560759893525,0.489897948556635,0.887452993422176,1.39658431940002
NA,NA,NA,NA,NA,NA
-0.624936389999021,-0.511237358145545,-1.220943989441,-0.734846922834954,-0.819187378543547,0.338565895612127
-1.05012131351702,-1.53371207443664,1.68606550922805,1.71464281994822,-0.819187378543547,-0.71945252817577
0.769586888546633,0.511237358145545,0.232560759893525,1.71464281994822,-0.819187378543547,0.338565895612127
-0.15601330728429,0.511237358145545,0.232560759893525,-0.734846922834954,0.887452993422176,0.338565895612127
-0.155759054737909,-0.511237358145545,0.232560759893525,0.489897948556635,-0.819187378543547,-0.71945252817577
-0.139815187609462,-0.511237358145545,0.232560759893525,0.489897948556635,0.887452993422176,0.338565895612127
-0.560542459445952,-0.511237358145545,0.232560759893525,0.489897948556635,0.887452993422176,0.338565895612127
-0.413709059114728,1.53371207443664,1.68606550922805,-0.734846922834954,0.887452993422176,1.39658431940002
-1.01867452419704,-1.53371207443664,1.68606550922805,1.71464281994822,2.5940933653879,1.39658431940002
-0.0938956356984718,-0.511237358145545,0.232560759893525,-0.734846922834954,-0.819187378543547,0.338565895612127
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.44051771985466,0.511237358145545,0.232560759893525,0.489897948556635,-0.819187378543547,1.39658431940002
-0.723821181128233,0.511237358145545,0.232560759893525,0.489897948556635,0.887452993422176,0.338565895612127
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.540904742170203,NA,0.232560759893525,-0.734846922834954,0.887452993422176,1.39658431940002
NA,NA,NA,NA,NA,NA
-0.741471212322517,0.511237358145545,0.232560759893525,0.489897948556635,0.887452993422176,0.338565895612127
0.766804120707002,-0.511237358145545,-1.220943989441,-1.95959179422654,-0.819187378543547,-0.71945252817577
1.65234187667953,0.511237358145545,0.232560759893525,0.489897948556635,-0.819187378543547,-1.77747095196367
NA,NA,NA,NA,NA,NA
1.42761040793794,1.53371207443664,-1.220943989441,-0.734846922834954,-0.819187378543547,-1.77747095196367
0.775104972785452,0.511237358145545,0.232560759893525,0.489897948556635,-0.819187378543547,0.338565895612127
0.773689377825781,-0.511237358145545,-1.220943989441,0.489897948556635,0.887452993422176,-1.77747095196367
