"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q23d_num","TX_RESP_Q20_num"
0.588728823529314,-1.29903810567666,-0.875040452139362,-1.0978875820671,-0.286212291364566,-0.258198889747161
0.951213159066213,0.433012701892219,-0.875040452139362,-2.26896766960534,1.24025326257979,-0.258198889747161
-0.386520810891674,0.433012701892219,-0.875040452139362,1.24427259300938,-0.286212291364566,-0.258198889747161
-0.704101241837862,0.433012701892219,-0.875040452139362,0.07319250547114,-1.81267784530892,-0.258198889747161
NA,NA,NA,NA,NA,NA
-0.204458663413646,-3.03108891324554,0.13462160802144,1.24427259300938,-0.286212291364566,-0.258198889747161
0.183750832247453,0.433012701892219,0.13462160802144,0.07319250547114,1.24025326257979,-0.258198889747161
0.76770969324712,0.433012701892219,1.14428366818224,1.24427259300938,-0.286212291364566,-0.258198889747161
-0.483387641602434,0.433012701892219,1.14428366818224,0.07319250547114,-0.286212291364566,-0.258198889747161
-1.3544886278733,0.433012701892219,1.14428366818224,0.07319250547114,-0.286212291364566,-0.258198889747161
-0.962163182466355,0.433012701892219,0.13462160802144,0.07319250547114,1.24025326257979,-0.258198889747161
NA,NA,NA,NA,NA,NA
-0.42638007727789,0.433012701892219,NA,0.07319250547114,-0.286212291364566,NA
0.619049020239823,0.433012701892219,1.14428366818224,0.07319250547114,-0.286212291364566,-0.258198889747161
2.10428413522928,-1.29903810567666,-1.88470251230016,-1.0978875820671,1.24025326257979,-0.258198889747161
0.121446300564582,0.433012701892219,-0.875040452139362,-1.0978875820671,-1.81267784530892,-0.258198889747161
1.02527778041325,0.433012701892219,0.13462160802144,0.07319250547114,1.24025326257979,-0.258198889747161
-1.83995949917387,0.433012701892219,1.14428366818224,1.24427259300938,-0.286212291364566,3.61478445646026
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
