"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num"
0.736362488360533,NA
-1.16004983826606,-0.447644063975305
-0.64684742268309,1.00061614300362
-1.63912220988853,1.00061614300362
0.0123290503505548,-0.447644063975305
-0.950624884780565,1.00061614300362
0.81542426612046,-0.447644063975305
-0.398066849278156,NA
0.439845651356706,NA
-0.331095108791551,-0.447644063975305
-0.671936210352119,1.00061614300362
-1.60887874182486,1.00061614300362
0.381243142424228,-0.447644063975305
-0.7699183635393,-0.447644063975305
-0.633344999041735,-0.447644063975305
-0.337053438297617,-0.447644063975305
-0.856669785318665,1.00061614300362
1.6713129925996,-0.447644063975305
-0.538154718157877,1.00061614300362
-0.690627505477888,NA
-0.716557869460574,1.00061614300362
-0.301633756245679,NA
-0.908744445347733,1.00061614300362
0.423867747529519,-0.447644063975305
-0.084147064582962,-0.447644063975305
1.19480089959422,1.00061614300362
-0.541141457029803,NA
1.4962838452075,-1.89590427095423
0.121198937178735,NA
0.510005382639681,-0.447644063975305
0.483566228069435,1.00061614300362
0.0797563927691721,-0.447644063975305
0.841679898318113,-0.447644063975305
-1.2791202857601,1.00061614300362
-1.44923015048556,NA
-1.15467114962564,-1.89590427095423
-1.31078372563225,NA
0.151077919168175,NA
0.643856479741184,-0.447644063975305
0.452898790492569,-0.447644063975305
NA,NA
NA,1.00061614300362
NA,-0.447644063975305
-1.00717334701255,-1.89590427095423
NA,1.00061614300362
NA,NA
0.643548941078067,1.00061614300362
NA,-1.89590427095423
0.81465227207096,-0.447644063975305
NA,-0.447644063975305
0.621178616763323,NA
NA,1.00061614300362
NA,1.00061614300362
0.853052375568302,1.00061614300362
NA,NA
-0.309928356123054,NA
NA,-0.447644063975305
NA,-0.447644063975305
0.583750468582893,-1.89590427095423
1.47894040359821,1.00061614300362
NA,1.00061614300362
-0.371141728371006,NA
-1.50338285890728,NA
3.40064652857384,-1.89590427095423
-0.759626687015655,1.00061614300362
0.541910537666356,-0.447644063975305
-0.247772124949156,NA
NA,1.00061614300362
NA,NA
NA,1.00061614300362
1.76373420278769,-0.447644063975305
NA,1.00061614300362
1.38694062689546,-0.447644063975305
NA,NA
0.633579996741538,-1.89590427095423
