"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num"
0.0595749601668713,NA,NA,NA,NA
-0.244372199148787,-0.137516054136642,-0.447644063975305,0.145458591209079,1.08133284389254
-0.599524869394084,-1.06083813191124,1.00061614300362,-2.09875967315957,-0.0848104191288264
-0.984732732062176,-0.137516054136642,1.00061614300362,1.2675677233934,1.08133284389254
-1.15983441572221,NA,-0.447644063975305,-0.976650540975245,1.08133284389254
-0.738617868678237,-0.137516054136642,1.00061614300362,1.2675677233934,-0.0848104191288264
0.952531868808403,-0.137516054136642,-0.447644063975305,0.145458591209079,-0.0848104191288264
0.521195097416486,NA,NA,NA,NA
0.0887852844818034,NA,NA,NA,NA
0.494145900025163,0.785806023637952,-0.447644063975305,0.145458591209079,-0.0848104191288264
-1.36616801431605,-0.137516054136642,1.00061614300362,-2.09875967315957,-1.25095368215019
-0.677436376253143,1.70912810141255,1.00061614300362,-0.976650540975245,-0.0848104191288264
-0.517938866575914,-1.06083813191124,-0.447644063975305,1.2675677233934,1.08133284389254
-0.0334635965362134,-1.06083813191124,-0.447644063975305,-0.976650540975245,-1.25095368215019
-1.16698918980821,-1.06083813191124,-0.447644063975305,0.145458591209079,-0.0848104191288264
-1.43852391221141,-1.06083813191124,-0.447644063975305,0.145458591209079,-0.0848104191288264
-1.51987419400356,-1.06083813191124,1.00061614300362,1.2675677233934,1.08133284389254
0.537438557501449,0.785806023637952,-0.447644063975305,-0.976650540975245,-1.25095368215019
-0.605633027063589,0.785806023637952,1.00061614300362,0.145458591209079,-1.25095368215019
0.247288018226665,NA,NA,NA,NA
-1.20462911228997,-1.06083813191124,1.00061614300362,-0.976650540975245,1.08133284389254
1.6713007630685,NA,NA,NA,NA
-1.3326504971067,0.785806023637952,1.00061614300362,1.2675677233934,1.08133284389254
0.336699230021729,-1.06083813191124,-0.447644063975305,-0.976650540975245,-0.0848104191288264
-1.14594915855117,-1.06083813191124,-0.447644063975305,1.2675677233934,1.08133284389254
-1.47318801291146,-1.06083813191124,1.00061614300362,1.2675677233934,1.08133284389254
0.342764001878341,NA,NA,NA,NA
1.84594514143446,-1.06083813191124,-1.89590427095423,-0.976650540975245,-1.25095368215019
1.68139365521005,NA,NA,NA,NA
-0.537701266938185,-1.06083813191124,-0.447644063975305,0.145458591209079,-1.25095368215019
0.738832266265564,-0.137516054136642,1.00061614300362,-0.976650540975245,-0.0848104191288264
0.448652512165293,1.70912810141255,-0.447644063975305,0.145458591209079,-1.25095368215019
0.990540459454071,0.785806023637952,-0.447644063975305,-0.976650540975245,-1.25095368215019
-1.18321757182565,-0.137516054136642,1.00061614300362,1.2675677233934,1.08133284389254
-0.46528786358668,NA,NA,NA,NA
1.19548704698345,0.785806023637952,-1.89590427095423,-0.976650540975245,-1.25095368215019
-1.3557922672121,NA,NA,NA,NA
0.510167792956792,NA,NA,NA,NA
-0.480615771773943,0.785806023637952,-0.447644063975305,1.2675677233934,1.08133284389254
0.20593305501627,0.785806023637952,-0.447644063975305,-0.976650540975245,-0.0848104191288264
NA,NA,NA,NA,NA
NA,1.70912810141255,1.00061614300362,1.2675677233934,1.08133284389254
NA,NA,-0.447644063975305,0.145458591209079,1.08133284389254
-0.855658141662101,-1.06083813191124,-1.89590427095423,-0.976650540975245,-1.25095368215019
NA,-0.137516054136642,1.00061614300362,0.145458591209079,-0.0848104191288264
NA,NA,NA,NA,NA
1.46962041698907,-1.06083813191124,1.00061614300362,-0.976650540975245,1.08133284389254
NA,0.785806023637952,-1.89590427095423,0.145458591209079,-1.25095368215019
0.0836266343126741,-1.06083813191124,-0.447644063975305,1.2675677233934,1.08133284389254
NA,NA,-0.447644063975305,-0.976650540975245,-1.25095368215019
0.521759900261163,NA,NA,NA,NA
NA,0.785806023637952,1.00061614300362,1.2675677233934,1.08133284389254
NA,-0.137516054136642,1.00061614300362,1.2675677233934,1.08133284389254
0.608669556255207,1.70912810141255,1.00061614300362,0.145458591209079,1.08133284389254
NA,NA,NA,NA,NA
0.410404418140682,NA,NA,NA,NA
NA,NA,-0.447644063975305,NA,-0.0848104191288264
NA,-0.137516054136642,-0.447644063975305,1.2675677233934,1.08133284389254
-0.319644496521185,-1.06083813191124,-1.89590427095423,0.145458591209079,-1.25095368215019
0.960459834558711,1.70912810141255,1.00061614300362,1.2675677233934,1.08133284389254
NA,NA,1.00061614300362,0.145458591209079,1.08133284389254
-0.675148874243776,NA,NA,NA,NA
-0.302128094974489,NA,NA,NA,NA
1.5565131122965,NA,-1.89590427095423,-0.976650540975245,-1.25095368215019
-1.25761392076032,NA,1.00061614300362,-0.976650540975245,-0.0848104191288264
-0.0691403922795113,NA,-0.447644063975305,0.145458591209079,-1.25095368215019
0.0576674562654525,NA,NA,NA,NA
NA,-0.137516054136642,1.00061614300362,-0.976650540975245,-0.0848104191288264
NA,NA,NA,NA,NA
NA,-0.137516054136642,1.00061614300362,0.145458591209079,-0.0848104191288264
1.11420465928193,-1.06083813191124,-0.447644063975305,-0.976650540975245,-1.25095368215019
NA,-0.137516054136642,1.00061614300362,1.2675677233934,1.08133284389254
2.19090122145524,1.70912810141255,-0.447644063975305,0.145458591209079,-1.25095368215019
NA,NA,NA,NA,NA
1.86897188351286,1.70912810141255,-1.89590427095423,-0.976650540975245,-1.25095368215019
