"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22g_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.17821345303797,0.483045891539648,0.729234492969466,-0.781602364146308,0.566946709513841,-0.632455532033676,0.356753034006338,-1.51572949349015,-0.393397896234721
-0.395283036106659,0.483045891539648,0.729234492969466,0.312640945658523,0.566946709513841,0.948683298050514,0.356753034006338,1.32626330680388,-0.393397896234721
2.21834383223843,0.483045891539648,0.729234492969466,0.312640945658523,-0.755928946018455,-0.632455532033676,0.356753034006338,1.32626330680388,-0.393397896234721
0.842057473654687,0.483045891539648,-0.833410849107961,0.312640945658523,0.566946709513841,0.948683298050514,2.14051820403803,1.32626330680388,2.36038737740833
-0.253309043151839,0.483045891539648,0.729234492969466,NA,NA,-0.632455532033676,0.356753034006338,-0.0947330933431345,NA
-0.582464400696501,0.483045891539648,0.729234492969466,1.40688425546335,0.566946709513841,0.948683298050514,0.356753034006338,-0.0947330933431345,-0.393397896234721
0.119233358044174,0.483045891539648,-0.833410849107961,-0.781602364146308,-2.07880460155075,-2.21359436211787,0.356753034006338,-0.0947330933431345,-0.393397896234721
-0.585106438422103,0.483045891539648,0.729234492969466,0.312640945658523,0.566946709513841,0.948683298050514,0.356753034006338,-0.0947330933431345,-0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.14828596030026,-1.93218356615859,-0.833410849107961,2.50112756526819,0.566946709513841,-0.632455532033676,-1.42701213602535,1.32626330680388,-0.393397896234721
-1.17528571985208,0.483045891539648,0.729234492969466,-0.781602364146308,0.566946709513841,0.948683298050514,0.356753034006338,-0.0947330933431345,-0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.585179018733812,0.483045891539648,0.729234492969466,-0.781602364146308,-0.755928946018455,0.948683298050514,-1.42701213602535,-1.51572949349015,2.36038737740833
-1.61576574234869,0.483045891539648,0.729234492969466,-0.781602364146308,0.566946709513841,0.948683298050514,0.356753034006338,-1.51572949349015,-0.393397896234721
0.114413202422324,-1.93218356615859,-2.39605619118539,0.312640945658523,0.566946709513841,-0.632455532033676,0.356753034006338,-0.0947330933431345,-0.393397896234721
0.615768930178608,-1.93218356615859,-0.833410849107961,-0.781602364146308,-2.07880460155075,-0.632455532033676,-1.42701213602535,-0.0947330933431345,-0.393397896234721
0.142146058043551,0.483045891539648,-0.833410849107961,-0.781602364146308,0.566946709513841,-0.632455532033676,-1.42701213602535,-0.0947330933431345,-0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA
