"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.507005215986689,-1.11702888510856,-0.402766210155791,-0.691108948681298,-0.333848930444795,-0.356733015880238,-1.68238204838412,0.281917038384098,0.160014224118799,-0.860309002014606,-0.661246522533581
-1.1400959257296,1.24114320567618,1.12774538843621,0.502624689950035,-0.333848930444795,-0.356733015880238,1.223550580643,0.281917038384098,-1.3601209050098,0.229415733870562,-0.661246522533581
0.758563288816337,0.0620571602838093,-0.402766210155791,-0.691108948681298,-0.333848930444795,-0.356733015880238,1.223550580643,0.281917038384098,-1.3601209050098,0.229415733870562,-0.661246522533581
-1.00236818298264,1.24114320567618,1.12774538843621,-0.691108948681298,-0.333848930444795,-1.48638756616766,-0.229415733870562,-1.86065245333505,-1.3601209050098,-1.95003373789977,-0.661246522533581
-0.378201752381073,1.24114320567618,-0.402766210155791,-0.691108948681298,-0.333848930444795,-0.356733015880238,-0.229415733870562,0.281917038384098,0.160014224118799,0.229415733870562,1.43270079882276
1.62479220428719,-1.11702888510856,-0.402766210155791,-0.691108948681298,-0.333848930444795,0.772921534407182,1.223550580643,1.35320178424367,0.160014224118799,1.31914046975573,-0.661246522533581
-0.19087010027591,-1.11702888510856,-0.402766210155791,-0.691108948681298,-0.333848930444795,-0.356733015880238,-1.68238204838412,1.35320178424367,0.160014224118799,-0.860309002014606,-0.661246522533581
1.05643805507053,-1.11702888510856,-0.402766210155791,-0.691108948681298,-0.333848930444795,-0.356733015880238,-0.229415733870562,-1.86065245333505,0.160014224118799,0.229415733870562,-0.661246522533581
0.321858212210632,0.0620571602838093,-0.402766210155791,0.502624689950035,1.25193348916798,0.772921534407182,-0.229415733870562,0.281917038384098,0.160014224118799,0.229415733870562,-0.661246522533581
-0.608189545309081,1.24114320567618,1.12774538843621,1.69635832858137,-0.333848930444795,1.9025760846946,1.223550580643,0.281917038384098,0.160014224118799,-0.860309002014606,-0.661246522533581
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.5480046877741,0.0620571602838093,1.12774538843621,1.69635832858137,2.83771590878075,1.9025760846946,1.223550580643,0.281917038384098,1.68014935324739,1.31914046975573,1.43270079882276
-0.998739460011846,0.0620571602838093,-1.9332778087478,-0.691108948681298,-0.333848930444795,0.772921534407182,1.223550580643,-1.86065245333505,1.68014935324739,-1.95003373789977,1.43270079882276
-0.693430492365362,1.24114320567618,1.12774538843621,1.69635832858137,1.25193348916798,0.772921534407182,-0.229415733870562,0.281917038384098,1.68014935324739,0.229415733870562,1.43270079882276
-0.729909069349367,0.0620571602838093,1.12774538843621,1.69635832858137,1.25193348916798,0.772921534407182,-0.229415733870562,-0.789367707475475,0.160014224118799,-0.860309002014606,-0.661246522533581
0.877223200083055,-1.11702888510856,-0.402766210155791,0.502624689950035,-0.333848930444795,-1.48638756616766,-0.229415733870562,-0.789367707475475,0.160014224118799,0.229415733870562,-0.661246522533581
-0.105445899620082,0.0620571602838093,-0.402766210155791,-0.691108948681298,-0.333848930444795,-0.356733015880238,-0.229415733870562,0.281917038384098,0.160014224118799,0.229415733870562,1.43270079882276
0.0254573073429504,-1.11702888510856,1.12774538843621,-0.691108948681298,-0.333848930444795,-0.356733015880238,-0.229415733870562,0.281917038384098,0.160014224118799,1.31914046975573,1.43270079882276
1.72669481113448,-1.11702888510856,-0.402766210155791,-0.691108948681298,-1.91963135005757,-1.48638756616766,-1.68238204838412,0.281917038384098,-1.3601209050098,0.229415733870562,-0.661246522533581
1.51123325284057,1.24114320567618,-1.9332778087478,-0.691108948681298,-0.333848930444795,-0.356733015880238,-0.229415733870562,1.35320178424367,-1.3601209050098,1.31914046975573,-0.661246522533581
