"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
2.04866977579725,0.984945697928971,0.911991731312454,0.94181254051905,-1.27569263682846,0.756256117185479,0.339479157592002,1.61225169613381,-0.321915418893149
0.545052828775036,0.984945697928971,-0.577594763164555,0.94181254051905,0.815849942157736,0.756256117185479,0.339479157592002,0.175882003214598,-0.321915418893149
-0.265760601230025,-0.523252402024766,-0.577594763164555,0.94181254051905,-1.27569263682846,-0.333642404640653,-0.848697893980007,-2.69685738262383,-0.321915418893149
-1.34538801915816,-0.523252402024766,0.911991731312454,-0.287776054047487,0.815849942157736,0.756256117185479,0.339479157592002,0.175882003214598,-0.321915418893149
1.49277315824546,0.984945697928971,0.911991731312454,0.94181254051905,-1.27569263682846,-1.42354092646678,-2.03687494555202,0.175882003214598,-0.321915418893149
-0.721564491620156,-0.523252402024766,-0.577594763164555,-0.287776054047487,-1.27569263682846,0.756256117185479,0.339479157592002,0.175882003214598,-0.321915418893149
-0.176849971841468,0.984945697928971,0.911991731312454,-0.287776054047487,-1.27569263682846,0.756256117185479,0.339479157592002,0.175882003214598,-0.321915418893149
-0.881192693728833,-0.523252402024766,0.911991731312454,-0.287776054047487,0.815849942157736,1.84615463901161,1.52765620916401,0.175882003214598,-0.321915418893149
2.03011502041729,0.984945697928971,0.911991731312454,-0.287776054047487,-1.27569263682846,-0.333642404640653,-0.848697893980007,-1.26048768970462,-0.321915418893149
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.38196301535797,0.984945697928971,0.911991731312454,0.94181254051905,0.815849942157736,-1.42354092646678,-2.03687494555202,1.61225169613381,-0.321915418893149
0.281556865281724,0.984945697928971,0.911991731312454,-0.287776054047487,0.815849942157736,-0.333642404640653,-0.848697893980007,0.175882003214598,-0.321915418893149
1.46867029907842,0.984945697928971,0.911991731312454,0.94181254051905,0.815849942157736,-1.42354092646678,0.339479157592002,0.175882003214598,-0.321915418893149
0.523174014657901,-0.523252402024766,0.911991731312454,-0.287776054047487,-1.27569263682846,-0.333642404640653,-0.848697893980007,0.175882003214598,-0.321915418893149
0.0749545571039132,-0.523252402024766,-2.06718125764156,-1.51736464861402,-1.27569263682846,-1.42354092646678,-0.848697893980007,0.175882003214598,-0.321915418893149
0.041304152563782,-0.523252402024766,-0.577594763164555,-0.287776054047487,-1.27569263682846,-1.42354092646678,-0.848697893980007,0.175882003214598,-0.321915418893149
0.847770196337994,-2.0314505019785,0.911991731312454,-1.51736464861402,0.815849942157736,-1.42354092646678,-0.848697893980007,-1.26048768970462,-0.321915418893149
0.401280302282169,0.984945697928971,0.911991731312454,2.17140113508559,-1.27569263682846,-0.333642404640653,-0.848697893980007,1.61225169613381,-0.321915418893149
0.988331979319872,0.984945697928971,0.911991731312454,0.94181254051905,0.815849942157736,1.84615463901161,1.52765620916401,1.61225169613381,-0.321915418893149
0.189616352126209,0.984945697928971,-0.577594763164555,0.94181254051905,-1.27569263682846,-0.333642404640653,0.339479157592002,0.175882003214598,-0.321915418893149
-0.943611557088974,0.984945697928971,0.911991731312454,0.94181254051905,-1.27569263682846,1.84615463901161,1.52765620916401,-1.26048768970462,2.19975536243652
-0.640461518168241,-0.523252402024766,-0.577594763164555,0.94181254051905,0.815849942157736,-1.42354092646678,0.339479157592002,0.175882003214598,-0.321915418893149
-1.43656046533869,-0.523252402024766,-0.577594763164555,-1.51736464861402,0.815849942157736,-1.42354092646678,0.339479157592002,-2.69685738262383,-0.321915418893149
-0.173117259421891,-0.523252402024766,0.911991731312454,0.94181254051905,0.815849942157736,-0.333642404640653,0.339479157592002,0.175882003214598,-0.321915418893149
