"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num"
-1.01430674610998,-0.758801267286639,0.984552934480855
0.467364565830001,-0.758801267286639,-1.59989851853139
-1.00681596903603,-0.758801267286639,0.984552934480855
0.569058172633794,0.213412856424367,0.984552934480855
-1.38174328713575,NA,-0.307672792025267
-0.159464911825185,2.15784110384638,0.984552934480855
0.85947143566583,0.213412856424367,0.984552934480855
-1.18225619711835,-0.758801267286639,0.984552934480855
0.419851467211118,0.213412856424367,0.984552934480855
-0.508041236341354,-0.758801267286639,-0.307672792025267
0.655548843219952,0.213412856424367,0.984552934480855
0.105044628216583,-0.758801267286639,-1.59989851853139
-0.419018241835476,1.18562698013537,0.984552934480855
-0.506930951204397,-0.758801267286639,-1.59989851853139
-1.19044161474594,-0.758801267286639,0.984552934480855
0.173865554016378,-0.758801267286639,-0.307672792025267
-0.196520087177967,-0.758801267286639,0.984552934480855
0.400342907393136,-0.758801267286639,-0.307672792025267
0.254663603434298,2.15784110384638,0.984552934480855
-0.0649017880815308,-0.758801267286639,-1.59989851853139
-0.902363018123436,-0.758801267286639,0.984552934480855
-1.19356691119621,-0.758801267286639,0.984552934480855
-0.73543913900361,-0.758801267286639,-0.307672792025267
-0.625917033797761,1.18562698013537,-0.307672792025267
-0.0145276773307682,-0.758801267286639,-1.59989851853139
-1.42627341645335,-0.758801267286639,0.984552934480855
-1.14943662356112,-0.758801267286639,0.984552934480855
NA,NA,NA
0.360563429146425,-0.758801267286639,-1.59989851853139
-0.295028520299846,-0.758801267286639,-0.307672792025267
0.0137389430823996,-0.758801267286639,-0.307672792025267
-0.789268345874028,1.18562698013537,0.984552934480855
-0.816753349154088,0.213412856424367,0.984552934480855
-0.777499064755877,0.213412856424367,0.984552934480855
0.788771015500198,0.213412856424367,0.984552934480855
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.0389581903005088,-0.758801267286639,-0.307672792025267
0.0773834286548246,-0.758801267286639,-1.59989851853139
0.440063680490366,1.18562698013537,-0.307672792025267
-0.0703933567429882,-0.758801267286639,-1.59989851853139
-0.861740934054756,0.213412856424367,-0.307672792025267
-1.32417093485111,-0.758801267286639,-0.307672792025267
0.00899395033917869,-0.758801267286639,NA
-0.0617719649691283,0.213412856424367,-0.307672792025267
-0.0958803034844003,-0.758801267286639,0.984552934480855
-0.171614836728415,0.213412856424367,0.984552934480855
-0.0804040296241166,-0.758801267286639,0.984552934480855
-0.669820301243774,-0.758801267286639,-0.307672792025267
0.00111689136080381,-0.758801267286639,0.984552934480855
-0.801109912128048,1.18562698013537,-0.307672792025267
-0.381586969568058,-0.758801267286639,0.984552934480855
-0.909068803275995,-0.758801267286639,0.984552934480855
NA,NA,NA
0.402851506753306,-0.758801267286639,-0.307672792025267
-0.53963081071498,0.213412856424367,-0.307672792025267
-1.06073215248592,-0.758801267286639,0.984552934480855
0.0604015344289015,-0.758801267286639,-1.59989851853139
-1.47279143752811,-0.758801267286639,-0.307672792025267
NA,NA,NA
-1.1723652584922,-0.758801267286639,0.984552934480855
-0.140084007920897,1.18562698013537,0.984552934480855
-0.331526855585851,-0.758801267286639,-0.307672792025267
0.475112877645776,-0.758801267286639,-0.307672792025267
-1.27664538791137,0.213412856424367,-0.307672792025267
0.441792926048492,2.15784110384638,-0.307672792025267
0.0818279641992495,-0.758801267286639,-1.59989851853139
-0.718321707621894,-0.758801267286639,-1.59989851853139
-0.165694043497247,-0.758801267286639,-0.307672792025267
