"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
1.71208799372375,0.343592135468138,0.434613493680176,1.40270901921696,0.695381589888282,1.52472499972497,0.0692396868548563,-0.48350116580804
0.127806502892621,0.343592135468138,0.434613493680176,-0.280541803843391,0.695381589888282,-1.90590624965622,-1.17707467653256,-0.48350116580804
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.39467488945175,0.343592135468138,0.434613493680176,-1.12216721537356,-0.869226987360353,-0.190590624965622,1.31555405024227,-0.48350116580804
0.874630636127058,0.343592135468138,0.434613493680176,0.561083607686782,1.4776858785126,-0.190590624965622,1.31555405024227,1.2571030311009
-0.668582108161195,-2.74873708374511,0.434613493680176,-1.12216721537356,-0.869226987360353,-1.90590624965622,-1.17707467653256,-0.48350116580804
-0.335414337944074,0.343592135468138,0.434613493680176,1.40270901921696,1.4776858785126,-0.190590624965622,0.0692396868548563,-0.48350116580804
1.76595088046456,0.343592135468138,0.434613493680176,0.561083607686782,-0.0869226987360354,1.52472499972497,0.0692396868548563,1.2571030311009
-0.268731370408501,0.343592135468138,0.434613493680176,1.40270901921696,-0.869226987360353,-0.190590624965622,0.0692396868548563,-0.48350116580804
0.279070334838015,0.343592135468138,0.434613493680176,-0.280541803843391,-0.0869226987360354,-0.190590624965622,0.0692396868548563,1.2571030311009
NA,NA,NA,NA,NA,NA,NA,NA
-0.934223333535941,0.343592135468138,-2.17306746840088,-1.12216721537356,-0.869226987360353,-0.190590624965622,0.0692396868548563,1.2571030311009
0.684853342693336,0.343592135468138,0.434613493680176,0.561083607686782,1.4776858785126,-0.190590624965622,1.31555405024227,1.2571030311009
0.606232101221747,0.343592135468138,0.434613493680176,-0.280541803843391,-0.869226987360353,-0.190590624965622,0.0692396868548563,-0.48350116580804
0.209041748821276,0.343592135468138,0.434613493680176,0.561083607686782,0.695381589888282,1.52472499972497,1.31555405024227,1.2571030311009
NA,NA,NA,NA,NA,NA,NA,NA
-0.261722082403893,0.343592135468138,0.434613493680176,-1.12216721537356,-0.869226987360353,-0.190590624965622,-2.42338903991998,-2.22410536271698
-1.42534476042199,-2.74873708374511,0.434613493680176,-1.12216721537356,-0.869226987360353,-0.190590624965622,-1.17707467653256,-0.48350116580804
-0.596684832905412,0.343592135468138,-2.17306746840088,-0.280541803843391,-0.869226987360353,-0.190590624965622,0.0692396868548563,-0.48350116580804
0.091560304073039,0.343592135468138,0.434613493680176,1.40270901921696,1.4776858785126,1.52472499972497,0.0692396868548563,-0.48350116580804
NA,NA,NA,NA,NA,NA,NA,NA
-2.25520590852615,0.343592135468138,-2.17306746840088,-1.12216721537356,-0.869226987360353,-0.190590624965622,0.0692396868548563,-0.48350116580804
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
