"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.04373228009894,-1.21824750528248,1.40270901921696,0.695381589888282,1.01476554136542,0.415143200261595,-0.602700475566316,-0.235702260395516
-1.55399721872216,0.775248412452487,-0.280541803843391,0.695381589888282,1.01476554136542,-2.57388784162189,-0.602700475566316,4.00693842672377
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.384661173011212,-1.21824750528248,-1.12216721537356,-0.869226987360353,1.01476554136542,0.415143200261595,-0.602700475566316,-0.235702260395516
1.68155640395912,0.775248412452487,0.561083607686782,1.4776858785126,-1.09282442916276,0.415143200261595,-0.602700475566316,-0.235702260395516
0.0181618315402527,-1.21824750528248,-1.12216721537356,-0.869226987360353,1.01476554136542,0.415143200261595,-0.602700475566316,-0.235702260395516
0.730170883803255,-1.21824750528248,1.40270901921696,1.4776858785126,1.01476554136542,0.415143200261595,-0.602700475566316,-0.235702260395516
-0.913097737130111,0.775248412452487,0.561083607686782,-0.0869226987360354,0.31223555118936,0.415143200261595,1.56702123647242,-0.235702260395516
1.60111445457773,-1.21824750528248,1.40270901921696,-0.869226987360353,-1.09282442916276,1.90965872120334,-0.602700475566316,-0.235702260395516
-0.130792047326046,-1.21824750528248,-0.280541803843391,-0.0869226987360354,1.01476554136542,-1.07937232068015,1.56702123647242,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA
-0.936770932494527,0.775248412452487,-1.12216721537356,-0.869226987360353,1.01476554136542,0.415143200261595,1.56702123647242,-0.235702260395516
1.6209951322619,0.775248412452487,0.561083607686782,1.4776858785126,-1.09282442916276,0.415143200261595,-0.602700475566316,-0.235702260395516
-0.517874960411966,0.775248412452487,-0.280541803843391,-0.869226987360353,-1.09282442916276,0.415143200261595,1.56702123647242,-0.235702260395516
-1.33710141021802,0.775248412452487,0.561083607686782,0.695381589888282,-0.3902944389867,0.415143200261595,1.56702123647242,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA
-0.379090947932859,0.775248412452487,-1.12216721537356,-0.869226987360353,-1.09282442916276,-1.07937232068015,-0.602700475566316,-0.235702260395516
-0.75505207231769,0.775248412452487,-1.12216721537356,-0.869226987360353,1.01476554136542,-1.07937232068015,-0.602700475566316,-0.235702260395516
0.260146472952449,-1.21824750528248,-0.280541803843391,-0.869226987360353,-1.09282442916276,-1.07937232068015,-0.602700475566316,-0.235702260395516
0.314218280926606,0.775248412452487,1.40270901921696,1.4776858785126,-1.09282442916276,0.415143200261595,-0.602700475566316,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA
-0.361657240555666,0.775248412452487,-1.12216721537356,-0.869226987360353,-0.3902944389867,0.415143200261595,-0.602700475566316,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
