"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q23i_num"
-0.625444979525546,1.13814879044733,0.53813823519705,0.811679449913428,0.354245954216038,-0.0786889475364631,-1.25902316058341,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA
-0.252823914183924,-0.0711342994029576,0.53813823519705,-1.1595420713049,0.354245954216038,1.25902316058341,-1.25902316058341,1.13183291683622
-0.367586914877332,-1.28041738925324,-1.74894926439041,-1.1595420713049,0.354245954216038,-0.0786889475364631,0.0786889475364631,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA
-0.77756033615772,1.13814879044733,0.53813823519705,0.811679449913428,0.354245954216038,1.25902316058341,-1.25902316058341,-1.61690416690889
NA,NA,NA,NA,NA,NA,NA,NA
1.67796540042038,-1.28041738925324,-1.74894926439041,-1.1595420713049,-2.65684465662029,-1.41640105565634,-1.25902316058341,-1.61690416690889
0.241452056418576,-0.0711342994029576,0.53813823519705,0.811679449913428,0.354245954216038,-0.0786889475364631,0.0786889475364631,1.13183291683622
1.01763049237753,-0.0711342994029576,-1.74894926439041,0.811679449913428,0.354245954216038,-1.41640105565634,1.41640105565634,1.13183291683622
NA,NA,NA,NA,NA,NA,NA,NA
-0.465359004068337,1.13814879044733,0.53813823519705,0.811679449913428,0.354245954216038,-0.0786889475364631,1.41640105565634,1.13183291683622
-1.24750133718474,1.13814879044733,0.53813823519705,-1.1595420713049,0.354245954216038,1.25902316058341,0.0786889475364631,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA
0.6282183042918,-0.0711342994029576,0.53813823519705,-1.1595420713049,-2.65684465662029,-1.41640105565634,1.41640105565634,-0.242535625036333
-0.505419105849344,1.13814879044733,0.53813823519705,0.811679449913428,0.354245954216038,-0.0786889475364631,0.0786889475364631,-1.61690416690889
NA,NA,NA,NA,NA,NA,NA,NA
2.26307257262467,-0.0711342994029576,0.53813823519705,-1.1595420713049,0.354245954216038,-0.0786889475364631,1.41640105565634,1.13183291683622
-0.684693372483132,-1.28041738925324,0.53813823519705,0.811679449913428,0.354245954216038,-0.0786889475364631,0.0786889475364631,-0.242535625036333
0.984542197482113,-0.0711342994029576,0.53813823519705,-1.1595420713049,0.354245954216038,-1.41640105565634,0.0786889475364631,1.13183291683622
-1.30062240241837,1.13814879044733,0.53813823519705,0.811679449913428,0.354245954216038,1.25902316058341,0.0786889475364631,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.13490279414481,-1.28041738925324,0.53813823519705,0.811679449913428,0.354245954216038,1.25902316058341,0.0786889475364631,-0.242535625036333
-0.450966862721831,-1.28041738925324,-1.74894926439041,0.811679449913428,0.354245954216038,-0.0786889475364631,-1.25902316058341,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA
