"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.506688477689571,-0.0540639278424373,1.00563799050401,2.24780594779607,-2.74873708374511
1.79372779352133,0.865022845478999,-0.639951448502549,-1.75609839671568,1.88975674507476
-0.954028394163923,0.865022845478999,1.00563799050401,0.913171166292151,0.343592135468139
-0.0584559091259067,0.865022845478999,-0.639951448502549,-0.421463615211762,0.343592135468139
1.27014464130358,-0.973150701163874,-0.639951448502549,-0.421463615211762,0.343592135468139
0.487376612039035,0.865022845478999,-0.639951448502549,-0.421463615211762,-1.20257247413848
-0.919543055750255,0.865022845478999,NA,-0.421463615211762,NA
NA,NA,NA,NA,NA
-0.562369873080668,0.865022845478999,1.00563799050401,-0.421463615211762,0.343592135468139
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.291878044575513,-0.973150701163874,-0.639951448502549,0.913171166292151,-1.20257247413848
-1.11171156794415,NA,-0.639951448502549,-0.421463615211762,0.343592135468139
0.895833563263314,-0.973150701163874,-0.639951448502549,-0.421463615211762,0.343592135468139
-0.931675651031061,0.865022845478999,-0.639951448502549,-0.421463615211762,0.343592135468139
NA,NA,NA,NA,NA
-1.25259353727615,-0.973150701163874,2.65122742951056,2.24780594779607,-1.20257247413848
-0.922408215270294,1.78410961880044,-0.639951448502549,-0.421463615211762,0.343592135468139
-0.671652608288768,-0.973150701163874,-0.639951448502549,0.913171166292151,0.343592135468139
1.16118320086261,NA,-0.639951448502549,-0.421463615211762,0.343592135468139
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.39978664245032,-0.973150701163874,-0.639951448502549,-0.421463615211762,0.343592135468139
-0.0203943637530614,-0.973150701163874,1.00563799050401,-0.421463615211762,0.343592135468139
1.19534724450914,-0.973150701163874,1.00563799050401,-0.421463615211762,0.343592135468139
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
