"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
-1.46657686421323,0.204124145231932,-0.847791247890659,-0.875595035770913
NA,NA,NA,NA
-0.112427660892821,0.204124145231932,-0.847791247890659,-0.875595035770913
0.453929643509285,0.204124145231932,-0.847791247890659,-0.875595035770913
NA,NA,NA,NA
-0.8897012290786,0.204124145231932,-0.847791247890659,0.437797517885457
-1.02520761921182,0.204124145231932,0.847791247890659,-0.875595035770913
-0.859754042958666,-2.24536559755125,-2.54337374367198,-2.18898758942728
1.82567977935292,0.204124145231932,0.847791247890659,0.437797517885457
-0.353247719558389,0.204124145231932,0.847791247890659,0.437797517885457
0.848821140641927,0.204124145231932,0.847791247890659,0.437797517885457
-0.612369372102659,-2.24536559755125,-0.847791247890659,-2.18898758942728
0.636038009018697,0.204124145231932,-0.847791247890659,0.437797517885457
1.13120111282356,0.204124145231932,0.847791247890659,0.437797517885457
1.26562510584542,2.65361388801511,0.847791247890659,1.75119007154183
-1.70414233896344,0.204124145231932,-0.847791247890659,0.437797517885457
-0.517660843563623,0.204124145231932,0.847791247890659,0.437797517885457
1.09796787074833,0.204124145231932,0.847791247890659,0.437797517885457
0.170558610093903,0.204124145231932,0.847791247890659,0.437797517885457
-0.37502846040166,0.204124145231932,-0.847791247890659,-0.875595035770913
1.33470695669161,0.204124145231932,-0.847791247890659,0.437797517885457
0.345918245283072,0.204124145231932,0.847791247890659,-0.875595035770913
0.0884388707444361,0.204124145231932,0.847791247890659,1.75119007154183
NA,NA,NA,NA
-1.84309945747878,-2.24536559755125,-0.847791247890659,0.437797517885457
0.595636855835996,0.204124145231932,0.847791247890659,0.437797517885457
-0.0353065921654499,0.204124145231932,0.847791247890659,0.437797517885457
NA,NA,NA,NA
