"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.17797803915712,-0.130817029618071,-0.204124145231932,-0.316613443372841,0.204124145231932,-0.847791247890659,-0.875595035770913,-1.01734949746879,0.0485245026211226,0.0458936499553815
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.220627871992799,-0.915719207326496,-0.204124145231932,-0.316613443372841,0.204124145231932,-0.847791247890659,-0.875595035770913,0.339116499156263,0.0485245026211226,0.0458936499553815
-1.01190875241454,1.43898732579878,-0.204124145231932,-0.316613443372841,0.204124145231932,-0.847791247890659,-0.875595035770913,-1.01734949746879,0.0485245026211226,0.0458936499553815
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.797391598063435,-0.915719207326496,-0.204124145231932,-0.316613443372841,0.204124145231932,-0.847791247890659,0.437797517885457,0.339116499156263,0.0485245026211226,0.0458936499553815
-0.457526485387429,-0.915719207326496,-0.204124145231932,-0.316613443372841,0.204124145231932,0.847791247890659,-0.875595035770913,0.339116499156263,1.21311256552807,1.14734124888454
-1.59210688565032,1.43898732579878,-1.83711730708738,-1.83635797156248,-2.24536559755125,-2.54337374367198,-2.18898758942728,-2.37381549409384,-2.28065162319277,-2.15700154790294
0.759758702378078,-0.915719207326496,-0.204124145231932,-0.316613443372841,0.204124145231932,0.847791247890659,0.437797517885457,0.339116499156263,0.0485245026211226,0.0458936499553815
-0.0037702003600597,-0.915719207326496,-0.204124145231932,1.2031310848168,0.204124145231932,0.847791247890659,0.437797517885457,0.339116499156263,1.21311256552807,1.14734124888454
1.42348831978616,-0.915719207326496,1.42886901662352,1.2031310848168,0.204124145231932,0.847791247890659,0.437797517885457,-1.01734949746879,0.0485245026211226,-1.05555394897378
-0.437913767303809,1.43898732579878,-1.83711730708738,-1.83635797156248,-2.24536559755125,-0.847791247890659,-2.18898758942728,-2.37381549409384,-1.11606356028582,-2.15700154790294
0.460748558031886,-0.915719207326496,-0.204124145231932,1.2031310848168,0.204124145231932,-0.847791247890659,0.437797517885457,0.339116499156263,1.21311256552807,1.14734124888454
0.272896636842346,-0.130817029618071,-0.204124145231932,-0.316613443372841,0.204124145231932,0.847791247890659,0.437797517885457,0.339116499156263,0.0485245026211226,0.0458936499553815
1.05728962698393,-0.915719207326496,-0.204124145231932,-0.316613443372841,2.65361388801511,0.847791247890659,1.75119007154183,1.69558249578132,0.0485245026211226,0.0458936499553815
-2.20780020827065,-0.130817029618071,-0.204124145231932,-0.316613443372841,0.204124145231932,-0.847791247890659,0.437797517885457,0.339116499156263,0.0485245026211226,0.0458936499553815
-0.776274608169103,1.43898732579878,-0.204124145231932,-0.316613443372841,0.204124145231932,0.847791247890659,0.437797517885457,0.339116499156263,0.0485245026211226,0.0458936499553815
0.0903281258407612,-0.130817029618071,-0.204124145231932,-0.316613443372841,0.204124145231932,0.847791247890659,0.437797517885457,0.339116499156263,1.21311256552807,1.14734124888454
1.49373789779151,1.43898732579878,1.42886901662352,1.2031310848168,0.204124145231932,0.847791247890659,0.437797517885457,0.339116499156263,1.21311256552807,1.14734124888454
1.09858358033944,-0.915719207326496,-0.204124145231932,-0.316613443372841,0.204124145231932,-0.847791247890659,-0.875595035770913,0.339116499156263,1.21311256552807,1.14734124888454
0.394469007818126,1.43898732579878,-0.204124145231932,-0.316613443372841,0.204124145231932,-0.847791247890659,0.437797517885457,0.339116499156263,0.0485245026211226,0.0458936499553815
1.11861978017963,-0.915719207326496,-0.204124145231932,-0.316613443372841,0.204124145231932,0.847791247890659,-0.875595035770913,1.69558249578132,0.0485245026211226,0.0458936499553815
1.08516207979247,-0.130817029618071,1.42886901662352,1.2031310848168,0.204124145231932,0.847791247890659,1.75119007154183,-1.01734949746879,-1.11606356028582,0.0458936499553815
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.155070024940307,-0.130817029618071,3.06186217847897,2.72287561300643,-2.24536559755125,-0.847791247890659,0.437797517885457,0.339116499156263,-1.11606356028582,0.0458936499553815
0.610532180213026,-0.130817029618071,-0.204124145231932,-0.316613443372841,0.204124145231932,0.847791247890659,0.437797517885457,0.339116499156263,0.0485245026211226,0.0458936499553815
-1.02724605428778,1.43898732579878,-0.204124145231932,-0.316613443372841,0.204124145231932,0.847791247890659,0.437797517885457,0.339116499156263,-2.28065162319277,-2.15700154790294
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
