"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
-0.534747066021055,-0.870624069287591,0.182980625493187,0.80999882335324,-0.967993787650916
1.10893461217947,0.803652987034699,0.182980625493187,0.80999882335324,-0.967993787650916
1.06505714760784,0.803652987034699,1.34948211301226,0.80999882335324,1.77465527736001
NA,NA,NA,NA,NA
0.547037183307396,-0.870624069287591,-0.983520862025883,0.80999882335324,-0.967993787650916
0.628010385015391,1.64079151519584,1.34948211301226,0.80999882335324,0.403330744854548
-0.207795454928431,-0.870624069287591,0.182980625493187,0.80999882335324,1.77465527736001
0.450875783284725,0.803652987034699,-0.983520862025883,-0.522579886034348,0.403330744854548
-2.54256824733521,-0.870624069287591,0.182980625493187,0.80999882335324,0.403330744854548
0.0806716110952106,0.803652987034699,0.182980625493187,-0.522579886034348,0.403330744854548
1.44818117188536,-0.870624069287591,1.34948211301226,-0.522579886034348,-0.967993787650916
-1.61420044243889,-0.0334855411264458,1.34948211301226,0.80999882335324,0.403330744854548
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.80161935600006,-0.870624069287591,-0.983520862025883,0.80999882335324,0.403330744854548
NA,NA,NA,NA,NA
0.414501828249205,-0.870624069287591,0.182980625493187,-0.522579886034348,0.403330744854548
0.23829363886219,-0.870624069287591,NA,NA,NA
-0.389952679555169,-0.870624069287591,1.34948211301226,0.80999882335324,0.403330744854548
-0.752932993291665,-0.870624069287591,0.182980625493187,-0.522579886034348,-0.967993787650916
-1.20871277275558,0.803652987034699,1.34948211301226,0.80999882335324,1.77465527736001
-0.420844690730244,NA,NA,NA,NA
-0.870241074351604,-0.0334855411264458,1.34948211301226,0.80999882335324,0.403330744854548
-0.18485375214638,-0.870624069287591,1.34948211301226,-0.522579886034348,0.403330744854548
-0.344528594955436,1.64079151519584,1.34948211301226,0.80999882335324,0.403330744854548
0.627101134667245,-0.0334855411264458,-0.983520862025883,0.80999882335324,1.77465527736001
-2.47399154070575,NA,1.34948211301226,0.80999882335324,1.77465527736001
1.00572899563393,1.64079151519584,-2.15002234954495,-1.85515859542194,-0.967993787650916
NA,NA,NA,NA,NA
0.85402321642796,-0.870624069287591,-0.983520862025883,-0.522579886034348,0.403330744854548
1.75350648845397,1.64079151519584,-0.983520862025883,-0.522579886034348,-0.967993787650916
0.575726421613224,-0.870624069287591,0.182980625493187,-0.522579886034348,0.403330744854548
-0.404753475170022,-0.0334855411264458,0.182980625493187,0.80999882335324,-0.967993787650916
-1.44798288233064,NA,1.34948211301226,-1.85515859542194,0.403330744854548
-0.587271604822743,-0.870624069287591,1.34948211301226,0.80999882335324,-0.967993787650916
-0.160646617731631,-0.870624069287591,1.34948211301226,0.80999882335324,-0.967993787650916
0.0919292093189708,1.64079151519584,-0.983520862025883,0.80999882335324,0.403330744854548
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.930314323890094,-0.0334855411264458,-0.983520862025883,-1.85515859542194,-2.33931832015638
-1.36052322895367,-0.870624069287591,1.34948211301226,0.80999882335324,0.403330744854548
1.71023676536158,1.64079151519584,0.182980625493187,0.80999882335324,-2.33931832015638
-0.757213569515664,-0.870624069287591,0.182980625493187,0.80999882335324,1.77465527736001
-0.430196357114492,-0.870624069287591,0.182980625493187,-0.522579886034348,0.403330744854548
0.295650229736907,-0.870624069287591,-0.983520862025883,0.80999882335324,0.403330744854548
0.112372863465474,0.803652987034699,0.182980625493187,-0.522579886034348,0.403330744854548
1.1024965718724,0.803652987034699,-0.983520862025883,-0.522579886034348,-0.967993787650916
0.111908874661933,1.64079151519584,-0.983520862025883,-1.85515859542194,-0.967993787650916
0.448377734649176,0.803652987034699,-0.983520862025883,-1.85515859542194,0.403330744854548
0.0194172068082841,-0.0334855411264458,-0.983520862025883,0.80999882335324,-0.967993787650916
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.13346667851236,-0.870624069287591,0.182980625493187,0.80999882335324,0.403330744854548
0.0502998264027566,-0.0334855411264458,-0.983520862025883,-1.85515859542194,-0.967993787650916
1.43098387410022,0.803652987034699,-0.983520862025883,-1.85515859542194,-0.967993787650916
-0.043997820039712,-0.870624069287591,-0.983520862025883,-1.85515859542194,-0.967993787650916
0.873896639515363,-0.870624069287591,0.182980625493187,0.80999882335324,0.403330744854548
1.32959983287556,1.64079151519584,-0.983520862025883,-0.522579886034348,0.403330744854548
-1.06349187995516,-0.870624069287591,-0.983520862025883,0.80999882335324,0.403330744854548
0.4871950659046,-0.870624069287591,-0.983520862025883,-0.522579886034348,-0.967993787650916
-0.385190924580991,-0.870624069287591,-0.983520862025883,0.80999882335324,0.403330744854548
-0.937538289928606,1.64079151519584,0.182980625493187,-0.522579886034348,0.403330744854548
