"PROFICIENCIA_LP_SAEB","TX_RESP_Q23i_num"
-0.579263837623939,-0.379533429682683
0.475209398677085,1.00305263558995
0.224805111509489,1.00305263558995
NA,NA
0.625515741400279,-0.379533429682683
2.03226151782996,1.00305263558995
-0.947872899857115,-1.76211949495531
1.14939458335319,1.00305263558995
-1.0451981658664,-0.379533429682683
-0.210492076935677,-0.379533429682683
0.49998100635511,-0.379533429682683
-0.669808481306949,-0.379533429682683
NA,NA
NA,NA
NA,NA
-1.89539078025313,-0.379533429682683
NA,NA
1.02972408091886,-0.379533429682683
0.791093812650176,NA
-0.178538889513023,-0.379533429682683
-0.811044491482574,1.00305263558995
-0.628510292510069,1.00305263558995
0.0174784654692712,NA
-0.189872918485915,1.00305263558995
-1.45748495859121,-0.379533429682683
0.590150777298013,1.00305263558995
0.516223798460892,1.00305263558995
-2.57266494371552,-0.379533429682683
0.115846409785686,-1.76211949495531
NA,NA
0.725250485052993,-0.379533429682683
-0.10159324710923,-0.379533429682683
1.07467618025648,1.00305263558995
1.13129035174886,-1.76211949495531
0.140187171351531,-0.379533429682683
-0.750479625352106,1.00305263558995
0.11208575053451,1.00305263558995
0.489355114965336,1.00305263558995
NA,NA
NA,NA
-1.68923307748431,-1.76211949495531
-0.466286748686709,1.00305263558995
1.41712729559407,-0.379533429682683
-0.734596111885304,-1.76211949495531
0.596556503256754,1.00305263558995
-0.850019135584203,1.00305263558995
2.05567674586653,1.00305263558995
0.166777287495147,-1.76211949495531
-0.61026937624663,-0.379533429682683
0.513551394821502,1.00305263558995
1.08276243051327,1.00305263558995
NA,NA
NA,NA
NA,NA
NA,NA
0.47083952987524,-0.379533429682683
0.803236206747062,-0.379533429682683
0.387744589966529,-0.379533429682683
-0.565470878805107,-1.76211949495531
1.39947474949161,1.00305263558995
-0.19597796182203,1.00305263558995
-2.13907951502551,-1.76211949495531
-0.362558332108111,1.00305263558995
0.496623903539143,-0.379533429682683
-1.47919364853376,-0.379533429682683
