"PROFICIENCIA_MT_SAEB","PROFICIENCIA_LP_SAEB","TX_RESP_Q19","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c"
-0.176736325984576,-0.128108901804305,-0.337426420345661,-0.318265774861633,-0.78405398285594,-0.101523482721288
1.10754123689432,1.06971100128155,NA,NA,NA,NA
-0.394234366345811,-0.463194271617663,2.90186721497269,-1.59132887430817,-0.78405398285594,1.11675830993417
NA,NA,NA,NA,NA,NA
-0.204038099622305,-2.48133681175853,2.90186721497269,-0.318265774861633,-0.78405398285594,-0.101523482721288
-1.86570952603332,-0.48351467268167,-0.337426420345661,-0.318265774861633,-0.78405398285594,1.11675830993417
0.436261686272198,-0.0279750725633507,-0.337426420345661,-0.318265774861633,-0.78405398285594,-0.101523482721288
NA,NA,NA,NA,NA,NA
0.782142734532452,0.174143425261563,2.90186721497269,-0.318265774861633,1.59340002967497,1.11675830993417
0.953024202890453,-0.549457225920187,-0.337426420345661,-0.318265774861633,-0.78405398285594,-1.31980527537674
-1.46586583761158,0.696412775375164,-0.337426420345661,-0.318265774861633,0.404673023409517,-1.31980527537674
-0.122854262199363,-0.00656929016852232,2.90186721497269,-0.318265774861633,-0.78405398285594,-0.101523482721288
-0.404294015307867,0.0119509806804543,-0.337426420345661,-0.318265774861633,0.404673023409517,-0.101523482721288
NA,NA,NA,NA,NA,NA
0.82965181244195,0.960789087318669,-0.337426420345661,0.9547973245849,0.404673023409517,-0.101523482721288
-0.634252893951407,-1.15118990523556,-0.337426420345661,-0.318265774861633,-0.78405398285594,-0.101523482721288
0.582566117842867,-0.603597043352827,-0.337426420345661,0.9547973245849,1.59340002967497,-0.101523482721288
-0.0385564683204232,-0.798772247519081,NA,NA,NA,NA
-1.15988375788058,-0.16858547998891,-0.337426420345661,-1.59132887430817,-0.78405398285594,-1.31980527537674
-0.904977208862087,-1.86748747777027,-0.337426420345661,-1.59132887430817,-0.78405398285594,-2.5380870680322
-1.17831840405344,-0.836246227351103,-0.337426420345661,-0.318265774861633,-0.78405398285594,1.11675830993417
0.290945241284878,0.620175392595257,-0.337426420345661,0.9547973245849,0.404673023409517,-0.101523482721288
-0.152958865013621,0.226475880840352,-0.337426420345661,0.9547973245849,-0.78405398285594,1.11675830993417
1.5381539450045,0.193211832419124,-0.337426420345661,-0.318265774861633,-0.78405398285594,1.11675830993417
-0.0125575789787552,-0.579693321424845,-0.337426420345661,0.9547973245849,-0.78405398285594,-1.31980527537674
-0.00227354488079949,1.1345005683233,NA,NA,NA,NA
1.87295510942562,0.555796319669864,-0.337426420345661,0.9547973245849,0.404673023409517,-1.31980527537674
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.29658339618166,1.19328857639335,NA,NA,NA,NA
2.95055047456042,2.24705719256039,-0.337426420345661,0.9547973245849,-0.78405398285594,-0.101523482721288
0.135574093256754,0.662103185378802,-0.337426420345661,-1.59132887430817,1.59340002967497,-0.101523482721288
1.46600830182049,-0.23942613177125,-0.337426420345661,-0.318265774861633,2.78212703594043,-1.31980527537674
-1.12090834588429,0.389335980997105,-0.337426420345661,0.9547973245849,0.404673023409517,1.11675830993417
0.165756766218127,-0.912604334671209,-0.337426420345661,0.9547973245849,-0.78405398285594,1.11675830993417
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.79786171098506,-1.52061263015555,2.90186721497269,-1.59132887430817,-0.78405398285594,-1.31980527537674
1.26429333936562,1.49895761174756,-0.337426420345661,0.9547973245849,0.404673023409517,1.11675830993417
-0.151359735559886,0.054548817671862,-0.337426420345661,-0.318265774861633,0.404673023409517,-1.31980527537674
-1.25803079663541,-1.81490873010448,-0.337426420345661,-1.59132887430817,-0.78405398285594,-1.31980527537674
-0.907093264713213,-1.87363757022055,NA,NA,NA,NA
0.0121087283603212,0.497057837368708,-0.337426420345661,-0.318265774861633,-0.78405398285594,-0.101523482721288
NA,NA,NA,NA,NA,NA
