"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
NA,NA,NA,NA,NA,NA,NA
0.287466455088271,0.301797272896714,0.731163821999239,0.96672258946781,1.16774841624228,-0.0956494684702953,0.112473202936851
2.15695110914809,0.301797272896714,0.731163821999239,0.96672258946781,-1.16774841624228,-0.0956494684702953,-1.63086144258434
-0.949360247561895,-2.03713159205282,0.731163821999239,0.96672258946781,1.16774841624228,0.892728372389424,0.112473202936851
-0.846798529593783,0.301797272896714,-0.853024458999112,-1.12139820378266,1.16774841624228,0.892728372389424,0.112473202936851
0.137983426085842,0.301797272896714,0.731163821999239,-0.0773378071574247,-1.16774841624228,-0.0956494684702953,0.112473202936851
0.565914296227389,0.301797272896714,0.731163821999239,0.96672258946781,0,-0.0956494684702953,0.112473202936851
-0.985184585487707,0.301797272896714,0.731163821999239,-0.0773378071574247,1.16774841624228,0.892728372389424,0.112473202936851
1.02979950972029,0.301797272896714,NA,NA,0,0.892728372389424,-1.63086144258434
0.62360638120795,0.301797272896714,0.731163821999239,0.96672258946781,-2.33549683248457,-1.08402730933001,0.112473202936851
-0.746139423472476,0.301797272896714,-1.64511859949829,0.96672258946781,0,0.892728372389424,1.85580784845805
-0.147321665451242,0.301797272896714,NA,NA,-1.16774841624228,-1.08402730933001,0.112473202936851
-0.453890441653691,0.301797272896714,NA,NA,-1.16774841624228,-2.07240515018973,0.112473202936851
0.0119088292706532,0.301797272896714,-1.64511859949829,0.96672258946781,0,-0.0956494684702953,0.112473202936851
-1.68742040552789,0.301797272896714,-1.64511859949829,-1.12139820378266,0,0.892728372389424,0.112473202936851
0.813384138137187,0.301797272896714,0.731163821999239,0.96672258946781,0,-0.0956494684702953,0.112473202936851
NA,NA,NA,NA,NA,NA,NA
-1.45494703829369,0.301797272896714,-0.0609303184999367,0.96672258946781,0,0.892728372389424,0.112473202936851
0.807945251035859,0.301797272896714,0.731163821999239,0.96672258946781,-1.16774841624228,-1.08402730933001,0.112473202936851
-0.454166982482589,-2.03713159205282,0.731163821999239,0.96672258946781,-1.16774841624228,-2.07240515018973,0.112473202936851
-0.810294980579433,0.301797272896714,-1.64511859949829,-1.12139820378266,1.16774841624228,0.892728372389424,1.85580784845805
-0.048988224609026,0.301797272896714,-1.64511859949829,-1.12139820378266,0,0.892728372389424,-1.63086144258434
0.405335570914742,0.301797272896714,0.731163821999239,-0.0773378071574247,1.16774841624228,-1.08402730933001,-1.63086144258434
-0.822430537894218,0.301797272896714,0.731163821999239,-2.16545860040789,1.16774841624228,-0.0956494684702953,0.112473202936851
-0.684840953331475,0.301797272896714,0.731163821999239,-1.12139820378266,0,0.892728372389424,0.112473202936851
0.420809932949044,0.301797272896714,-1.64511859949829,-0.0773378071574247,-1.16774841624228,-0.0956494684702953,0.112473202936851
0.240420245821561,0.301797272896714,-0.0609303184999367,-0.0773378071574247,0,-0.0956494684702953,0.112473202936851
0.775362840759567,0.301797272896714,0.731163821999239,-1.12139820378266,0,-2.07240515018973,0.112473202936851
-0.678676958803198,0.301797272896714,NA,-1.12139820378266,1.16774841624228,0.892728372389424,-1.63086144258434
-1.32891448462208,-4.37606045700236,NA,NA,1.16774841624228,0.892728372389424,1.85580784845805
2.78504947707645,0.301797272896714,-0.0609303184999367,0.96672258946781,-1.16774841624228,-1.08402730933001,-1.63086144258434
0.900708522552918,0.301797272896714,0.731163821999239,-1.12139820378266,0,0.892728372389424,1.85580784845805
0.136729473368575,0.301797272896714,-0.0609303184999367,-0.0773378071574247,1.16774841624228,0.892728372389424,0.112473202936851
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
