"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.68277257397663,-1.0196296219512,-1.02597835208515,0.923380516876638,-0.624319178057367,1.34164078649987,1.10681767787238,1.35320178424367,0.760299485571921,0.175762477544514,-0.19436506316151,1.00456623379337,1.223550580643,1.88484258731263
-0.196234988771484,-1.0196296219512,0.923380516876639,-0.246234804500437,0.36418618720013,0,-1.69712043940432,0.281917038384098,0.760299485571921,-0.937399880237408,-0.19436506316151,-0.358773654926205,-0.229415733870562,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4287366165963,-1.0196296219512,-1.02597835208515,-1.41585012587751,0.36418618720013,0,1.10681767787238,0.281917038384098,0.760299485571921,0.175762477544514,-0.19436506316151,-0.358773654926205,-0.229415733870562,1.88484258731263
-0.894121170443892,-1.0196296219512,0.923380516876639,0.923380516876638,1.35269155245763,1.34164078649987,-0.295151380765969,-0.789367707475475,0.760299485571921,1.28892483532644,0.97182531580755,1.00456623379337,1.223550580643,-0.502624689950035
-0.784380785716523,0.470598287054402,-0.0512989176042579,0.923380516876638,1.35269155245763,1.34164078649987,1.10681767787238,1.35320178424367,0.760299485571921,1.28892483532644,0.97182531580755,1.00456623379337,1.223550580643,1.88484258731263
-0.21494223515571,0.470598287054402,-1.02597835208515,-0.246234804500437,-1.61282454331486,-1.34164078649987,-0.295151380765969,0.281917038384098,0.760299485571921,0.175762477544514,-0.19436506316151,-0.358773654926205,-1.68238204838412,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8837016782529,0.470598287054402,1.89805995135754,-0.246234804500437,0.36418618720013,-1.34164078649987,-0.295151380765969,0.281917038384098,-0.443508033250287,0.175762477544514,-0.19436506316151,-0.358773654926205,-0.229415733870562,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.747469852686163,1.96082619606001,-0.0512989176042579,-1.41585012587751,-0.624319178057367,0,-1.69712043940432,-0.789367707475475,-0.443508033250287,-0.937399880237408,-0.19436506316151,-0.358773654926205,-0.229415733870562,-0.502624689950035
1.79383491025974,-1.0196296219512,-1.02597835208515,0.923380516876638,-0.624319178057367,-1.34164078649987,1.10681767787238,-1.86065245333505,-1.6473155520725,-0.937399880237408,-0.19436506316151,-0.358773654926205,-0.229415733870562,-0.502624689950035
-0.0643805318717373,0.470598287054402,0.923380516876639,0.923380516876638,0.36418618720013,0,-0.295151380765969,1.35320178424367,0.760299485571921,0.175762477544514,0.97182531580755,1.00456623379337,1.223550580643,1.88484258731263
-0.731861484038232,0.470598287054402,-1.02597835208515,0.923380516876638,1.35269155245763,1.34164078649987,1.10681767787238,1.35320178424367,0.760299485571921,1.28892483532644,0.97182531580755,1.00456623379337,1.223550580643,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.180983333334577,0.470598287054402,-0.0512989176042579,-1.41585012587751,-0.624319178057367,0,-0.295151380765969,-0.789367707475475,-1.6473155520725,0.175762477544514,-1.36055544213057,-0.358773654926205,-0.229415733870562,-0.502624689950035
1.2115250692796,-1.0196296219512,1.89805995135754,-0.246234804500437,0.36418618720013,0,-0.295151380765969,0.281917038384098,-0.443508033250287,0.175762477544514,-0.19436506316151,-0.358773654926205,-0.229415733870562,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.105839169266161,0.470598287054402,-0.0512989176042579,0.923380516876638,0.36418618720013,0,1.10681767787238,0.281917038384098,0.760299485571921,1.28892483532644,0.97182531580755,1.00456623379337,1.223550580643,-0.502624689950035
-1.29514832177338,-1.0196296219512,-1.02597835208515,0.923380516876638,-0.624319178057367,-1.34164078649987,-0.295151380765969,-1.86065245333505,-1.6473155520725,-2.05056223801933,-1.36055544213057,-0.358773654926205,-0.229415733870562,-0.502624689950035
-0.374697480367107,0.470598287054402,-0.0512989176042579,0.923380516876638,1.35269155245763,1.34164078649987,1.10681767787238,0.281917038384098,0.760299485571921,0.175762477544514,2.13801569477661,1.00456623379337,-0.229415733870562,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.838240853747079,0.470598287054402,-1.02597835208515,-0.246234804500437,0.36418618720013,-1.34164078649987,-0.295151380765969,-0.789367707475475,-0.443508033250287,0.175762477544514,-1.36055544213057,-0.358773654926205,-1.68238204838412,-0.502624689950035
1.41680924545037,1.96082619606001,0.923380516876639,-1.41585012587751,-1.61282454331486,0,-1.69712043940432,0.281917038384098,-1.6473155520725,-2.05056223801933,-1.36055544213057,-3.08545343236536,-1.68238204838412,-0.502624689950035
0.700550414966732,-1.0196296219512,-0.0512989176042579,-1.41585012587751,-1.61282454331486,0,-0.295151380765969,-0.789367707475475,0.760299485571921,0.175762477544514,NA,-0.358773654926205,-0.229415733870562,-0.502624689950035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
