"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.608731423873132,-0.894059341018905,-0.0834576187615803,0.568398560058805,-1.03279555898864,-0.299572344757639,1.03509833901353,0.652791209833867,1.38351880861277,1.61137562772079,1.38671017746286,0,0.691082006438195,1.27109853644857,1.11803398874989,1.21453176680868
0.116451572361374,0.695379487459148,NA,NA,NA,NA,1.03509833901353,1.69725714556805,0.440210530013156,0.490418669306327,0.330169089872109,0,0.691082006438195,1.27109853644857,1.11803398874989,1.21453176680868
-1.59488654659172,-2.48349816949696,-0.0834576187615803,-2.27359424023522,-1.03279555898864,0.599144689515278,1.03509833901353,1.69725714556805,1.38351880861277,1.61137562772079,1.38671017746286,1.93649167310371,1.9196722401061,1.27109853644857,1.11803398874989,1.21453176680868
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.30002587094279,-0.894059341018905,-1.33532190018528,0.568398560058805,0.903696114115064,0.599144689515278,0,-1.43614066163451,-1.44640602718608,-0.630538289108135,0.330169089872109,0,-1.76609846089761,-2.11849756074762,-2.23606797749979,-1.3764693357165
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.52277616005006,0.695379487459148,-0.0834576187615803,-1.32626330680388,-1.03279555898864,-1.19828937903056,1.03509833901353,0.652791209833867,1.38351880861277,0.490418669306327,1.38671017746286,0,0.691082006438195,0.141233170716508,1.11803398874989,1.21453176680868
-0.30348121460776,-0.894059341018905,-1.33532190018528,0.568398560058805,-1.03279555898864,-2.09700641330347,-1.03509833901353,-0.39167472590032,-0.503097748586463,-0.630538289108135,-0.72637199771864,-1.93649167310371,-0.537508227229707,0.141233170716508,0,-0.080968784453912
0.587491190333552,0.695379487459148,-0.0834576187615803,0.568398560058805,0.903696114115064,0.599144689515278,1.03509833901353,-0.39167472590032,0.440210530013156,0.490418669306327,-0.72637199771864,0,-0.537508227229707,0.141233170716508,0,-0.080968784453912
1.46496675091775,0.695379487459148,1.16840666266212,0.568398560058805,-1.03279555898864,0.599144689515278,-1.03509833901353,-0.39167472590032,-0.503097748586463,-0.630538289108135,-0.72637199771864,0,-0.537508227229707,0.141233170716508,0,-0.080968784453912
0.422635557260305,0.695379487459148,2.42027094408582,0.568398560058805,0.903696114115064,0.599144689515278,-1.03509833901353,-1.43614066163451,-0.503097748586463,-0.630538289108135,0.330169089872109,-1.93649167310371,-0.537508227229707,0.141233170716508,0,-0.080968784453912
-0.988128085612005,-0.894059341018905,-1.33532190018528,0.568398560058805,0.903696114115064,0.599144689515278,1.03509833901353,0.652791209833867,NA,0.490418669306327,0.330169089872109,0,0.691082006438195,0.141233170716508,0,-0.080968784453912
0.107984331189437,0.695379487459148,-0.0834576187615803,0.568398560058805,-1.03279555898864,0.599144689515278,0,0.652791209833867,-0.503097748586463,-0.630538289108135,-0.72637199771864,0,-0.537508227229707,0.141233170716508,0,-0.080968784453912
-1.20396564804379,0.695379487459148,-0.0834576187615803,0.568398560058805,0.903696114115064,-2.09700641330347,-2.07019667802706,-0.39167472590032,-1.44640602718608,-1.7514952475226,-1.78291308530939,1.93649167310371,-1.76609846089761,-2.11849756074762,-2.23606797749979,-2.67196988697909
0.60509478348951,0.695379487459148,-0.0834576187615803,-1.32626330680388,0.903696114115064,0.599144689515278,0,0.652791209833867,-0.503097748586463,-0.630538289108135,-0.72637199771864,0,0.691082006438195,0.141233170716508,0,-0.080968784453912
0.0616791245848362,0.695379487459148,-0.0834576187615803,-1.32626330680388,0.903696114115064,0.599144689515278,0,-0.39167472590032,-0.503097748586463,-0.630538289108135,-0.72637199771864,0,0.691082006438195,0.141233170716508,0,-0.080968784453912
1.57899707647276,0.695379487459148,1.16840666266212,0.568398560058805,0.903696114115064,0.599144689515278,-1.03509833901353,-1.43614066163451,-0.503097748586463,-0.630538289108135,-0.72637199771864,0,-0.537508227229707,-0.988632195015556,0,-0.080968784453912
-0.0233571787738403,-0.894059341018905,-0.0834576187615803,0.568398560058805,-1.03279555898864,-0.299572344757639,0,-0.39167472590032,1.38351880861277,1.61137562772079,1.38671017746286,0,0.691082006438195,0.141233170716508,0,-0.080968784453912
