"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q23b_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
1.30417301934254,1.14244257538475,0.602303483224042,-0.174081965822027,-0.593232435040939,1.44886381320204,1.19425915744372,1.32104847834044
-1.01550351990903,1.14244257538475,0.602303483224042,-0.174081965822027,-1.53701130896971,-1.95281644388101,-1.33476023479004,-1.4764659463805
-1.11892033736653,-0.326412164395644,0.602303483224042,-1.18956009978385,-1.53701130896971,-0.818923024853326,1.19425915744372,1.32104847834044
0.837827123144305,1.14244257538475,0.602303483224042,0.841396168139799,-0.593232435040939,0.314970394174356,1.19425915744372,1.32104847834044
-2.13012195606727,-1.79526690417604,-2.28875323625136,-1.18956009978385,1.29432531281659,-0.818923024853326,-1.33476023479004,-1.4764659463805
1.34806016267104,-0.326412164395644,0.602303483224042,-0.174081965822027,1.29432531281659,0.314970394174356,-0.0702505386731597,-0.0777087340200259
-1.47903555412523,1.14244257538475,0.602303483224042,-0.174081965822027,-0.593232435040939,1.44886381320204,-0.0702505386731597,-0.0777087340200259
0.120657986299917,-0.326412164395644,-0.84322487651366,0.841396168139799,-0.593232435040939,0.314970394174356,-0.0702505386731597,-0.0777087340200259
-0.0341162461003648,1.14244257538475,0.602303483224042,0.841396168139799,-0.593232435040939,1.44886381320204,-0.0702505386731597,-0.0777087340200259
-0.28775217892334,-1.79526690417604,-2.28875323625136,-1.18956009978385,-1.53701130896971,-0.818923024853326,-2.59926993090692,-2.87522315874097
-1.25890825282138,-0.326412164395644,-0.84322487651366,-0.174081965822027,0.350546438887828,0.314970394174356,-0.0702505386731597,-0.0777087340200259
0.638654772322598,-1.79526690417604,0.602303483224042,1.85687430210163,0.350546438887828,1.44886381320204,-1.33476023479004,-0.0777087340200259
-0.158229090190756,1.14244257538475,0.602303483224042,0.841396168139799,-0.593232435040939,-0.818923024853326,1.19425915744372,-0.0777087340200259
-1.18843726524145,-1.79526690417604,-2.28875323625136,-1.18956009978385,0.350546438887828,-1.95281644388101,-1.33476023479004,-1.4764659463805
1.2693950029466,-0.326412164395644,0.602303483224042,-0.174081965822027,0.350546438887828,0.314970394174356,-0.0702505386731597,1.32104847834044
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.35451420778923,1.14244257538475,0.602303483224042,1.85687430210163,0.350546438887828,1.44886381320204,1.19425915744372,1.32104847834044
0.942143917705309,-0.326412164395644,-2.28875323625136,-1.18956009978385,1.29432531281659,-0.818923024853326,-0.0702505386731597,-0.0777087340200259
0.710816379101278,-0.326412164395644,-0.84322487651366,-0.174081965822027,0.350546438887828,0.314970394174356,-0.0702505386731597,-0.0777087340200259
1.78328090546238,1.14244257538475,0.602303483224042,1.85687430210163,-0.593232435040939,1.44886381320204,-0.0702505386731597,-0.0777087340200259
0.241859143447718,1.14244257538475,0.602303483224042,-0.174081965822027,1.29432531281659,0.314970394174356,-0.0702505386731597,-0.0777087340200259
-0.26704579115861,1.14244257538475,0.602303483224042,-0.174081965822027,-0.593232435040939,0.314970394174356,-0.0702505386731597,-0.0777087340200259
-0.341167323006535,-0.326412164395644,0.602303483224042,-1.18956009978385,0.350546438887828,0.314970394174356,-2.59926993090692,1.32104847834044
-0.397655294699786,-0.326412164395644,0.602303483224042,0.841396168139799,-0.593232435040939,0.314970394174356,1.19425915744372,-0.0777087340200259
0.525915923384595,-0.326412164395644,0.602303483224042,0.841396168139799,1.29432531281659,0.314970394174356,-0.0702505386731597,-1.4764659463805
NA,NA,NA,NA,NA,NA,NA,NA
1.53346353018047,1.14244257538475,0.602303483224042,0.841396168139799,1.29432531281659,-0.818923024853326,1.19425915744372,-0.0777087340200259
-1.16409299217223,-0.326412164395644,0.602303483224042,-0.174081965822027,0.350546438887828,0.314970394174356,-0.0702505386731597,-0.0777087340200259
-0.67910305390238,-1.79526690417604,-0.84322487651366,1.85687430210163,-1.53701130896971,0.314970394174356,-0.0702505386731597,-0.0777087340200259
-0.0498175178338426,-0.326412164395644,0.602303483224042,-1.18956009978385,-1.53701130896971,-1.95281644388101,1.19425915744372,1.32104847834044
-0.214920754215929,-0.326412164395644,0.602303483224042,NA,NA,0.314970394174356,1.19425915744372,1.32104847834044
0.591392156065114,1.14244257538475,0.602303483224042,-1.18956009978385,1.29432531281659,0.314970394174356,-0.0702505386731597,-0.0777087340200259
1.20001274889631,-0.326412164395644,0.602303483224042,0.841396168139799,1.29432531281659,0.314970394174356,-0.0702505386731597,-0.0777087340200259
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.774376355958772,-0.326412164395644,0.602303483224042,-1.18956009978385,-0.593232435040939,0.314970394174356,-0.0702505386731597,-0.0777087340200259
-1.15048629844324,-0.326412164395644,-0.84322487651366,-0.174081965822027,1.29432531281659,0.314970394174356,-0.0702505386731597,-0.0777087340200259
0.181551465297573,1.14244257538475,0.602303483224042,-0.174081965822027,0.350546438887828,-0.818923024853326,1.19425915744372,1.32104847834044
0.337133594419941,-0.326412164395644,-0.84322487651366,-0.174081965822027,0.350546438887828,-0.818923024853326,-0.0702505386731597,-0.0777087340200259
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.21116225634026,-0.326412164395644,-0.84322487651366,-1.18956009978385,-1.53701130896971,-1.95281644388101,-0.0702505386731597,-1.4764659463805
