"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",224,52,23.21
"TX_RESP_Q21c_num",224,51,22.77
"TX_RESP_Q21d_num",224,49,21.88
"TX_RESP_Q21e_num",224,49,21.88
"TX_RESP_Q22e_num",224,49,21.88
"TX_RESP_Q23c_num",224,49,21.88
"TX_RESP_Q23e_num",224,49,21.88
"TX_RESP_Q23g_num",224,49,21.88
"TX_RESP_Q10c_num",224,48,21.43
"TX_RESP_Q10d_num",224,48,21.43
"TX_RESP_Q21a_num",224,48,21.43
"TX_RESP_Q22c_num",224,48,21.43
"TX_RESP_Q22f_num",224,48,21.43
"TX_RESP_Q23a_num",224,48,21.43
"TX_RESP_Q23b_num",224,48,21.43
"TX_RESP_Q23h_num",224,48,21.43
"TX_RESP_Q19_num",224,48,21.43
"TX_RESP_Q20_num",224,48,21.43
"TX_RESP_Q10a_num",224,47,20.98
"TX_RESP_Q10b_num",224,47,20.98
"TX_RESP_Q10e_num",224,47,20.98
"TX_RESP_Q22g_num",224,47,20.98
"TX_RESP_Q22h_num",224,47,20.98
"TX_RESP_Q23d_num",224,47,20.98
"TX_RESP_Q23f_num",224,47,20.98
"TX_RESP_Q23i_num",224,47,20.98
"TX_RESP_Q10f_num",224,46,20.54
"TX_RESP_Q22d_num",224,46,20.54
"TX_RESP_Q22a_num",224,45,20.09
"TX_RESP_Q22b_num",224,45,20.09
"TX_RESP_Q01",224,0,0
"TX_RESP_Q02",224,0,0
"TX_RESP_Q03",224,0,0
"TX_RESP_Q04",224,0,0
"TX_RESP_Q05a",224,0,0
"TX_RESP_Q05b",224,0,0
"TX_RESP_Q05c",224,0,0
"TX_RESP_Q06",224,0,0
"TX_RESP_Q07a",224,0,0
"TX_RESP_Q07b",224,0,0
"TX_RESP_Q07c",224,0,0
"TX_RESP_Q07d",224,0,0
"TX_RESP_Q07e",224,0,0
"TX_RESP_Q08",224,0,0
"TX_RESP_Q09",224,0,0
"TX_RESP_Q10a",224,0,0
"TX_RESP_Q10b",224,0,0
"TX_RESP_Q10c",224,0,0
"TX_RESP_Q10d",224,0,0
"TX_RESP_Q10e",224,0,0
"TX_RESP_Q10f",224,0,0
"TX_RESP_Q11a",224,0,0
"TX_RESP_Q11b",224,0,0
"TX_RESP_Q11c",224,0,0
"TX_RESP_Q12a",224,0,0
"TX_RESP_Q12b",224,0,0
"TX_RESP_Q12c",224,0,0
"TX_RESP_Q12d",224,0,0
"TX_RESP_Q12e",224,0,0
"TX_RESP_Q12f",224,0,0
"TX_RESP_Q12g",224,0,0
"TX_RESP_Q13a",224,0,0
"TX_RESP_Q13b",224,0,0
"TX_RESP_Q13c",224,0,0
"TX_RESP_Q13d",224,0,0
"TX_RESP_Q13e",224,0,0
"TX_RESP_Q13f",224,0,0
"TX_RESP_Q13g",224,0,0
"TX_RESP_Q13h",224,0,0
"TX_RESP_Q13i",224,0,0
"TX_RESP_Q14",224,0,0
"TX_RESP_Q15a",224,0,0
"TX_RESP_Q15b",224,0,0
"TX_RESP_Q16",224,0,0
"TX_RESP_Q17",224,0,0
"TX_RESP_Q18",224,0,0
"TX_RESP_Q19",224,0,0
"TX_RESP_Q20",224,0,0
"TX_RESP_Q21a",224,0,0
"TX_RESP_Q21b",224,0,0
"TX_RESP_Q21c",224,0,0
"TX_RESP_Q21d",224,0,0
"TX_RESP_Q21e",224,0,0
"TX_RESP_Q22a",224,0,0
"TX_RESP_Q22b",224,0,0
"TX_RESP_Q22c",224,0,0
"TX_RESP_Q22d",224,0,0
"TX_RESP_Q22e",224,0,0
"TX_RESP_Q22f",224,0,0
"TX_RESP_Q22g",224,0,0
"TX_RESP_Q22h",224,0,0
"TX_RESP_Q23a",224,0,0
"TX_RESP_Q23b",224,0,0
"TX_RESP_Q23c",224,0,0
"TX_RESP_Q23d",224,0,0
"TX_RESP_Q23e",224,0,0
"TX_RESP_Q23f",224,0,0
"TX_RESP_Q23g",224,0,0
"TX_RESP_Q23h",224,0,0
"TX_RESP_Q23i",224,0,0
"TX_RESP_Q24",224,0,0
"TX_RESP_Q25",224,0,0
