"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.0785475471182388,-1.49078803979366,-1.52127765851133,-1.57906384384889,0.462910049886276,-0.316227766016838,-0.253546276418555,1.26491106406735,1.44913767461894,1.16189500386223,-1.21973566892209,1.44913767461894,1.76504521624366
-0.463081493353329,-0.135526185435788,1.01418510567422,0.850265146687862,-1.38873014965883,-0.316227766016838,-0.253546276418555,-0.316227766016838,-0.621059003408118,-0.774596669241483,0.135526185435788,-0.621059003408118,0.588348405414552
-1.09953709831534,-0.135526185435788,1.01418510567422,0.850265146687862,1.38873014965883,-0.316227766016838,1.01418510567422,-0.316227766016838,1.44913767461894,1.16189500386223,1.49078803979366,1.44913767461894,1.76504521624366
2.21703015730943,-0.135526185435788,-0.253546276418555,-0.364399348580512,-0.462910049886276,-0.316227766016838,-0.253546276418555,-0.316227766016838,-0.621059003408118,-0.774596669241483,-1.21973566892209,-0.621059003408118,-0.588348405414552
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.865081166699321,1.21973566892209,-0.253546276418555,0.850265146687862,1.38873014965883,-0.316227766016838,1.01418510567422,1.26491106406735,1.44913767461894,1.16189500386223,0.135526185435788,1.44913767461894,-0.588348405414552
-0.65752028754219,-0.135526185435788,-0.253546276418555,-0.364399348580512,-0.462910049886276,-0.316227766016838,-0.253546276418555,-0.316227766016838,-0.621059003408118,-0.774596669241483,0.135526185435788,-0.621059003408118,-0.588348405414552
0.356030257068891,-0.135526185435788,-0.253546276418555,-1.57906384384889,0.462910049886276,-0.316227766016838,-1.52127765851133,-0.316227766016838,-0.621059003408118,1.16189500386223,1.49078803979366,-0.621059003408118,-0.588348405414552
0.992381379581895,-1.49078803979366,-1.52127765851133,-0.364399348580512,-0.462910049886276,2.84604989415154,1.01418510567422,-1.89736659610103,-0.621059003408118,-0.774596669241483,0.135526185435788,-0.621059003408118,-0.588348405414552
0.174817982369574,1.21973566892209,1.01418510567422,0.850265146687862,0.462910049886276,-0.316227766016838,-1.52127765851133,-0.316227766016838,-0.621059003408118,-0.774596669241483,-1.21973566892209,-0.621059003408118,-0.588348405414552
-0.576492183301369,1.21973566892209,1.01418510567422,0.850265146687862,-1.38873014965883,-0.316227766016838,1.01418510567422,1.26491106406735,-0.621059003408118,-0.774596669241483,0.135526185435788,-0.621059003408118,-0.588348405414552
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
