"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.304952595459414,-1.52127765851133,-0.572077553547355,-0.737864787372622,-0.474341649025257,-1.21973566892209,-0.444478318492315,1.5,1.76504521624366
-1.25290751656463,1.01418510567422,-2.00227143741574,-1.79195734076208,-0.474341649025257,0.135526185435788,-0.444478318492315,0,0.588348405414552
-1.4475261323849,1.01418510567422,-0.572077553547355,0.316227766016838,1.89736659610103,1.49078803979366,1.03711607648207,1.5,1.76504521624366
1.05928846066663,-0.253546276418555,-0.572077553547355,-0.737864787372622,-0.474341649025257,-1.21973566892209,1.03711607648207,0,-0.588348405414552
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13505379590569,-0.253546276418555,0.858116330321033,1.3703203194063,-0.474341649025257,0.135526185435788,1.03711607648207,-1.5,-0.588348405414552
0.124356668694369,-0.253546276418555,0.858116330321033,-0.737864787372622,-0.474341649025257,0.135526185435788,-1.9260727134667,0,-0.588348405414552
0.244998302676503,-0.253546276418555,0.858116330321033,1.3703203194063,1.89736659610103,1.49078803979366,-0.444478318492315,0,-0.588348405414552
0.974089484002049,-1.52127765851133,0.858116330321033,0.316227766016838,-0.474341649025257,0.135526185435788,1.03711607648207,0,-0.588348405414552
0.64632138293386,1.01418510567422,-0.572077553547355,0.316227766016838,-0.474341649025257,-1.21973566892209,-0.444478318492315,-1.5,-0.588348405414552
-1.17872185047016,1.01418510567422,0.858116330321033,0.316227766016838,-0.474341649025257,0.135526185435788,-0.444478318492315,0,-0.588348405414552
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
