"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
-0.43709724422279,NA,-0.15948809453168,0.134149722927105,-0.667664838941761
-0.127990117042973,0.561512313208716,-0.15948809453168,0.134149722927105,0.717739701862393
-0.557284937271939,1.80594500734695,1.16426309008126,0.134149722927105,-0.667664838941761
-0.51470301866853,0.561512313208716,1.16426309008126,1.72478215191992,2.10314424266655
0.151642259238331,-0.68292038092952,-0.15948809453168,-1.45648270606571,-0.667664838941761
1.58039779783319,0.561512313208716,-0.15948809453168,0.134149722927105,-0.667664838941761
-0.795566388406153,0.561512313208716,-0.15948809453168,0.134149722927105,-0.667664838941761
-0.177249083553248,1.80594500734695,1.16426309008126,0.134149722927105,-0.667664838941761
0.24030543671103,-0.68292038092952,1.16426309008126,0.134149722927105,-0.667664838941761
-0.260546624862422,0.561512313208716,-1.48323927914462,1.72478215191992,2.10314424266655
0.572889759871561,-0.68292038092952,-0.15948809453168,0.134149722927105,0.717739701862393
0.280737944091881,-0.68292038092952,-0.15948809453168,0.134149722927105,0.717739701862393
-1.14504033486238,1.80594500734695,-0.15948809453168,0.134149722927105,-0.667664838941761
0.573196662313876,-0.68292038092952,-1.48323927914462,0.134149722927105,0.717739701862393
-0.399948898924854,-0.68292038092952,-0.15948809453168,0.134149722927105,-0.667664838941761
0.255092068107817,0.561512313208716,1.16426309008126,0.134149722927105,0.717739701862393
1.25328556527811,-0.68292038092952,-0.15948809453168,0.134149722927105,-0.667664838941761
0.908723131763682,-0.68292038092952,-0.15948809453168,0.134149722927105,-0.667664838941761
1.48155259946318,-1.92735307506776,-1.48323927914462,-3.04711513505852,-2.05306937974591
-0.434006742504543,-1.92735307506776,-1.48323927914462,0.134149722927105,-0.667664838941761
NA,NA,NA,NA,NA
0.883588010170973,0.561512313208716,-0.15948809453168,0.134149722927105,-2.05306937974591
-0.544555992838361,-0.68292038092952,-0.15948809453168,-3.04711513505852,-2.05306937974591
1.85602009971886,-1.92735307506776,-1.48323927914462,-1.45648270606571,-0.667664838941761
0.372322884685111,0.561512313208716,-0.15948809453168,0.134149722927105,-0.667664838941761
0.459542180079231,-0.68292038092952,-0.15948809453168,0.134149722927105,0.717739701862393
1.09498013098133,-0.68292038092952,-1.48323927914462,0.134149722927105,0.717739701862393
-1.1279502635663,-0.68292038092952,1.16426309008126,1.72478215191992,0.717739701862393
-0.507737202450588,-0.68292038092952,1.16426309008126,0.134149722927105,-0.667664838941761
0.206536381704015,1.80594500734695,1.16426309008126,-1.45648270606571,0.717739701862393
-0.0224203370544945,-0.68292038092952,-1.48323927914462,0.134149722927105,0.717739701862393
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.10283289761318,-0.68292038092952,-0.15948809453168,0.134149722927105,0.717739701862393
-0.684900492046033,-0.68292038092952,-0.15948809453168,0.134149722927105,0.717739701862393
-0.623124355336488,-1.92735307506776,-1.48323927914462,-1.45648270606571,0.717739701862393
NA,NA,NA,NA,NA
-1.64455267923848,0.561512313208716,1.16426309008126,0.134149722927105,0.717739701862393
-0.755235796869022,-0.68292038092952,1.16426309008126,0.134149722927105,-0.667664838941761
0.666840424519866,1.80594500734695,1.16426309008126,0.134149722927105,-0.667664838941761
-0.518948634154279,0.561512313208716,1.16426309008126,1.72478215191992,0.717739701862393
NA,NA,NA,NA,NA
1.71785562701006,-0.68292038092952,-0.15948809453168,0.134149722927105,-0.667664838941761
-1.46929195380315,1.80594500734695,-0.15948809453168,0.134149722927105,0.717739701862393
0.351768606736077,0.561512313208716,1.16426309008126,0.134149722927105,-0.667664838941761
-0.520970093378209,0.561512313208716,-0.15948809453168,0.134149722927105,0.717739701862393
0.459003120233863,-0.68292038092952,-0.15948809453168,0.134149722927105,0.717739701862393
NA,NA,NA,NA,NA
0.162004344967281,-0.68292038092952,-1.48323927914462,0.134149722927105,-0.667664838941761
NA,NA,NA,NA,NA
