"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num"
1.15395912438709,0.95143263233179,0.835409574072967,0.579393993347521
-0.944346580308663,0.95143263233179,0.835409574072967,-0.7242424916844
-0.777308819427331,0.95143263233179,0.835409574072967,0.579393993347521
0.767931320182458,-0.26706880907559,0.835409574072967,0.579393993347521
0.593257825055476,0.95143263233179,0.835409574072967,0.579393993347521
3.02733248324878,2.16993407373917,0.835409574072967,0.579393993347521
0.771964456146579,-0.26706880907559,0.835409574072967,0.579393993347521
0.767662369642655,-0.26706880907559,0.835409574072967,0.579393993347521
1.69159697823482,-0.26706880907559,0.835409574072967,0.579393993347521
-0.228120128539345,-0.26706880907559,-0.0886040457350116,-0.7242424916844
0.491080698240145,0.95143263233179,0.835409574072967,0.579393993347521
1.47024168789358,0.95143263233179,-1.01261766554299,1.88303047837944
-0.332275556701698,-1.48557025048297,-0.0886040457350116,-0.7242424916844
-0.798160103452651,-0.26706880907559,0.835409574072967,-2.02787897671632
0.897393185414211,0.95143263233179,-0.0886040457350116,-0.7242424916844
2.42674746022142,-0.26706880907559,0.835409574072967,0.579393993347521
0.495406159343704,0.95143263233179,0.835409574072967,0.579393993347521
1.55437818840032,0.95143263233179,0.835409574072967,0.579393993347521
1.65285387413974,2.16993407373917,-1.01261766554299,0.579393993347521
NA,NA,NA,NA
0.802677443816994,-0.26706880907559,0.835409574072967,0.579393993347521
0.115913847550542,0.95143263233179,0.835409574072967,0.579393993347521
NA,NA,NA,NA
0.582672212532225,0.95143263233179,0.835409574072967,0.579393993347521
0.351429713795604,-0.26706880907559,0.835409574072967,1.88303047837944
2.45587546364849,2.16993407373917,0.835409574072967,0.579393993347521
0.323991908839027,0.95143263233179,0.835409574072967,0.579393993347521
-0.801016464312517,0.95143263233179,0.835409574072967,-0.7242424916844
1.27757539975181,0.95143263233179,0.835409574072967,0.579393993347521
0.449051779697145,-0.26706880907559,-0.0886040457350116,0.579393993347521
1.58180325049135,0.95143263233179,-0.0886040457350116,0.579393993347521
-0.519514030774283,0.95143263233179,-1.01261766554299,-0.7242424916844
NA,NA,NA,NA
NA,NA,NA,NA
-1.60165795280634,-1.48557025048297,-1.93663128535097,NA
-0.315027936033237,-0.26706880907559,0.835409574072967,0.579393993347521
NA,NA,NA,NA
NA,NA,NA,NA
-0.788157030076818,-1.48557025048297,-1.93663128535097,0.579393993347521
-0.911583018322465,-0.26706880907559,-1.01261766554299,0.579393993347521
-0.466517860394565,0.95143263233179,0.835409574072967,0.579393993347521
-0.119188503197993,-0.26706880907559,-1.01261766554299,-0.7242424916844
0.41346905841079,-0.26706880907559,-0.0886040457350116,-0.7242424916844
NA,NA,NA,NA
-1.15196755310814,-0.26706880907559,-1.01261766554299,1.88303047837944
NA,NA,NA,NA
0.162285230363963,-1.48557025048297,0.835409574072967,0.579393993347521
0.814451528253919,-1.48557025048297,0.835409574072967,-0.7242424916844
-0.488982809620303,0.95143263233179,-1.01261766554299,-0.7242424916844
NA,NA,NA,NA
NA,NA,NA,NA
-0.151197326179096,-0.26706880907559,-1.01261766554299,-0.7242424916844
