"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num"
-0.104104561587304,-0.420791041711706,1.19542050603778
-0.101662840545035,-0.420791041711706,0.119542050603778
-0.104853349961549,-0.420791041711706,0.119542050603778
-0.101907490183715,-0.420791041711706,-0.956336404830223
-0.105612640082833,0.916723340871932,1.19542050603778
-0.103269342110287,-0.420791041711706,1.19542050603778
-0.101719016631974,0.916723340871932,1.19542050603778
-0.102167139948805,0.916723340871932,1.19542050603778
-0.104950456397781,-0.420791041711706,0.119542050603778
-0.10537983466111,-0.420791041711706,1.19542050603778
-0.103120380679709,-1.75830542429534,-0.956336404830223
-0.105869898458782,-0.420791041711706,1.19542050603778
-0.104339283794268,NA,1.19542050603778
-0.101828742873509,-1.75830542429534,0.119542050603778
-0.104759733656356,0.916723340871932,-0.956336404830223
-0.105095765178935,0.916723340871932,1.19542050603778
NA,NA,NA
-0.106195485490747,0.916723340871932,1.19542050603778
-0.105919539317723,0.916723340871932,1.19542050603778
-0.105683142236399,0.916723340871932,1.19542050603778
-0.103561420355721,-1.75830542429534,-0.956336404830223
-0.103536926796679,0.916723340871932,0.119542050603778
-0.10591586638241,0.916723340871932,0.119542050603778
-0.10318036820106,0.916723340871932,0.119542050603778
-0.10122536484202,-0.420791041711706,-0.956336404830223
NA,NA,NA
NA,NA,NA
-0.105304027152867,-0.420791041711706,0.119542050603778
NA,NA,NA
-0.103982259845641,-1.75830542429534,-0.956336404830223
-0.103971499602191,-0.420791041711706,-2.03221486026422
-0.105912991204551,-0.420791041711706,-0.956336404830223
-0.102549870678184,-1.75830542429534,-2.03221486026422
-0.105539198094267,-0.420791041711706,0.119542050603778
-0.104962531457582,-0.420791041711706,1.19542050603778
-0.104663676073271,0.916723340871932,1.19542050603778
-0.105012573045428,0.916723340871932,-0.956336404830223
-0.10231990538004,-1.75830542429534,0.119542050603778
-0.105209925175738,0.916723340871932,0.119542050603778
-0.103864938454926,-0.420791041711706,-0.956336404830223
-0.104811752953186,0.916723340871932,1.19542050603778
-0.104333068052502,0.916723340871932,0.119542050603778
-0.105167151883163,0.916723340871932,1.19542050603778
NA,NA,NA
-0.105323970659688,0.916723340871932,1.19542050603778
-0.103452755918585,-0.420791041711706,-0.956336404830223
9.48739551718073,0.916723340871932,-0.956336404830223
-0.104011285054233,0.916723340871932,0.119542050603778
-0.103011542656155,0.916723340871932,0.119542050603778
-0.102936239288596,0.916723340871932,0.119542050603778
-0.10250441056256,0.916723340871932,1.19542050603778
NA,NA,NA
-0.102114062481854,-0.420791041711706,-0.956336404830223
-0.105080870347522,0.916723340871932,1.19542050603778
-0.102252053112026,-1.75830542429534,-0.956336404830223
-0.103580296540645,0.916723340871932,0.119542050603778
-0.10403910440879,0.916723340871932,-0.956336404830223
-0.10365381052099,0.916723340871932,-0.956336404830223
-0.10389763841597,-0.420791041711706,0.119542050603778
-0.103606128935323,-0.420791041711706,0.119542050603778
-0.10223393037938,-0.420791041711706,-0.956336404830223
-0.102919499663722,-0.420791041711706,-0.956336404830223
-0.102737986022093,-0.420791041711706,0.119542050603778
-0.103221309618387,-0.420791041711706,-0.956336404830223
-0.106828643967208,NA,NA
-0.100487957214942,-1.75830542429534,-0.956336404830223
-0.101273609674976,-0.420791041711706,0.119542050603778
-0.103922074751625,0.916723340871932,-0.956336404830223
-0.104271706674273,0.916723340871932,1.19542050603778
-0.104724518575462,NA,NA
-0.103552964675164,-0.420791041711706,0.119542050603778
-0.104804394197387,0.916723340871932,-2.03221486026422
-0.100993944411286,-3.09581980687898,-2.03221486026422
-0.103443879223234,-0.420791041711706,-0.956336404830223
-0.105722083775634,-1.75830542429534,0.119542050603778
-0.104575525757923,-1.75830542429534,-2.03221486026422
-0.106021456218843,0.916723340871932,1.19542050603778
-0.105254491522845,-0.420791041711706,0.119542050603778
-0.10549848193621,0.916723340871932,0.119542050603778
-0.104525360439369,-0.420791041711706,0.119542050603778
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.106265747616652,0.916723340871932,-0.956336404830223
-0.103464792223748,0.916723340871932,1.19542050603778
-0.107035484045691,0.916723340871932,0.119542050603778
-0.105518397756427,0.916723340871932,1.19542050603778
-0.104190726792953,0.916723340871932,1.19542050603778
-0.105290541265651,0.916723340871932,1.19542050603778
-0.105566915887223,0.916723340871932,1.19542050603778
-0.104954345374508,-0.420791041711706,0.119542050603778
-0.106477527375188,0.916723340871932,0.119542050603778
-0.105563198613697,0.916723340871932,1.19542050603778
-0.105064090084792,-0.420791041711706,-0.956336404830223
NA,NA,NA
-0.105322663277091,0.916723340871932,1.19542050603778
NA,NA,NA
-0.106307117449488,-0.420791041711706,-0.956336404830223
-0.103787038724846,-0.420791041711706,0.119542050603778
-0.106719883519008,-0.420791041711706,-2.03221486026422
-0.105522539712066,-1.75830542429534,-0.956336404830223
-0.106428204119262,-0.420791041711706,0.119542050603778
-0.103974356311301,-1.75830542429534,-0.956336404830223
