"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-0.568253733095195,1.36277028773849,1.83343403050901,0.913595861534252,0.732882050340151
-0.556758541325845,0,-0.595866059915428,-1.44838368292016,-1.85663452752838
-2.44543150355525,-1.36277028773849,0.618783985296791,2.09458563376146,-0.561876238594116
-1.5807925615361,1.36277028773849,1.83343403050901,2.09458563376146,2.02764033927442
NA,NA,NA,NA,NA
0.4412874612589,0,-1.81051610512765,-0.267393910692952,-1.85663452752838
0.233546391327059,1.36277028773849,0.618783985296791,0.913595861534252,0.732882050340151
1.13648454594404,-1.36277028773849,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.79430899400187,-1.36277028773849,1.83343403050901,2.09458563376146,2.02764033927442
-0.59297570560152,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
0.0387165799682232,0,0.618783985296791,-0.267393910692952,0.732882050340151
0.309536978818695,0,0.618783985296791,2.09458563376146,2.02764033927442
-0.0243640677715076,0,-1.81051610512765,-0.267393910692952,-0.561876238594116
0.14245520968689,0,-0.595866059915428,-0.267393910692952,0.732882050340151
1.40503152858952,1.36277028773849,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.983677659732762,1.36277028773849,0.618783985296791,0.913595861534252,0.732882050340151
0.399660863024743,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.683199172369257,1.36277028773849,-0.595866059915428,0.913595861534252,0.732882050340151
0.359027475902467,0,0.618783985296791,0.913595861534252,0.732882050340151
-0.947319543559828,1.36277028773849,0.618783985296791,0.913595861534252,0.732882050340151
-1.9757788564039,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
NA,NA,NA,NA,NA
1.54486184948163,-1.36277028773849,-0.595866059915428,-1.44838368292016,-0.561876238594116
1.21225787501229,-1.36277028773849,-0.595866059915428,-0.267393910692952,0.732882050340151
-0.323026908675145,0,-0.595866059915428,-0.267393910692952,0.732882050340151
-0.0129943259671826,0,1.83343403050901,2.09458563376146,2.02764033927442
0.14846725233941,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
0.654603465628719,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.0969910598895794,-2.72554057547699,-0.595866059915428,-1.44838368292016,-0.561876238594116
-0.204229054143516,-1.36277028773849,0.618783985296791,-0.267393910692952,-0.561876238594116
-1.53850773274956,1.36277028773849,1.83343403050901,2.09458563376146,2.02764033927442
-1.04279726300323,0,0.618783985296791,-0.267393910692952,-0.561876238594116
2.05299087086529,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
1.62735591401478,0,0.618783985296791,-0.267393910692952,-0.561876238594116
-0.238952572542735,1.36277028773849,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.83009680102912,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
0.397326665363081,1.36277028773849,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.332776282091314,1.36277028773849,0.618783985296791,-0.267393910692952,0.732882050340151
-0.25125988046339,-1.36277028773849,1.83343403050901,0.913595861534252,0.732882050340151
1.3923284817899,-1.36277028773849,-0.595866059915428,-1.44838368292016,-1.85663452752838
0.746233906275681,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
0.679792254530165,0,0.618783985296791,-0.267393910692952,-0.561876238594116
-0.174339500958753,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.129221312292657,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
0.74705768358198,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.512945175746723,1.36277028773849,1.83343403050901,0.913595861534252,0.732882050340151
NA,NA,NA,NA,NA
-2.04731439680671,1.36277028773849,0.618783985296791,-0.267393910692952,-0.561876238594116
0.10479224728977,0,-0.595866059915428,-0.267393910692952,0.732882050340151
0.10571172010609,-1.36277028773849,-0.595866059915428,-1.44838368292016,-0.561876238594116
0.651420918941309,0,-0.595866059915428,-0.267393910692952,0.732882050340151
1.84463684990552,-1.36277028773849,-0.595866059915428,-1.44838368292016,-1.85663452752838
-0.995581500945541,0,-0.595866059915428,-1.44838368292016,-0.561876238594116
0.0568587689069089,-1.36277028773849,1.83343403050901,-0.267393910692952,0.732882050340151
1.71974416777581,0,-0.595866059915428,-0.267393910692952,-0.561876238594116
-0.268293820070699,0,-1.81051610512765,-1.44838368292016,0.732882050340151
NA,NA,NA,NA,NA
