"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA
-0.0473788702786943,1.62223274020479,0.588030654941471,0.775248412452487,0.83005735663929,0.661246522533581,-0.428746462856272
NA,NA,NA,NA,NA,NA,NA
-0.166976185372814,0.473151215893064,0.588030654941471,-1.21824750528248,0.83005735663929,0.661246522533581,1.02899151085505
-0.448996855436118,0.473151215893064,0.588030654941471,0.775248412452487,0.83005735663929,0.661246522533581,-0.428746462856272
NA,NA,NA,NA,NA,NA,NA
0.0236617991545923,-0.675930308418663,0.588030654941471,-1.21824750528248,-1.14132886537902,-1.43270079882276,-0.428746462856272
0.793164965390683,-0.675930308418663,0.588030654941471,0.775248412452487,0.83005735663929,0.661246522533581,-0.428746462856272
-1.50440682717007,1.62223274020479,0.588030654941471,0.775248412452487,0.83005735663929,0.661246522533581,-0.428746462856272
0.602471801546206,-0.675930308418663,0.588030654941471,0.775248412452487,-1.14132886537902,-1.43270079882276,-0.428746462856272
NA,NA,NA,NA,NA,NA,NA
0.306548675229963,0.473151215893064,-1.71885883752122,0.775248412452487,0.83005735663929,0.661246522533581,-0.428746462856272
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-2.28480420562554,0.473151215893064,0.588030654941471,-1.21824750528248,-1.14132886537902,0.661246522533581,2.48672948456638
0.483244048258837,-0.675930308418663,0.588030654941471,0.775248412452487,0.83005735663929,0.661246522533581,-0.428746462856272
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.472689288999937,0.473151215893064,-1.71885883752122,NA,-1.14132886537902,-1.43270079882276,-0.428746462856272
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.01124166965142,-0.675930308418663,-0.18093250921276,0.775248412452487,-1.14132886537902,-1.43270079882276,-0.428746462856272
-0.426392396278549,NA,NA,-1.21824750528248,-1.14132886537902,-1.43270079882276,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.56548134707822,NA,NA,-1.21824750528248,0.83005735663929,0.661246522533581,NA
0.229560051776828,-1.82501183273039,0.588030654941471,0.775248412452487,0.83005735663929,0.661246522533581,2.48672948456638
NA,NA,NA,NA,NA,NA,NA
1.02027641779976,-0.675930308418663,0.588030654941471,0.775248412452487,-1.14132886537902,0.661246522533581,-0.428746462856272
NA,NA,NA,NA,NA,NA,NA
0.967842044114071,-0.675930308418663,-1.71885883752122,0.775248412452487,0.83005735663929,0.661246522533581,-0.428746462856272
-0.940020995707503,-0.675930308418663,0.588030654941471,-1.21824750528248,0.83005735663929,0.661246522533581,-0.428746462856272
1.47375692102519,1.62223274020479,-1.71885883752122,-1.21824750528248,-1.14132886537902,-1.43270079882276,-0.428746462856272
