"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.13739694154576,-1.13284303119776,0.511766315719159,0.511766315719159,1.52127765851133,-0.774596669241483,0.402199833269922,0.124646392502318,0.105091277976944,-0.67700320038633,0.124646392502318,0.161834718742538,0.232210182006412,-0.957427107756338
0.93048501228214,0.809173593712687,-1.02353263143832,0.511766315719159,0.253546276418555,0.193649167310371,0.402199833269922,0.124646392502318,0.105091277976944,-0.67700320038633,0.124646392502318,0.161834718742538,0.232210182006412,-0.957427107756338
0.0313255170759913,-1.13284303119776,0.511766315719159,0.511766315719159,0.253546276418555,1.16189500386223,0.402199833269922,0.124646392502318,-1.15600405774638,-0.67700320038633,-1.37111031752549,-1.78018190616791,-1.16105091003206,-0.957427107756338
0.3683171496619,0.809173593712687,0.511766315719159,0.511766315719159,-1.01418510567422,-0.774596669241483,2.01099916634961,0.124646392502318,-1.15600405774638,1.35400640077266,1.62040310253013,0.161834718742538,0.232210182006412,0.957427107756338
0.376748652084425,0.809173593712687,0.511766315719159,0.511766315719159,-1.01418510567422,0.193649167310371,0.402199833269922,0.124646392502318,-1.15600405774638,-0.67700320038633,0.124646392502318,0.161834718742538,0.232210182006412,-0.957427107756338
-0.325326091157786,-1.13284303119776,-2.55883157859579,-1.02353263143832,1.52127765851133,1.16189500386223,0.402199833269922,0.124646392502318,1.36618661370027,1.35400640077266,0.124646392502318,0.161834718742538,0.232210182006412,0.957427107756338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.20276417552305,-1.13284303119776,-1.02353263143832,-2.55883157859579,-1.01418510567422,-1.74284250579334,-1.20659949980977,-1.37111031752549,-1.15600405774638,-0.67700320038633,-1.37111031752549,-1.78018190616791,0.232210182006412,-0.957427107756338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.284988487304054,0.809173593712687,0.511766315719159,0.511766315719159,0.253546276418555,1.16189500386223,0.402199833269922,1.62040310253013,0.105091277976944,1.35400640077266,0.124646392502318,0.161834718742538,0.232210182006412,0.957427107756338
-1.17214675594313,0.809173593712687,0.511766315719159,0.511766315719159,NA,NA,0.402199833269922,1.62040310253013,1.36618661370027,-0.67700320038633,0.124646392502318,0.161834718742538,0.232210182006412,0.957427107756338
-1.05035273989679,-1.13284303119776,0.511766315719159,0.511766315719159,NA,NA,-1.20659949980977,-1.37111031752549,0.105091277976944,1.35400640077266,1.62040310253013,2.10385134365299,-2.55431200207053,0.957427107756338
0.926063183975316,0.809173593712687,0.511766315719159,0.511766315719159,-1.01418510567422,0.193649167310371,-1.20659949980977,0.124646392502318,1.36618661370027,-0.67700320038633,0.124646392502318,0.161834718742538,0.232210182006412,0.957427107756338
0.564530350636585,0.809173593712687,0.511766315719159,-1.02353263143832,0.253546276418555,-0.774596669241483,-1.20659949980977,-1.37111031752549,0.105091277976944,-0.67700320038633,-1.37111031752549,0.161834718742538,1.62547127404488,-0.957427107756338
