"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num"
-1.60973483270279,-0.57608810805874,-1.52113808500484,1.52174412942547,1.49088292840791
-0.628073029423893,-0.57608810805874,-0.431188748505309,1.52174412942547,0.212983275486844
NA,NA,NA,NA,NA
-1.24121214100196,0.938200633124233,-0.431188748505309,-0.723452127103911,0.212983275486844
0.713486998303384,-0.57608810805874,-1.52113808500484,-0.723452127103911,0.212983275486844
-0.889165870570843,0.938200633124233,-0.431188748505309,1.52174412942547,1.49088292840791
-1.30655230639583,0.938200633124233,-0.431188748505309,1.52174412942547,1.49088292840791
-1.0824926785417,-0.57608810805874,0.658760587994223,0.399146001160779,-1.06491637743422
-1.83815259154774,-2.09037684924171,-0.431188748505309,1.52174412942547,1.49088292840791
-0.690787026026002,-0.57608810805874,-1.52113808500484,-1.8460502553686,-1.06491637743422
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.173878672453888,-0.57608810805874,-1.52113808500484,1.52174412942547,0.212983275486844
-0.448723751005858,-0.57608810805874,-0.431188748505309,-0.723452127103911,0.212983275486844
-0.675827871043266,0.938200633124233,-0.431188748505309,1.52174412942547,-1.06491637743422
0.70485591771194,0.938200633124233,-0.431188748505309,-0.723452127103911,-1.06491637743422
-1.24041642167906,-0.57608810805874,-0.431188748505309,0.399146001160779,0.212983275486844
0.303914915505433,-0.57608810805874,0.658760587994223,0.399146001160779,0.212983275486844
-1.23003898398604,-2.09037684924171,-0.431188748505309,-0.723452127103911,0.212983275486844
-0.580479779000534,-0.57608810805874,1.74870992449375,1.52174412942547,1.49088292840791
NA,NA,NA,NA,NA
-1.16863975481519,0.938200633124233,1.74870992449375,1.52174412942547,1.49088292840791
0.16254172639577,-0.57608810805874,0.658760587994223,0.399146001160779,0.212983275486844
0.374359133166454,0.938200633124233,-0.431188748505309,1.52174412942547,-1.06491637743422
-1.3438688240426,0.938200633124233,-0.431188748505309,1.52174412942547,1.49088292840791
-1.43191830449715,0.938200633124233,-1.52113808500484,1.52174412942547,1.49088292840791
NA,NA,NA,NA,NA
-0.308498194014919,-0.57608810805874,-1.52113808500484,NA,NA
0.0413468641553548,-0.57608810805874,0.658760587994223,-0.723452127103911,-2.34281603035529
-0.96870598359189,-0.57608810805874,-0.431188748505309,-0.723452127103911,0.212983275486844
-0.188680054707816,0.938200633124233,-0.431188748505309,0.399146001160779,1.49088292840791
-1.07541759385118,0.938200633124233,0.658760587994223,0.399146001160779,-1.06491637743422
NA,NA,NA,NA,NA
-0.0831238185299518,-0.57608810805874,0.658760587994223,-0.723452127103911,0.212983275486844
-0.452153381083224,-0.57608810805874,-1.52113808500484,-1.8460502553686,0.212983275486844
NA,NA,NA,NA,NA
0.120055854709468,-0.57608810805874,-0.431188748505309,-0.723452127103911,0.212983275486844
-1.76121542143033,-0.57608810805874,0.658760587994223,0.399146001160779,0.212983275486844
NA,NA,NA,NA,NA
-1.51414436376625,-2.09037684924171,-1.52113808500484,-0.723452127103911,0.212983275486844
1.20893501047638,-2.09037684924171,-1.52113808500484,0.399146001160779,-1.06491637743422
-0.557989595145124,-0.57608810805874,-0.431188748505309,NA,0.212983275486844
0.671558884538966,0.938200633124233,0.658760587994223,0.399146001160779,1.49088292840791
0.186893367171699,-0.57608810805874,-0.431188748505309,-0.723452127103911,0.212983275486844
-0.872593159877498,-0.57608810805874,0.658760587994223,0.399146001160779,1.49088292840791
-0.429818135484008,-0.57608810805874,-0.431188748505309,-0.723452127103911,0.212983275486844
-0.53739074703817,0.938200633124233,0.658760587994223,-0.723452127103911,-1.06491637743422
-0.221910677285101,0.938200633124233,-0.431188748505309,1.52174412942547,0.212983275486844
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.722946983715155,0.938200633124233,-0.431188748505309,-0.723452127103911,-2.34281603035529
0.681646384738635,0.938200633124233,0.658760587994223,-0.723452127103911,-1.06491637743422
1.2794677557979,0.938200633124233,-0.431188748505309,1.52174412942547,-1.06491637743422
0.800672131192749,-0.57608810805874,0.658760587994223,-0.723452127103911,0.212983275486844
0.20123940226906,0.938200633124233,-0.431188748505309,0.399146001160779,0.212983275486844
1.41092277786662,0.938200633124233,-0.431188748505309,-0.723452127103911,0.212983275486844
-0.0610088129593177,0.938200633124233,0.658760587994223,-0.723452127103911,-1.06491637743422
0.542014028414446,0.938200633124233,-0.431188748505309,-1.8460502553686,-2.34281603035529
1.4366079766687,0.938200633124233,1.74870992449375,-0.723452127103911,0.212983275486844
1.64636914982542,0.938200633124233,1.74870992449375,-0.723452127103911,1.49088292840791
-0.155407376046679,-0.57608810805874,0.658760587994223,-0.723452127103911,0.212983275486844
