"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num"
-1.00460804395321,1.12640889222396,-0.770328886519643,0.482450640677008
0.0809258487595339,-1.57697244911354,-0.770328886519643,0.482450640677008
-0.638655731705243,0.225281778444791,-0.770328886519643,0.482450640677008
NA,NA,NA,NA
0.955774124888864,-0.675845335334375,1.92582221629911,0.482450640677008
0.0630167426194566,1.12640889222396,-0.770328886519643,-1.44735192203102
-0.232077298962737,-0.675845335334375,0.577746664889732,0.482450640677008
-2.08207911000335,1.12640889222396,-0.770328886519643,-1.44735192203102
NA,NA,NA,NA
NA,1.12640889222396,0.577746664889732,-1.44735192203102
NA,NA,NA,NA
1.78473079524433,-0.675845335334375,0.577746664889732,0.482450640677008
NA,NA,NA,NA
NA,NA,NA,NA
0.40569566699038,-1.57697244911354,1.92582221629911,0.482450640677008
2.07373610975266,0.225281778444791,0.577746664889732,0.482450640677008
0.160827933513335,NA,NA,NA
-0.354709626884212,1.12640889222396,0.577746664889732,0.482450640677008
-0.303268333215115,1.12640889222396,-0.770328886519643,0.482450640677008
NA,NA,NA,NA
NA,NA,NA,NA
0.141275754835771,-0.675845335334375,-0.770328886519643,-1.44735192203102
NA,NA,NA,NA
1.18120404294502,-1.57697244911354,0.577746664889732,0.482450640677008
-1.18786235582893,-0.675845335334375,-0.770328886519643,-1.44735192203102
-1.24885183407679,0.225281778444791,0.577746664889732,-1.44735192203102
NA,NA,NA,NA
NA,NA,NA,NA
1.5748545591822,-0.675845335334375,-0.770328886519643,0.482450640677008
-0.225811786388245,1.12640889222396,0.577746664889732,0.482450640677008
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.935722136340827,1.12640889222396,-0.770328886519643,-1.44735192203102
-1.11158265280741,-0.675845335334375,-0.770328886519643,-1.44735192203102
0.363135294191492,0.225281778444791,-2.11840443792902,0.482450640677008
0.171104067509259,1.12640889222396,0.577746664889732,0.482450640677008
0.955025368057055,-0.675845335334375,-0.770328886519643,0.482450640677008
-0.794695402667836,-0.675845335334375,-0.770328886519643,0.482450640677008
0.743845769185448,1.12640889222396,0.577746664889732,2.41225320338504
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.955565494785254,0.225281778444791,0.577746664889732,0.482450640677008
0.420337729944341,-1.57697244911354,1.92582221629911,0.482450640677008
NA,NA,NA,NA
NA,NA,NA,NA
