"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q23e_num"
-0.554521286822894,-0.723076997100493,-1.00897625921164,-0.698302111500584
-0.247090520474743,-2.12669705029557,0.790819230192911,0.791409059700662
NA,NA,NA,NA
-1.04342781924226,0.680543056094582,0.790819230192911,0.791409059700662
0.698612410085314,0.680543056094582,1.69071697489519,0.791409059700662
1.42162736278854,0.680543056094582,1.69071697489519,0.791409059700662
0.666972998905117,0.680543056094582,-0.109078514509367,-0.698302111500584
-0.24023073434608,0.680543056094582,-1.00897625921164,0.791409059700662
0.952571360471262,-2.12669705029557,0.790819230192911,0.791409059700662
NA,NA,NA,NA
0.453937403741911,-2.12669705029557,0.790819230192911,-0.698302111500584
-0.260669111081523,-0.723076997100493,0.790819230192911,0.791409059700662
0.768400803726165,0.680543056094582,-0.109078514509367,-0.698302111500584
-1.58205051634368,0.680543056094582,-1.00897625921164,-0.698302111500584
0.59791456866613,-0.723076997100493,1.69071697489519,2.28112023090191
NA,NA,NA,NA
NA,NA,NA,NA
-1.32877150161535,0.680543056094582,0.790819230192911,-0.698302111500584
-1.77885136551385,0.680543056094582,-1.00897625921164,-0.698302111500584
1.02999274131763,0.680543056094582,-0.109078514509367,NA
2.01426877568496,-0.723076997100493,-0.109078514509367,0.791409059700662
0.357873051917067,0.680543056094582,-1.00897625921164,-0.698302111500584
-0.286601685763573,0.680543056094582,-1.00897625921164,-0.698302111500584
1.14383254506093,0.680543056094582,-0.109078514509367,0.791409059700662
-0.570720761605158,0.680543056094582,-0.109078514509367,-2.18801328270183
0.300493210567566,-0.723076997100493,-0.109078514509367,0.791409059700662
-1.40221778192229,0.680543056094582,-1.00897625921164,-0.698302111500584
2.30110425071867,-2.12669705029557,1.69071697489519,-0.698302111500584
-0.475425049746828,-0.723076997100493,-1.00897625921164,0.791409059700662
-1.47449402391379,0.680543056094582,-1.00897625921164,-0.698302111500584
-0.683263187436496,0.680543056094582,-1.00897625921164,0.791409059700662
-0.416169085434195,0.680543056094582,1.69071697489519,-2.18801328270183
-0.542751744027106,0.680543056094582,0.790819230192911,-0.698302111500584
0.37085013319796,-0.723076997100493,-1.00897625921164,0.791409059700662
-0.284999600914325,0.680543056094582,-1.00897625921164,0.791409059700662
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.173220139459705,0.680543056094582,-0.109078514509367,-0.698302111500584
0.267024298814602,-0.723076997100493,-1.00897625921164,0.791409059700662
