"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num"
-0.541254790874994,1.35409794645417,1.35540733896507,1.50582377491197,0.651844449060319,0.201843356939833
-0.130911221581373,-0.0629812998350773,0.246437697993648,0.202707046622766,0.651844449060319,0.201843356939833
-0.266202336682005,1.35409794645417,1.35540733896507,0.202707046622766,-0.782213338872383,-1.31198182010891
0.463151599336147,-1.48006054612432,0.246437697993648,0.202707046622766,0.651844449060319,-1.31198182010891
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-2.23311278369156,1.35409794645417,1.35540733896507,1.50582377491197,2.08590223699302,1.71566853398858
-0.099412660648908,-0.0629812998350773,0.246437697993648,1.50582377491197,2.08590223699302,1.71566853398858
0.277581233112167,-0.0629812998350773,-0.862531942977769,0.202707046622766,-0.782213338872383,0.201843356939833
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.675228230051575,-0.0629812998350773,0.246437697993648,1.50582377491197,0.651844449060319,-1.31198182010891
0.836526133986095,-0.0629812998350773,-0.862531942977769,-1.10040968166644,-0.782213338872383,-1.31198182010891
-0.470498153963855,-0.0629812998350773,1.35540733896507,-1.10040968166644,-0.782213338872383,0.201843356939833
0.765275055581683,-0.0629812998350773,0.246437697993648,1.50582377491197,-0.782213338872383,0.201843356939833
1.34293035057867,-0.0629812998350773,-1.97150158394919,0.202707046622766,0.651844449060319,0.201843356939833
0.612982815976106,-1.48006054612432,-0.862531942977769,-1.10040968166644,-0.782213338872383,-1.31198182010891
-1.55256600437573,1.35409794645417,1.35540733896507,-1.10040968166644,-2.21627112680508,0.201843356939833
1.20273605057861,-0.0629812998350773,-1.97150158394919,-1.10040968166644,-0.782213338872383,-1.31198182010891
NA,NA,NA,NA,NA,NA
1.1899817789568,-1.48006054612432,-1.97150158394919,-1.10040968166644,-0.782213338872383,0.201843356939833
-2.02974188589708,-1.48006054612432,-0.862531942977769,0.202707046622766,0.651844449060319,1.71566853398858
-0.296824930249509,-1.48006054612432,-0.862531942977769,-1.10040968166644,-0.782213338872383,-1.31198182010891
-0.750670877154261,-0.0629812998350773,-0.862531942977769,-1.10040968166644,-0.782213338872383,0.201843356939833
-0.330365357328386,1.35409794645417,0.246437697993648,0.202707046622766,0.651844449060319,-1.31198182010891
0.0679831652107798,1.35409794645417,1.35540733896507,0.202707046622766,-0.782213338872383,0.201843356939833
0.431811147608733,1.35409794645417,0.246437697993648,-1.10040968166644,-0.782213338872383,0.201843356939833
-1.76096056532717,-0.0629812998350773,0.246437697993648,0.202707046622766,0.651844449060319,1.71566853398858
0.144300594662981,-0.0629812998350773,0.246437697993648,-2.40352640995565,-0.782213338872383,-1.31198182010891
NA,NA,NA,NA,NA,NA
1.02958617493889,1.35409794645417,0.246437697993648,0.202707046622766,0.651844449060319,0.201843356939833
0.403068506885595,-1.48006054612432,-1.97150158394919,0.202707046622766,0.651844449060319,0.201843356939833
0.713409518790384,-1.48006054612432,-0.862531942977769,0.202707046622766,0.651844449060319,-1.31198182010891
0.350886728905172,-0.0629812998350773,0.246437697993648,0.202707046622766,-0.782213338872383,0.201843356939833
-1.04935319737184,1.35409794645417,1.35540733896507,1.50582377491197,2.08590223699302,1.71566853398858
NA,NA,NA,NA,NA,NA
1.4079341905561,-0.0629812998350773,1.35540733896507,-1.10040968166644,-0.782213338872383,0.201843356939833
-1.01113174921386,-0.0629812998350773,0.246437697993648,0.202707046622766,0.651844449060319,0.201843356939833
-1.46635439198744,1.35409794645417,1.35540733896507,0.202707046622766,0.651844449060319,1.71566853398858
-0.314784846650399,-0.0629812998350773,0.246437697993648,0.202707046622766,0.651844449060319,0.201843356939833
1.38612778539654,-0.0629812998350773,-0.862531942977769,-1.10040968166644,-0.782213338872383,0.201843356939833
1.2139392073454,-1.48006054612432,-0.862531942977769,-1.10040968166644,-2.21627112680508,-1.31198182010891
1.08605744813523,-1.48006054612432,0.246437697993648,-1.10040968166644,-0.782213338872383,0.201843356939833
-0.528361179963847,-0.0629812998350773,0.246437697993648,0.202707046622766,0.651844449060319,0.201843356939833
-0.669209329066595,1.35409794645417,-0.862531942977769,1.50582377491197,0.651844449060319,-1.31198182010891
1.36570812165537,-1.48006054612432,-0.862531942977769,-1.10040968166644,-0.782213338872383,0.201843356939833
-1.06377409627898,1.35409794645417,-0.862531942977769,1.50582377491197,NA,1.71566853398858
-0.412493282981895,-0.0629812998350773,0.246437697993648,0.202707046622766,0.651844449060319,0.201843356939833
1.73854051553595,-0.0629812998350773,1.35540733896507,1.50582377491197,0.651844449060319,0.201843356939833
-0.700921238337123,-0.0629812998350773,0.246437697993648,0.202707046622766,0.651844449060319,0.201843356939833
-0.473784916546684,-0.0629812998350773,0.246437697993648,0.202707046622766,-0.782213338872383,-1.31198182010891
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.553056557611463,-0.0629812998350773,0.246437697993648,0.202707046622766,0.651844449060319,0.201843356939833
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
