"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.29015488097345,-3.47439614486152,1.59482859921358,0.0666552735764928,1.40559022854369,0.979957887012223,1.2747548783982,1.60356745147455,1.95640643333745,-0.267261241912424,3.47439614486152
-0.738877466928135,0.267261241912425,-0.531609533071195,-0.866518556494404,-0.562236091417477,-0.267261241912425,0,-0.267261241912424,-0.15049280256442,-0.267261241912424,-0.267261241912424
0.843723338200752,0.267261241912425,-0.531609533071195,0.99982910364739,-0.562236091417477,-0.267261241912425,-2.54950975679639,-0.267261241912424,-2.25739203846629,1.60356745147455,-0.267261241912424
0.582003458170418,0.267261241912425,0.531609533071195,0.0666552735764928,0.421677068563107,-1.51448037083707,0,-0.267261241912424,1.95640643333745,-0.267261241912424,-0.267261241912424
0.666850909957244,0.267261241912425,0.531609533071195,0.99982910364739,0.421677068563107,-0.267261241912425,0,-0.267261241912424,-0.15049280256442,-0.267261241912424,-0.267261241912424
0.205472022680776,0.267261241912425,-0.531609533071195,-0.866518556494404,-0.562236091417477,-1.51448037083707,0,1.60356745147455,-0.15049280256442,-0.267261241912424,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.364397497095909,0.267261241912425,-0.531609533071195,-1.7996923865653,1.40559022854369,0.979957887012223,1.2747548783982,-0.267261241912424,-0.15049280256442,1.60356745147455,-0.267261241912424
-2.49044424166678,0.267261241912425,2.65804766535598,0.0666552735764928,-0.562236091417477,0.979957887012223,0,-0.267261241912424,-0.15049280256442,-0.267261241912424,-0.267261241912424
0.697351327856283,0.267261241912425,-0.531609533071195,-1.7996923865653,0.421677068563107,-0.267261241912425,0,-0.267261241912424,-0.15049280256442,-0.267261241912424,-0.267261241912424
0.870149650984994,0.267261241912425,-0.531609533071195,0.99982910364739,-1.54614925139806,0.979957887012223,0,-0.267261241912424,-0.15049280256442,1.60356745147455,-0.267261241912424
0.556886497989143,0.267261241912425,-0.531609533071195,0.99982910364739,-0.562236091417477,-0.267261241912425,-1.2747548783982,-2.13808993529939,-0.15049280256442,-2.13808993529939,-0.267261241912424
-0.805079218450633,0.267261241912425,-0.531609533071195,0.0666552735764928,1.40559022854369,0.979957887012223,1.2747548783982,1.60356745147455,-0.15049280256442,-0.267261241912424,-0.267261241912424
0.803018781740251,0.267261241912425,-0.531609533071195,0.99982910364739,-1.54614925139806,-1.51448037083707,0,-0.267261241912424,-0.15049280256442,-0.267261241912424,-0.267261241912424
-0.265297676656775,0.267261241912425,-0.531609533071195,0.0666552735764928,0.421677068563107,0.979957887012223,0,-0.267261241912424,-0.15049280256442,-0.267261241912424,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
