"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q23d_num"
NA,NA,NA,NA,NA,NA
-1.76605552935233,0.699062073642556,0.385164443259822,0.816496580927726,1.41421356237309,-1.22474487139159
0.514835373502722,-0.815572419249648,0.385164443259822,0,-1.41421356237309,0
-0.372907507119978,-0.815572419249648,0.385164443259822,-1.63299316185545,-1.41421356237309,-2.44948974278318
0.331615679122062,0.699062073642556,0.385164443259822,0.816496580927726,0,0
-0.317588443558027,-0.815572419249648,0.385164443259822,0.816496580927726,0,0
1.24544355772004,0.699062073642556,0.385164443259822,0,0,0
-0.116935395551302,0.699062073642556,0.385164443259822,-1.63299316185545,1.41421356237309,0
1.56000620109371,2.21369656653476,0.385164443259822,-1.63299316185545,0,1.22474487139159
-0.485069163984648,-0.815572419249648,0.385164443259822,0.816496580927726,0,1.22474487139159
0.438239060965543,-0.815572419249648,-2.9529273983253,0.816496580927726,-1.41421356237309,1.22474487139159
-1.82172646621728,-0.815572419249648,0.385164443259822,0.816496580927726,1.41421356237309,0
0.718708885687571,-0.815572419249648,-1.28388147753274,0,0,0
0.0714337476919151,0.699062073642556,0.385164443259822,0,0,0
NA,NA,NA,NA,NA,NA
