"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q19_num"
-1.21276287881701,0.409075542154063,-0.0328277873951388,0.832693016407889,0.8407887223766,1.25388739787805,-0.176776695296637,0.258342453222111,0.481931597341499,0.21953204662693,1.14156664246004,-0.530330085889911
-0.655341002889643,0.409075542154063,-1.05048919664444,0.832693016407889,-0.653946784070689,1.25388739787805,-1.30814754519511,-1.07642688842546,-0.763058362457374,-1.14156664246004,-0.21953204662693,-0.530330085889911
-0.50001479461091,0.409075542154063,-0.0328277873951388,0.832693016407889,0.8407887223766,1.25388739787805,0.954594154601839,1.59311179486969,1.72692155714037,1.5806307357139,1.14156664246004,-0.530330085889911
-0.436912450774935,0.409075542154063,-1.05048919664444,-0.0861406568697816,0.8407887223766,0.0379965878144862,0.954594154601839,1.59311179486969,1.72692155714037,1.5806307357139,1.14156664246004,-0.530330085889911
-0.364830693967217,0.409075542154063,0.984833621854165,-0.0861406568697816,NA,NA,NA,NA,NA,NA,NA,-0.530330085889911
-0.669857803941431,-2.37263814449357,-0.0328277873951388,-1.00497433014745,0.8407887223766,1.25388739787805,0.954594154601839,NA,-0.763058362457374,-1.14156664246004,-0.21953204662693,-0.530330085889911
-0.149613729225229,0.409075542154063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.443839051158157,0.409075542154063,0.984833621854165,-0.0861406568697816,-0.653946784070689,-1.17789422224907,-1.30814754519511,-1.07642688842546,-2.00804832225625,-2.50266533154701,-0.21953204662693,-0.530330085889911
0.925172312497536,0.409075542154063,-1.05048919664444,0.832693016407889,0.8407887223766,-1.17789422224907,-1.30814754519511,0.258342453222111,-0.763058362457374,0.21953204662693,1.14156664246004,-0.530330085889911
1.39737296483953,0.409075542154063,0.984833621854165,-0.0861406568697816,-0.653946784070689,-2.39378503231263,0.954594154601839,0.258342453222111,-0.763058362457374,0.21953204662693,1.14156664246004,-0.530330085889911
NA,-2.37263814449357,-1.05048919664444,-1.92380800342512,0.8407887223766,0.0379965878144862,0.954594154601839,1.59311179486969,NA,NA,NA,2.29809703885628
1.24831544831958,0.409075542154063,0.984833621854165,-1.92380800342512,-0.653946784070689,0.0379965878144862,-1.30814754519511,-1.07642688842546,-0.763058362457374,-1.14156664246004,-0.21953204662693,-0.530330085889911
1.55989364266426,0.409075542154063,0.984833621854165,-1.00497433014745,-0.653946784070689,0.0379965878144862,-1.30814754519511,-1.07642688842546,-0.763058362457374,-1.14156664246004,-0.21953204662693,-0.530330085889911
-2.259767460003,-2.37263814449357,-1.05048919664444,-1.92380800342512,0.8407887223766,0.0379965878144862,0.954594154601839,1.59311179486969,1.72692155714037,1.5806307357139,1.14156664246004,2.29809703885628
-1.88049797634289,0.409075542154063,2.00249503110347,-0.0861406568697816,0.8407887223766,-1.17789422224907,0.954594154601839,-1.07642688842546,-0.763058362457374,0.21953204662693,-0.21953204662693,-0.530330085889911
0.72148299119618,0.409075542154063,-0.0328277873951388,0.832693016407889,-0.653946784070689,0.0379965878144862,-1.30814754519511,-1.07642688842546,-0.763058362457374,0.21953204662693,-0.21953204662693,-0.530330085889911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.749959901775646,0.409075542154063,-1.05048919664444,0.832693016407889,0.8407887223766,1.25388739787805,0.954594154601839,0.258342453222111,1.72692155714037,1.5806307357139,1.14156664246004,0.883883476483184
-0.108262575611017,0.409075542154063,-1.05048919664444,0.832693016407889,0.8407887223766,0.0379965878144862,0.954594154601839,1.59311179486969,0.481931597341499,0.21953204662693,1.14156664246004,-0.530330085889911
