"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
-0.85764369782488,-1.88775961489708,-0.512991362599343,-1.39262124764558,0.190502110894147,-0.286262506785805,0.545951090432614,-0.965308957429393,0.920270023833175
1.33464764622552,-0.404519917477946,0.903841924579794,-1.39262124764558,0.190502110894147,-0.286262506785805,0.545951090432614,0.459670932109235,-0.598175515491564
-0.335520550518719,-0.404519917477946,NA,0.696310623822792,1.44781604279552,-0.286262506785805,-0.655141308519137,-0.965308957429393,0.920270023833175
0.544628578582679,-0.404519917477946,-1.22140800618891,0.696310623822792,1.44781604279552,1.28818128053612,1.74704348938437,1.88465082164786,0.920270023833175
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.30837110887736,-0.404519917477946,0.903841924579794,0.696310623822792,0.190502110894147,-0.286262506785805,0.545951090432614,0.459670932109235,0.920270023833175
0.0329512150452018,1.07871977994119,0.195425280990226,0.696310623822792,0.190502110894147,1.28818128053612,-0.655141308519137,0.459670932109235,0.920270023833175
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.81760645942052,-1.88775961489708,0.903841924579794,-1.39262124764558,0.190502110894147,-0.286262506785805,-0.655141308519137,0.459670932109235,-0.598175515491564
0.122323089288007,1.07871977994119,0.903841924579794,-1.39262124764558,0.190502110894147,-0.286262506785805,0.545951090432614,0.459670932109235,-0.598175515491564
0.501294251256046,-0.404519917477946,-1.22140800618891,0.696310623822792,-2.3241257529086,1.28818128053612,1.74704348938437,0.459670932109235,0.920270023833175
-0.248578629466521,1.07871977994119,-1.22140800618891,0.696310623822792,-1.06681182100723,-0.286262506785805,-0.655141308519137,-2.39028884696802,0.920270023833175
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.3281165780385,-0.404519917477946,-1.22140800618891,-1.39262124764558,-2.3241257529086,-1.86070629410773,-1.85623370747089,-0.965308957429393,-2.1166210548163
1.2561756705777,-0.404519917477946,0.903841924579794,0.696310623822792,0.190502110894147,-0.286262506785805,1.74704348938437,0.459670932109235,0.920270023833175
0.579200923605065,-0.404519917477946,0.903841924579794,0.696310623822792,1.44781604279552,-0.286262506785805,-0.655141308519137,0.459670932109235,-0.598175515491564
-1.85770634857164,-1.88775961489708,0.903841924579794,-1.39262124764558,0.190502110894147,-0.286262506785805,-0.655141308519137,0.459670932109235,-0.598175515491564
-1.93786348727463,1.07871977994119,-1.22140800618891,-1.39262124764558,-1.06681182100723,-1.86070629410773,0.545951090432614,NA,-2.1166210548163
-0.288123382305113,1.07871977994119,NA,0.696310623822792,1.44781604279552,1.28818128053612,1.74704348938437,1.88465082164786,0.920270023833175
0.644218510542704,1.07871977994119,0.903841924579794,0.696310623822792,1.44781604279552,1.28818128053612,0.545951090432614,0.459670932109235,0.920270023833175
-0.709091984004905,1.07871977994119,NA,-1.39262124764558,0.190502110894147,-0.286262506785805,-0.655141308519137,-0.965308957429393,-0.598175515491564
0.566895863365172,1.07871977994119,NA,0.696310623822792,-1.06681182100723,-0.286262506785805,0.545951090432614,-0.965308957429393,0.920270023833175
0.855994134325892,-0.404519917477946,-0.512991362599343,0.696310623822792,0.190502110894147,-0.286262506785805,0.545951090432614,-0.965308957429393,0.920270023833175
-0.952384470244898,1.07871977994119,-1.22140800618891,-1.39262124764558,0.190502110894147,-0.286262506785805,-0.655141308519137,-0.965308957429393,0.920270023833175
-0.837807679195494,1.07871977994119,0.903841924579794,0.696310623822792,0.190502110894147,-0.286262506785805,-1.85623370747089,0.459670932109235,-0.598175515491564
-1.58431426995169,1.07871977994119,-0.512991362599343,-1.39262124764558,-1.06681182100723,-1.86070629410773,-0.655141308519137,0.459670932109235,-0.598175515491564
0.809254687382639,-0.404519917477946,0.903841924579794,0.696310623822792,0.190502110894147,1.28818128053612,-0.655141308519137,0.459670932109235,0.920270023833175
-1.05101260854512,-0.404519917477946,0.903841924579794,-1.39262124764558,-1.06681182100723,-1.86070629410773,-0.655141308519137,-0.965308957429393,-2.1166210548163
-0.965951384704184,1.07871977994119,-1.22140800618891,0.696310623822792,-1.06681182100723,1.28818128053612,-1.85623370747089,-0.965308957429393,-0.598175515491564
0.536919494947294,-0.404519917477946,-1.22140800618891,0.696310623822792,0.190502110894147,1.28818128053612,0.545951090432614,-0.965308957429393,-0.598175515491564
-0.751977569925836,-0.404519917477946,-1.22140800618891,0.696310623822792,0.190502110894147,1.28818128053612,0.545951090432614,NA,0.920270023833175
0.748494186839676,-0.404519917477946,0.903841924579794,0.696310623822792,0.190502110894147,-0.286262506785805,0.545951090432614,0.459670932109235,-0.598175515491564
0.883614245652029,-1.88775961489708,0.903841924579794,0.696310623822792,0.190502110894147,1.28818128053612,-0.655141308519137,0.459670932109235,0.920270023833175
0.465350176504277,-0.404519917477946,-1.22140800618891,0.696310623822792,0.190502110894147,-0.286262506785805,-0.655141308519137,-0.965308957429393,-0.598175515491564
-0.464560425876312,1.07871977994119,0.903841924579794,0.696310623822792,-1.06681182100723,-0.286262506785805,0.545951090432614,0.459670932109235,-0.598175515491564
1.16271282401065,-0.404519917477946,0.903841924579794,0.696310623822792,1.44781604279552,-0.286262506785805,0.545951090432614,1.88465082164786,-0.598175515491564
