"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
-0.262499715807077,-0.512991362599343,0.320786239187825,-0.520204871009884,0.190502110894147,-0.965308957429393
1.32571650599486,0.903841924579794,-0.712858309306278,-0.520204871009884,0.190502110894147,0.459670932109235
-0.113332119726324,NA,NA,-0.520204871009884,1.44781604279552,-0.965308957429393
0.793931940497606,-1.22140800618891,1.35443078768193,-0.520204871009884,1.44781604279552,1.88465082164786
NA,NA,NA,NA,NA,NA
0.352917741946722,0.903841924579794,0.320786239187825,0.910358524267297,0.190502110894147,0.459670932109235
-0.304572238417149,0.195425280990226,-1.74650285780038,0.910358524267297,0.190502110894147,0.459670932109235
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.835335223178463,0.903841924579794,0.320786239187825,-0.520204871009884,0.190502110894147,0.459670932109235
-0.411997571940798,0.903841924579794,-0.712858309306278,-0.520204871009884,0.190502110894147,0.459670932109235
-0.725717707941206,-1.22140800618891,1.35443078768193,-0.520204871009884,-2.3241257529086,0.459670932109235
-1.2666313817942,-1.22140800618891,-0.712858309306278,0.910358524267297,-1.06681182100723,-2.39028884696802
NA,NA,NA,NA,NA,NA
0.635978588863669,-1.22140800618891,0.320786239187825,-1.95076826628707,-2.3241257529086,-0.965308957429393
0.840632294570284,0.903841924579794,1.35443078768193,-0.520204871009884,0.190502110894147,0.459670932109235
1.85326893780105,0.903841924579794,0.320786239187825,0.910358524267297,1.44781604279552,0.459670932109235
-1.33666444722733,0.903841924579794,-0.712858309306278,0.910358524267297,0.190502110894147,0.459670932109235
-1.40514374426972,-1.22140800618891,-1.74650285780038,0.910358524267297,-1.06681182100723,NA
-0.362965120654552,NA,NA,0.910358524267297,1.44781604279552,1.88465082164786
2.38352592040671,0.903841924579794,0.320786239187825,-0.520204871009884,1.44781604279552,0.459670932109235
-0.701699748617752,NA,NA,-0.520204871009884,0.190502110894147,-0.965308957429393
-1.12117798793115,NA,NA,0.910358524267297,-1.06681182100723,-0.965308957429393
0.536426813261087,-0.512991362599343,-0.712858309306278,0.910358524267297,0.190502110894147,-0.965308957429393
-1.02477305338814,-1.22140800618891,0.320786239187825,0.910358524267297,0.190502110894147,-0.965308957429393
-1.10982006671638,0.903841924579794,0.320786239187825,0.910358524267297,0.190502110894147,0.459670932109235
-0.547236538787279,-0.512991362599343,0.320786239187825,-0.520204871009884,-1.06681182100723,0.459670932109235
0.793803928286027,0.903841924579794,-0.712858309306278,0.910358524267297,0.190502110894147,0.459670932109235
-1.00359059838926,0.903841924579794,-0.712858309306278,-3.38133166156425,-1.06681182100723,-0.965308957429393
-0.0766774445677957,-1.22140800618891,-1.74650285780038,-0.520204871009884,-1.06681182100723,-0.965308957429393
-0.768625277269382,-1.22140800618891,1.35443078768193,0.910358524267297,0.190502110894147,-0.965308957429393
-0.959267450347281,-1.22140800618891,0.320786239187825,-0.520204871009884,0.190502110894147,NA
1.45877031115733,0.903841924579794,0.320786239187825,-0.520204871009884,0.190502110894147,0.459670932109235
-0.55302970305028,0.903841924579794,-1.74650285780038,0.910358524267297,0.190502110894147,0.459670932109235
0.30593952484871,-1.22140800618891,1.35443078768193,-0.520204871009884,0.190502110894147,-0.965308957429393
0.884660113911045,0.903841924579794,0.320786239187825,0.910358524267297,-1.06681182100723,0.459670932109235
1.0545140721195,0.903841924579794,1.35443078768193,-0.520204871009884,1.44781604279552,1.88465082164786
