"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.14468031038748,0.301511344577763,0.943879807448539,0.301511344577763,0.661107356684931,0.301511344577763,1.09369659814952,-0.661107356684931,0.443963716056366,-1.31243591777942,0.870388279778489,0.39336862882433,1.31243591777942,0.936281675898539,1.09369659814952,1.12464311423107,0.92499458012576,1.57416830901357,1.16189500386223,1.29749824026921,0.449466574975494,0.449466574975494,-0.301511344577763
0.382573370467694,0.301511344577763,0.943879807448539,0.301511344577763,0.661107356684931,0.301511344577763,1.09369659814952,0.793328828021918,-0.951350820120785,1.09369659814952,0.870388279778489,0.39336862882433,-1.09369659814952,-1.35240686518678,-1.31243591777942,-0.42174116783665,0.92499458012576,-1.08980882931709,-0.774596669241483,-1.55699788832305,0.449466574975494,0.449466574975494,-0.301511344577763
-1.8308682796076,0.301511344577763,-0.539359889970594,0.301511344577763,-0.793328828021918,0.301511344577763,-1.31243591777942,-2.11554354139178,-0.951350820120785,1.09369659814952,0.870388279778489,0.39336862882433,1.31243591777942,0.936281675898539,1.09369659814952,1.12464311423107,0.92499458012576,1.57416830901357,1.16189500386223,-0.12974982402692,0.449466574975494,0.449466574975494,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.652242928322928,-3.01511344577764,-2.02259958738973,-3.01511344577764,-2.24776501272877,0.301511344577763,-0.109369659814952,-0.661107356684931,1.14162098414494,-1.31243591777942,-1.04446593573419,-2.85192255897639,-1.09369659814952,-1.35240686518678,-1.31243591777942,-1.96812544990437,-1.61874051522008,-1.08980882931709,-0.774596669241483,-0.12974982402692,-2.02259958738973,-2.02259958738973,3.01511344577764
-1.05675151799591,0.301511344577763,-0.539359889970594,0.301511344577763,-0.793328828021918,0.301511344577763,-0.109369659814952,-0.661107356684931,-0.951350820120785,-0.109369659814952,0.870388279778489,0.39336862882433,1.31243591777942,0.936281675898539,-1.31243591777942,-0.42174116783665,-0.34687296754716,-1.08980882931709,NA,-0.12974982402692,0.449466574975494,0.449466574975494,-0.301511344577763
1.94304593014892,0.301511344577763,0.943879807448539,0.301511344577763,0.661107356684931,0.301511344577763,-0.109369659814952,0.793328828021918,1.14162098414494,-0.109369659814952,-1.04446593573419,-0.688395100442577,0.109369659814952,0.936281675898539,-0.109369659814952,-0.42174116783665,-0.34687296754716,0.242179739848241,-0.774596669241483,-0.12974982402692,-2.02259958738973,-2.02259958738973,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.294256993235228,0.301511344577763,-0.539359889970594,0.301511344577763,0.661107356684931,0.301511344577763,-0.109369659814952,-0.661107356684931,-0.951350820120785,-0.109369659814952,0.870388279778489,0.39336862882433,-1.09369659814952,-0.20806259464412,1.09369659814952,1.12464311423107,-0.34687296754716,0.242179739848241,1.16189500386223,-0.12974982402692,0.449466574975494,0.449466574975494,-0.301511344577763
0.591869715427762,0.301511344577763,0.943879807448539,0.301511344577763,0.661107356684931,0.301511344577763,1.09369659814952,0.793328828021918,-0.951350820120785,1.09369659814952,-1.04446593573419,0.39336862882433,0.109369659814952,-1.35240686518678,-0.109369659814952,-0.42174116783665,-0.34687296754716,0.242179739848241,-0.774596669241483,-1.55699788832305,0.449466574975494,0.449466574975494,-0.301511344577763
