"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22a_num"
NA,NA,NA
0.604165375869289,1.08441605860173,-2.5746026294518
0.552644329785652,-0.433766423440692,1.09737161255322
-1.31722067803783,-0.433766423440692,1.09737161255322
1.66410595203283,-0.433766423440692,-1.35061121545012
-0.748946212018589,1.08441605860173,1.09737161255322
-0.816388944317916,-0.433766423440692,-0.126619801448449
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.698039457592373,1.08441605860173,-1.35061121545012
NA,NA,NA
NA,NA,NA
0.787123070401316,1.08441605860173,1.09737161255322
-0.716632994297967,NA,-1.35061121545012
NA,NA,NA
0.225249813668933,-0.433766423440692,-1.35061121545012
1.6632966806902,-0.433766423440692,-1.35061121545012
-0.0784094198273779,1.08441605860173,-0.126619801448449
NA,NA,NA
NA,NA,NA
-1.72216466623305,-0.433766423440692,1.09737161255322
NA,NA,NA
NA,NA,NA
-0.481546937404663,1.08441605860173,-0.126619801448449
-0.616114054834811,1.08441605860173,-0.126619801448449
-0.436298056081928,1.08441605860173,1.09737161255322
1.42449389196479,-1.95194890548311,1.09737161255322
0.898097976869356,-0.433766423440692,-0.126619801448449
NA,NA,NA
-0.211994765282042,1.08441605860173,-0.126619801448449
-0.344278515052467,-1.95194890548311,1.09737161255322
-0.797318561485709,1.08441605860173,-0.126619801448449
NA,NA,NA
-0.870008230463565,1.08441605860173,1.09737161255322
NA,NA,NA
1.93420373123385,-0.433766423440692,-0.126619801448449
-0.413679216090458,-0.433766423440692,-0.126619801448449
1.63599056368853,-0.433766423440692,-0.126619801448449
-1.2115151363855,-0.433766423440692,1.09737161255322
0.81032257257323,-1.95194890548311,-0.126619801448449
-0.25292379899746,-0.433766423440692,-0.126619801448449
-0.466214314374263,-0.433766423440692,-0.126619801448449
NA,NA,NA
NA,NA,NA
