"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num"
NA,NA,NA,NA
-0.488645770039158,-1.43421757658315,-0.648563736756011,-2.25490016728699
0.457943335905941,-1.43421757658315,-1.94569121026803,-0.886758492753309
-1.86305860794825,0.603881084877118,0.648563736756011,0.481383181780368
0.144355686567222,-0.415168245853018,-0.648563736756011,0.481383181780368
-0.665477678980114,-1.43421757658315,1.94569121026803,0.481383181780368
0.756011402707546,-0.415168245853018,-0.648563736756011,-0.886758492753309
0.375187274289032,-1.43421757658315,-0.648563736756011,0.481383181780368
-0.407585519074323,-0.415168245853018,0.648563736756011,0.481383181780368
NA,NA,NA,NA
0.187473616207741,-0.415168245853018,-0.648563736756011,0.481383181780368
-0.934549406333307,1.62293041560725,-0.648563736756011,0.481383181780368
NA,NA,NA,NA
-0.995547711867236,0.603881084877118,-0.648563736756011,1.84952485631404
-0.910743108292581,-0.415168245853018,0.648563736756011,0.481383181780368
0.592303545237974,-0.415168245853018,-0.648563736756011,-0.886758492753309
NA,NA,NA,NA
NA,NA,NA,NA
0.366621519016733,-0.415168245853018,0.648563736756011,0.481383181780368
NA,NA,NA,NA
-1.13658847675884,-1.43421757658315,-0.648563736756011,0.481383181780368
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.998965328255509,-0.415168245853018,-0.648563736756011,0.481383181780368
1.05023537854671,0.603881084877118,0.648563736756011,0.481383181780368
1.72548733082229,-0.415168245853018,-0.648563736756011,0.481383181780368
0.752822206804744,-0.415168245853018,-0.648563736756011,0.481383181780368
1.17467521713316,1.62293041560725,1.94569121026803,-2.25490016728699
-0.469292210049946,1.62293041560725,1.94569121026803,0.481383181780368
-0.0865886758479022,0.603881084877118,-0.648563736756011,0.481383181780368
0.241577378788111,0.603881084877118,0.648563736756011,0.481383181780368
-0.477881089307525,-0.415168245853018,-0.648563736756011,-0.886758492753309
-0.8117244185847,-0.415168245853018,-0.648563736756011,0.481383181780368
2.15572829522074,-0.415168245853018,-0.648563736756011,0.481383181780368
-0.0834992182977188,0.603881084877118,-0.648563736756011,0.481383181780368
-0.198216740227269,0.603881084877118,-0.648563736756011,0.481383181780368
-1.09573017950546,1.62293041560725,0.648563736756011,0.481383181780368
-0.373494531123944,-0.415168245853018,-0.648563736756011,0.481383181780368
-0.783948218547527,1.62293041560725,1.94569121026803,0.481383181780368
NA,NA,NA,NA
-1.75191772507084,1.62293041560725,1.94569121026803,-0.886758492753309
-0.441063514488729,1.62293041560725,1.94569121026803,1.84952485631404
-1.29261102340238,0.603881084877118,1.94569121026803,0.481383181780368
2.4631948394223,-0.415168245853018,-0.648563736756011,0.481383181780368
0.95045191605048,-1.43421757658315,-1.94569121026803,-2.25490016728699
0.534589854378324,0.603881084877118,0.648563736756011,-2.25490016728699
0.157599703411907,1.62293041560725,0.648563736756011,0.481383181780368
-1.92311141666121,1.62293041560725,-0.648563736756011,0.481383181780368
1.39276155737064,-0.415168245853018,0.648563736756011,0.481383181780368
1.01490254981636,-0.415168245853018,-0.648563736756011,0.481383181780368
-1.42132869580268,0.603881084877118,0.648563736756011,0.481383181780368
1.84361814955897,-1.43421757658315,-0.648563736756011,-2.25490016728699
0.533642934940817,-0.415168245853018,-0.648563736756011,0.481383181780368
NA,NA,NA,NA
NA,NA,NA,NA
1.33714123382276,-0.415168245853018,-0.648563736756011,-0.886758492753309
0.083165095008042,-0.415168245853018,-0.648563736756011,-0.886758492753309
-0.501065755649991,1.62293041560725,0.648563736756011,0.481383181780368
0.392219046481009,-0.415168245853018,-0.648563736756011,0.481383181780368
-1.05080081928646,0.603881084877118,0.648563736756011,0.481383181780368
0.184115258264967,-0.415168245853018,0.648563736756011,0.481383181780368
0.0947378995339884,-1.43421757658315,-0.648563736756011,0.481383181780368
-0.367857762255655,-0.415168245853018,0.648563736756011,-2.25490016728699
0.561920775437195,-0.415168245853018,-0.648563736756011,-0.886758492753309
0.00681060091352884,-1.43421757658315,-0.648563736756011,-0.886758492753309
