"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-1.42677083445717,-1.54329308768697,0.881630720467888,1.90862703084106,1.70568901034157,2.11267787919244
-0.469693911148989,-0.201299098393952,-0.587753813645258,0.636209010280352,0.487339717240448,0.65565865216317
-0.308296636259824,1.14069489089906,0.881630720467888,-0.636209010280352,0.487339717240448,-0.801360574866097
-0.658780285780593,1.14069489089906,0.881630720467888,NA,0.487339717240448,-0.801360574866097
-0.942802332663037,-0.201299098393952,0.881630720467888,-0.636209010280352,0.487339717240448,0.65565865216317
-1.94298803599465,-1.54329308768697,-0.587753813645258,-0.636209010280352,-0.731009575860672,0.65565865216317
-0.0646911283052325,1.14069489089906,-2.05713834775841,-0.636209010280352,-0.731009575860672,-0.801360574866097
NA,NA,NA,NA,NA,NA
-0.51382922363938,1.14069489089906,0.881630720467888,1.90862703084106,0.487339717240448,0.65565865216317
0.814164058244626,-0.201299098393952,-0.587753813645258,0.636209010280352,-1.94935886896179,-0.801360574866097
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.506751714594236,-1.54329308768697,0.881630720467888,-0.636209010280352,1.70568901034157,2.11267787919244
-0.528081085975984,1.14069489089906,0.881630720467888,0.636209010280352,0.487339717240448,0.65565865216317
NA,NA,NA,NA,NA,NA
0.90372782171916,-0.201299098393952,-0.587753813645258,-0.636209010280352,-1.94935886896179,0.65565865216317
0.835460383052465,-0.201299098393952,-0.587753813645258,-0.636209010280352,-0.731009575860672,0.65565865216317
1.08276644552603,1.14069489089906,0.881630720467888,-0.636209010280352,-0.731009575860672,-0.801360574866097
-0.221495756619585,-0.201299098393952,-0.587753813645258,1.90862703084106,0.487339717240448,-0.801360574866097
-0.65337303495497,-1.54329308768697,0.881630720467888,-0.636209010280352,0.487339717240448,-0.801360574866097
1.80682221527116,1.14069489089906,-0.587753813645258,-0.636209010280352,-0.731009575860672,-0.801360574866097
1.60905302912498,-0.201299098393952,-0.587753813645258,NA,0.487339717240448,-0.801360574866097
0.165949968817882,-0.201299098393952,0.881630720467888,-0.636209010280352,-0.731009575860672,-0.801360574866097
1.01961005863735,-0.201299098393952,-2.05713834775841,-0.636209010280352,0.487339717240448,-0.801360574866097
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
