"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
-0.455918016059683,-1.64197394357296,-0.649313004743565,-0.927354694062562,1.18450349146172,-0.559236782047313,-0.639202772100593
1.25425677964606,1.70765290131588,0.422053453083318,-0.927354694062562,-0.872792046340212,0.860364280072788,0.767043326520712
0.133183504402738,0.591110619686267,-0.649313004743565,0.206078820902791,0.155855722560752,2.27996534219289,0.767043326520712
-1.33056551631687,-0.525431661943348,NA,1.33951233586814,1.18450349146172,-0.559236782047313,0.767043326520712
-1.06964323974195,-1.64197394357296,-0.649313004743565,-2.06078820902792,-0.872792046340212,-1.97883784416741,-0.639202772100593
-1.30127716101176,0.591110619686267,-0.649313004743565,0.206078820902791,1.18450349146172,-0.559236782047313,-0.639202772100593
NA,NA,NA,NA,NA,NA,NA
-0.509872419124626,-0.525431661943348,-0.649313004743565,1.33951233586814,1.18450349146172,-0.559236782047313,-2.0454488707219
NA,NA,NA,NA,NA,NA,NA
0.123625252986821,-0.525431661943348,-0.649313004743565,-0.927354694062562,-0.872792046340212,-0.559236782047313,0.767043326520712
-1.09712297621868,-1.64197394357296,-0.649313004743565,0.206078820902791,0.155855722560752,0.860364280072788,-2.0454488707219
NA,NA,NA,NA,NA,NA,NA
-1.78233369962542,-0.525431661943348,-0.649313004743565,1.33951233586814,1.18450349146172,-0.559236782047313,-0.639202772100593
-0.923511712809677,-0.525431661943348,-0.649313004743565,1.33951233586814,-0.872792046340212,-1.97883784416741,-0.639202772100593
-0.747320278978637,-1.64197394357296,-0.649313004743565,0.206078820902791,0.155855722560752,-0.559236782047313,-0.639202772100593
0.570949690563955,1.70765290131588,2.56478636873708,1.33951233586814,0.155855722560752,-0.559236782047313,0.767043326520712
-0.398024718898556,-0.525431661943348,-0.649313004743565,0.206078820902791,1.18450349146172,-0.559236782047313,-0.639202772100593
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.562937908289954,0.591110619686267,-0.649313004743565,-0.927354694062562,-0.872792046340212,0.860364280072788,-0.639202772100593
-0.129540534426375,1.70765290131588,-0.649313004743565,-0.927354694062562,-1.90143981524118,-0.559236782047313,-0.639202772100593
0.415725785265609,0.591110619686267,2.56478636873708,1.33951233586814,1.18450349146172,0.860364280072788,0.767043326520712
1.98872288805155,-0.525431661943348,-0.649313004743565,-0.927354694062562,-0.872792046340212,0.860364280072788,0.767043326520712
-0.508831882047813,-0.525431661943348,-0.649313004743565,-0.927354694062562,0.155855722560752,0.860364280072788,-0.639202772100593
1.63350119090056,-0.525431661943348,-0.649313004743565,0.206078820902791,-0.872792046340212,-0.559236782047313,2.17328942514202
-1.7150458153965,0.591110619686267,-0.649313004743565,0.206078820902791,0.155855722560752,-0.559236782047313,-0.639202772100593
-0.0936415273938884,0.591110619686267,0.422053453083318,0.206078820902791,-1.90143981524118,-0.559236782047313,-0.639202772100593
0.298470491974735,0.591110619686267,0.422053453083318,-0.927354694062562,-0.872792046340212,-0.559236782047313,0.767043326520712
NA,NA,NA,NA,NA,NA,NA
0.286550711743395,1.70765290131588,1.4934199109102,1.33951233586814,1.18450349146172,0.860364280072788,0.767043326520712
1.70885924217156,0.591110619686267,-0.649313004743565,-0.927354694062562,1.18450349146172,-0.559236782047313,-0.639202772100593
0.124586794017986,0.591110619686267,0.422053453083318,1.33951233586814,1.18450349146172,0.860364280072788,0.767043326520712
1.18730085749534,-0.525431661943348,0.422053453083318,0.206078820902791,0.155855722560752,0.860364280072788,-0.639202772100593
1.82680019288126,1.70765290131588,1.4934199109102,-0.927354694062562,0.155855722560752,2.27996534219289,2.17328942514202
-0.587831210540236,-0.525431661943348,1.4934199109102,-0.927354694062562,0.155855722560752,-0.559236782047313,-0.639202772100593
0.26661343542623,0.591110619686267,-0.649313004743565,NA,NA,NA,NA
0.611862494750367,-0.525431661943348,1.4934199109102,-0.927354694062562,-1.90143981524118,-0.559236782047313,0.767043326520712
-0.400291211440231,-0.525431661943348,-0.649313004743565,0.206078820902791,0.155855722560752,0.860364280072788,-0.639202772100593
0.69788914690584,-0.525431661943348,0.422053453083318,-0.927354694062562,-0.872792046340212,-0.559236782047313,0.767043326520712
-0.641064447443058,-0.525431661943348,-0.649313004743565,1.33951233586814,0.155855722560752,0.860364280072788,0.767043326520712
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
