"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
-1.69249836096249,-0.591110619686267,-1.0018835955663,-1.64197394357296,1.18450349146172,-0.559236782047313,-0.639202772100593
0.918560870462206,-0.591110619686267,0.546481961217982,1.70765290131588,-0.872792046340212,0.860364280072788,0.767043326520712
1.26570051927916,-0.591110619686267,-2.55024915235058,0.591110619686267,0.155855722560752,2.27996534219289,0.767043326520712
-1.57141976072578,1.08370280275816,0.546481961217982,-0.525431661943348,1.18450349146172,-0.559236782047313,0.767043326520712
-0.758046675625975,-0.591110619686267,0.546481961217982,-1.64197394357296,-0.872792046340212,-1.97883784416741,-0.639202772100593
-0.294422286803759,-0.591110619686267,0.546481961217982,0.591110619686267,1.18450349146172,-0.559236782047313,-0.639202772100593
NA,NA,NA,NA,NA,NA,NA
-0.313065608722101,1.08370280275816,0.546481961217982,-0.525431661943348,1.18450349146172,-0.559236782047313,-2.0454488707219
NA,NA,NA,NA,NA,NA,NA
-0.23327741450504,-0.591110619686267,-1.0018835955663,-0.525431661943348,-0.872792046340212,-0.559236782047313,0.767043326520712
-1.84769752701155,1.08370280275816,0.546481961217982,-1.64197394357296,0.155855722560752,0.860364280072788,-2.0454488707219
NA,NA,NA,NA,NA,NA,NA
-0.44206744178584,-0.591110619686267,0.546481961217982,-0.525431661943348,1.18450349146172,-0.559236782047313,-0.639202772100593
0.0264357374889785,-2.26592404213069,-1.0018835955663,-0.525431661943348,-0.872792046340212,-1.97883784416741,-0.639202772100593
-0.824936832486599,-0.591110619686267,0.546481961217982,-1.64197394357296,0.155855722560752,-0.559236782047313,-0.639202772100593
1.22775013923646,-0.591110619686267,0.546481961217982,1.70765290131588,0.155855722560752,-0.559236782047313,0.767043326520712
-0.481728376851627,1.08370280275816,-1.0018835955663,-0.525431661943348,1.18450349146172,-0.559236782047313,-0.639202772100593
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.19464867053915,-0.591110619686267,0.546481961217982,0.591110619686267,-0.872792046340212,0.860364280072788,-0.639202772100593
-0.027707896772319,-2.26592404213069,-1.0018835955663,1.70765290131588,-1.90143981524118,-0.559236782047313,-0.639202772100593
-0.0822292869540006,1.08370280275816,0.546481961217982,0.591110619686267,1.18450349146172,0.860364280072788,0.767043326520712
1.29159157709645,-0.591110619686267,-2.55024915235058,-0.525431661943348,-0.872792046340212,0.860364280072788,0.767043326520712
-0.232249802321738,1.08370280275816,0.546481961217982,-0.525431661943348,0.155855722560752,0.860364280072788,-0.639202772100593
0.307426861342981,-0.591110619686267,0.546481961217982,-0.525431661943348,-0.872792046340212,-0.559236782047313,2.17328942514202
-1.02471732569918,1.08370280275816,0.546481961217982,0.591110619686267,0.155855722560752,-0.559236782047313,-0.639202772100593
-0.664639068853052,1.08370280275816,0.546481961217982,0.591110619686267,-1.90143981524118,-0.559236782047313,-0.639202772100593
0.567679956487933,1.08370280275816,0.546481961217982,0.591110619686267,-0.872792046340212,-0.559236782047313,0.767043326520712
NA,NA,NA,NA,NA,NA,NA
-0.138259543412036,1.08370280275816,0.546481961217982,1.70765290131588,1.18450349146172,0.860364280072788,0.767043326520712
2.30420095472377,-0.591110619686267,-1.0018835955663,0.591110619686267,1.18450349146172,-0.559236782047313,-0.639202772100593
-0.848447184135468,1.08370280275816,0.546481961217982,0.591110619686267,1.18450349146172,0.860364280072788,0.767043326520712
1.19267773771144,-0.591110619686267,0.546481961217982,-0.525431661943348,0.155855722560752,0.860364280072788,-0.639202772100593
1.85238830201681,-0.591110619686267,-2.55024915235058,1.70765290131588,0.155855722560752,2.27996534219289,2.17328942514202
-1.48282797872137,1.08370280275816,0.546481961217982,-0.525431661943348,0.155855722560752,-0.559236782047313,-0.639202772100593
0.125247128765788,1.08370280275816,0.546481961217982,0.591110619686267,NA,NA,NA
0.0683599815153384,1.08370280275816,0.546481961217982,-0.525431661943348,-1.90143981524118,-0.559236782047313,0.767043326520712
0.375596474031189,-0.591110619686267,0.546481961217982,-0.525431661943348,0.155855722560752,0.860364280072788,-0.639202772100593
0.219656745241004,-0.591110619686267,0.546481961217982,-0.525431661943348,-0.872792046340212,-0.559236782047313,0.767043326520712
0.0223167164112739,-0.591110619686267,0.546481961217982,-0.525431661943348,0.155855722560752,0.860364280072788,0.767043326520712
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
