"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
-0.00525595553175452,0.286212291364566,-1.0978875820671,-1.04475911916052,-0.72637199771864,-1.08333333333333,-0.268543077764787,-1.0978875820671,-1.56511877319057,-0.828176686086141,-0.25,-0.258198889747161,0.393973643519563,0
0.753663759295466,-1.24025326257979,0.853912563829966,1.2188856390206,-0.72637199771864,0.25,-0.268543077764787,0.853912563829966,-0.173902085910063,0.19111769678911,-0.25,-0.258198889747161,-0.866742015743038,0
1.71987031847055,-1.24025326257979,0.853912563829966,1.2188856390206,0.330169089872109,-1.08333333333333,-0.268543077764787,0.853912563829966,1.21731460137044,1.21041207966436,-0.25,-0.258198889747161,0.393973643519563,0
-0.926046886136429,0.286212291364566,-1.0978875820671,-1.04475911916052,-0.72637199771864,0.25,-0.268543077764787,0.853912563829966,-0.173902085910063,1.21041207966436,1.75,-0.258198889747161,0.393973643519563,0
-0.272123892225179,0.286212291364566,-1.0978875820671,NA,-0.72637199771864,0.25,-0.268543077764787,-2.07378765501563,-0.173902085910063,-1.84747106896139,-0.25,-0.258198889747161,-0.866742015743038,0
-1.44346894364213,0.286212291364566,0.853912563829966,NA,1.38671017746286,1.58333333333333,1.87980154435351,0.853912563829966,-1.56511877319057,1.21041207966436,1.75,1.67829278335655,1.65468930278216,1.58113883008419
0.807276579566316,-1.24025326257979,0.853912563829966,1.2188856390206,0.330169089872109,-1.08333333333333,-0.268543077764787,-1.0978875820671,-0.173902085910063,-0.828176686086141,-0.25,-0.258198889747161,-0.866742015743038,0
-0.522958892492428,0.286212291364566,-1.0978875820671,-1.04475911916052,0.330169089872109,0.25,0.805629233294362,0.853912563829966,-0.173902085910063,0.19111769678911,-0.25,-0.258198889747161,0.393973643519563,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.06872113926202,0.286212291364566,0.853912563829966,-1.04475911916052,-0.72637199771864,-1.08333333333333,-0.268543077764787,-1.0978875820671,1.21731460137044,0.19111769678911,-0.25,-0.258198889747161,-0.866742015743038,0
-0.950052087295304,0.286212291364566,-1.0978875820671,-0.290210866433477,1.38671017746286,-1.08333333333333,0.805629233294362,-0.121987509118567,-0.173902085910063,0.19111769678911,-0.25,-0.258198889747161,0.393973643519563,0
-0.230304434602832,-1.24025326257979,0.853912563829966,-0.290210866433477,-0.72637199771864,1.58333333333333,-0.268543077764787,0.853912563829966,1.21731460137044,0.19111769678911,-0.25,1.67829278335655,-2.12745767500564,-3.16227766016838
-1.0368944296775,1.81267784530892,-1.0978875820671,-1.04475911916052,1.38671017746286,1.58333333333333,1.87980154435351,0.853912563829966,1.21731460137044,1.21041207966436,1.75,1.67829278335655,1.65468930278216,1.58113883008419
0.826373092376055,-1.24025326257979,0.853912563829966,0.464337386293564,-0.72637199771864,-1.08333333333333,-1.34271538882394,-1.0978875820671,-0.173902085910063,0.19111769678911,-0.25,-0.258198889747161,0.393973643519563,0
-0.574083218277536,1.81267784530892,0.853912563829966,1.2188856390206,0.330169089872109,0.25,-1.34271538882394,-0.121987509118567,-0.173902085910063,0.19111769678911,-0.25,-2.19469056285087,0.393973643519563,0
0.198990769827378,0.286212291364566,0.853912563829966,0.464337386293564,-1.78291308530939,0.25,-1.34271538882394,0.853912563829966,1.21731460137044,-1.84747106896139,-0.25,NA,-0.866742015743038,0
-0.413706918916703,0.286212291364566,-1.0978875820671,NA,1.38671017746286,0.25,0.805629233294362,-0.121987509118567,-1.56511877319057,-0.828176686086141,-2.25,-0.258198889747161,0.393973643519563,0
