"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num"
-0.912404843900859,0.286212291364566,-0.519034249085875,0.559016994374947,-1.04475911916052,-1.8516401995451,-1.56511877319057
0.997835391942079,-1.24025326257979,-0.519034249085875,0.559016994374947,1.2188856390206,0.925820099772551,-0.173902085910063
0.0452919615685823,-1.24025326257979,1.14187534798892,0.559016994374947,1.2188856390206,-0.925820099772551,1.21731460137044
0.344580026181899,0.286212291364566,-0.519034249085875,0.559016994374947,-1.04475911916052,0,-0.173902085910063
-1.03437723366834,0.286212291364566,-0.519034249085875,-1.67705098312484,NA,NA,-0.173902085910063
0.0937843083622112,0.286212291364566,1.14187534798892,0.559016994374947,NA,NA,-1.56511877319057
0.439806356549796,-1.24025326257979,-2.17994384616067,-1.67705098312484,1.2188856390206,-0.925820099772551,-0.173902085910063
0.471491416549581,0.286212291364566,-0.519034249085875,0.559016994374947,-1.04475911916052,0.925820099772551,-0.173902085910063
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.153910751024569,0.286212291364566,-0.519034249085875,0.559016994374947,-1.04475911916052,0.925820099772551,1.21731460137044
-0.991777451796193,0.286212291364566,-0.519034249085875,0.559016994374947,-0.290210866433477,0.925820099772551,-0.173902085910063
-0.0960188168304076,-1.24025326257979,1.14187534798892,0.559016994374947,-0.290210866433477,0,1.21731460137044
-1.48993222582053,1.81267784530892,1.14187534798892,0.559016994374947,-1.04475911916052,-0.925820099772551,1.21731460137044
2.08661142414984,-1.24025326257979,-0.519034249085875,-1.67705098312484,0.464337386293564,0.925820099772551,-0.173902085910063
-0.74046015329993,1.81267784530892,1.14187534798892,0.559016994374947,1.2188856390206,0.925820099772551,-0.173902085910063
-0.750222937869903,0.286212291364566,1.14187534798892,0.559016994374947,0.464337386293564,-0.925820099772551,1.21731460137044
1.68970352890674,0.286212291364566,-0.519034249085875,-1.67705098312484,NA,NA,-1.56511877319057
