"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.806483308310677,0.948683298050514,-0.377964473009227,-0.133630620956212,-0.58554004376912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35702260395516
0.459342156355225,-0.948683298050514,-0.377964473009227,0.801783725737273,-0.58554004376912,1.63299316185545,1.70084012854152,1.80225422755833,0.952661023244934,0.750939261482638,-0.207019667802706,0.158776837207489,-0.377964473009227,0.300375704593055,-0.377964473009227,0.377964473009227,-0.471404520791032
1.37508274866713,-0.948683298050514,2.26778683805536,0.801783725737273,-0.58554004376912,0.408248290463863,-0.944911182523068,-0.300375704593055,-0.158776837207489,-0.300375704593055,-0.207019667802706,0.158776837207489,-0.377964473009227,0.300375704593055,0.50395263067897,0.377964473009227,-0.471404520791032
-1.2294869106626,-0.948683298050514,NA,NA,NA,NA,0.377964473009227,-0.300375704593055,0.952661023244934,0.750939261482638,1.24211800681624,0.158776837207489,-0.377964473009227,0.300375704593055,0.50395263067897,0.377964473009227,NA
1.35930709424349,-0.948683298050514,-0.377964473009227,-0.133630620956212,-0.58554004376912,-0.816496580927726,-0.944911182523068,-1.35169067066875,-1.27021469765991,-1.35169067066875,-1.65615734242165,-2.06409888369736,-0.377964473009227,-1.80225422755833,-2.14179868038562,-2.26778683805536,-0.471404520791032
0.754538007615615,-0.948683298050514,-0.377964473009227,0.801783725737273,-0.58554004376912,0.408248290463863,0.377964473009227,-0.300375704593055,-0.158776837207489,0.750939261482638,-0.207019667802706,0.158776837207489,-0.377964473009227,-0.750939261482638,0.50395263067897,0.377964473009227,-0.471404520791032
0.448245207326865,0.948683298050514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.471404520791032
-0.377246068732166,0.948683298050514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942809041582063
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.924270801784149,0.948683298050514,-0.377964473009227,-2.00445931434318,1.4638501094228,-0.816496580927726,-0.944911182523068,-0.300375704593055,-1.27021469765991,-1.35169067066875,1.24211800681624,0.158776837207489,-0.377964473009227,1.35169067066875,0.50395263067897,0.377964473009227,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.05902812471873,0.948683298050514,-0.377964473009227,-0.133630620956212,1.4638501094228,-0.816496580927726,0.377964473009227,0.750939261482638,0.952661023244934,0.750939261482638,-0.207019667802706,1.27021469765991,2.26778683805536,0.300375704593055,0.50395263067897,0.377964473009227,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
