"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.903277897218874,0.948683298050514,NA,NA,NA,-0.77709281262705,-0.133630620956212,-0.58554004376912,-1.54065777303929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35702260395516
-0.76887512810831,-0.948683298050514,0.471404520791032,-0.353553390593274,-0.764719112901872,1.88722540209426,0.801783725737273,-0.58554004376912,0.256776295506548,1.70084012854152,1.54065777303929,1.80225422755833,0.952661023244934,-0.207019667802706,0.158776837207489,0.133630620956212,-0.377964473009227,0.300375704593055,0.300375704593055,0.377964473009227,-0.471404520791032
0.951998899389867,-0.948683298050514,-0.942809041582063,1.06066017177982,-2.14121351612524,0.111013258946721,0.801783725737273,-0.58554004376912,-0.641940738766369,-0.944911182523068,-0.256776295506548,-0.300375704593055,-0.158776837207489,-0.207019667802706,0.158776837207489,0.133630620956212,-0.377964473009227,0.300375704593055,0.300375704593055,0.377964473009227,-0.471404520791032
0.063052977650348,-0.948683298050514,-0.942809041582063,NA,0.611775290321498,NA,NA,NA,NA,0.377964473009227,-1.15549332977946,-0.300375704593055,0.952661023244934,1.24211800681624,0.158776837207489,-0.801783725737273,-0.377964473009227,-0.750939261482638,0.300375704593055,0.377964473009227,NA
1.32195975253277,-0.948683298050514,-0.942809041582063,-0.353553390593274,0.611775290321498,-0.77709281262705,-0.133630620956212,-0.58554004376912,1.15549332977946,-0.944911182523068,-1.15549332977946,-1.35169067066875,-1.27021469765991,-1.65615734242165,-2.06409888369736,-1.73719807243076,-0.377964473009227,-1.80225422755833,-1.80225422755833,-2.26778683805536,-0.471404520791032
1.67880305621948,-0.948683298050514,0.471404520791032,-0.353553390593274,0.611775290321498,-0.77709281262705,0.801783725737273,-0.58554004376912,1.15549332977946,0.377964473009227,0.641940738766369,-0.300375704593055,-0.158776837207489,-0.207019667802706,0.158776837207489,0.133630620956212,-0.377964473009227,0.300375704593055,-0.750939261482638,0.377964473009227,-0.471404520791032
-0.155734438768977,0.948683298050514,-0.942809041582063,-1.76776695296637,0.611775290321498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.471404520791032
-0.500048934024805,0.948683298050514,1.88561808316413,1.06066017177982,0.611775290321498,0.999119330520493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942809041582063
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.386819631224804,0.948683298050514,0.471404520791032,-0.353553390593274,0.611775290321498,-0.77709281262705,-2.00445931434318,1.4638501094228,-0.641940738766369,-0.944911182523068,-0.256776295506548,-0.300375704593055,-1.27021469765991,1.24211800681624,0.158776837207489,1.0690449676497,-0.377964473009227,1.35169067066875,1.35169067066875,0.377964473009227,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.3010586564467,0.948683298050514,0.471404520791032,1.06066017177982,-0.764719112901872,0.111013258946721,-0.133630620956212,1.4638501094228,0.256776295506548,0.377964473009227,0.641940738766369,0.750939261482638,0.952661023244934,-0.207019667802706,1.27021469765991,1.0690449676497,2.26778683805536,0.300375704593055,0.300375704593055,0.377964473009227,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
