"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
0.401483265124937,-0.938716898628947,1.02619370041583,1.23029642098524,1.29283824665053,-0.613003584985398,-0.780192049241489,0.714244305217922,1.30568930508123,1.29166853865141,0.89592831651712
0.738413453000132,1.05984165974236,-0.422550347230047,0.0946381862296342,0.291931216985604,-0.613003584985398,-0.780192049241489,-0.654723946449762,-1.10481402737643,0.0516667415460563,-0.235770609609769
-0.134756970216499,1.05984165974236,-0.422550347230047,-1.04102004852597,-0.708975812679324,-0.613003584985398,-1.88163964817065,-0.654723946449762,-1.10481402737643,1.29166853865141,-0.235770609609769
1.04910230192076,NA,-0.422550347230047,0.0946381862296342,0.291931216985604,0.518695341141491,0.321255549687672,0.714244305217922,0.100437638852403,0.0516667415460563,0.89592831651712
-0.644657824086043,1.05984165974236,1.02619370041583,1.23029642098524,0.291931216985604,0.518695341141491,0.321255549687672,0.714244305217922,0.100437638852403,0.0516667415460563,-0.235770609609769
-0.641655333973904,1.05984165974236,-0.422550347230047,0.0946381862296342,1.29283824665053,1.65039426726838,1.42270314861683,-2.02369219811745,0.100437638852403,-1.1883350555593,-0.235770609609769
0.286436456443118,NA,-0.422550347230047,-2.17667828328158,-1.70988284234425,-1.74470251111229,-1.88163964817065,-0.654723946449762,-1.10481402737643,-1.1883350555593,-0.235770609609769
-1.23586540518772,-0.938716898628947,1.02619370041583,1.23029642098524,1.29283824665053,1.65039426726838,0.321255549687672,0.714244305217922,1.30568930508123,1.29166853865141,0.89592831651712
-0.215913455742774,1.05984165974236,-0.422550347230047,0.0946381862296342,1.29283824665053,-0.613003584985398,1.42270314861683,0.714244305217922,0.100437638852403,0.0516667415460563,0.89592831651712
0.189080462125711,1.05984165974236,1.02619370041583,0.0946381862296342,-0.708975812679324,-0.613003584985398,-0.780192049241489,0.714244305217922,0.100437638852403,-1.1883350555593,-1.36746953573666
-1.88320999055056,1.05984165974236,1.02619370041583,0.0946381862296342,1.29283824665053,-0.613003584985398,0.321255549687672,NA,1.30568930508123,0.0516667415460563,0.89592831651712
-2.21314803401383,-0.272530712505178,1.02619370041583,1.23029642098524,1.29283824665053,1.65039426726838,0.321255549687672,0.714244305217922,0.100437638852403,1.29166853865141,0.89592831651712
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.194601784713283,-0.938716898628947,-0.422550347230047,0.0946381862296342,0.291931216985604,1.65039426726838,1.42270314861683,0.714244305217922,-1.10481402737643,0.0516667415460563,-1.36746953573666
0.0552724627139128,-0.938716898628947,1.02619370041583,1.23029642098524,1.29283824665053,1.65039426726838,1.42270314861683,0.714244305217922,1.30568930508123,-1.1883350555593,-0.235770609609769
-0.546591573711526,1.05984165974236,1.02619370041583,1.23029642098524,-0.708975812679324,-0.613003584985398,1.42270314861683,0.714244305217922,0.100437638852403,0.0516667415460563,0.89592831651712
-0.900203031023323,1.05984165974236,1.02619370041583,-1.04102004852597,-1.70988284234425,-0.613003584985398,-0.780192049241489,0.714244305217922,1.30568930508123,1.29166853865141,0.89592831651712
0.0370663504015542,-0.938716898628947,-0.422550347230047,0.0946381862296342,-0.708975812679324,-0.613003584985398,-0.780192049241489,0.714244305217922,0.100437638852403,-1.1883350555593,-0.235770609609769
-0.170031834024733,-0.938716898628947,-1.87129439487592,-1.04102004852597,-0.708975812679324,-0.613003584985398,0.321255549687672,-0.654723946449762,0.100437638852403,1.29166853865141,0.89592831651712
-0.245965628460934,-0.938716898628947,-0.422550347230047,1.23029642098524,-0.708975812679324,0.518695341141491,0.321255549687672,0.714244305217922,1.30568930508123,-1.1883350555593,0.89592831651712
1.28533872249567,-0.938716898628947,-1.87129439487592,-1.04102004852597,-0.708975812679324,-0.613003584985398,-0.780192049241489,-2.02369219811745,-2.31006569360526,-1.1883350555593,-2.49916846186354
1.13318054461732,-0.938716898628947,-0.422550347230047,-1.04102004852597,-0.708975812679324,-0.613003584985398,0.321255549687672,-0.654723946449762,0.100437638852403,0.0516667415460563,0.89592831651712
0.686972617703244,1.05984165974236,1.02619370041583,0.0946381862296342,0.291931216985604,0.518695341141491,0.321255549687672,0.714244305217922,-1.10481402737643,1.29166853865141,-1.36746953573666
1.05488002635143,-0.938716898628947,-1.87129439487592,-1.04102004852597,-0.708975812679324,-0.613003584985398,-0.780192049241489,-2.02369219811745,0.100437638852403,0.0516667415460563,-1.36746953573666
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.10937420280734,-0.938716898628947,-0.422550347230047,-1.04102004852597,-0.708975812679324,-0.613003584985398,-0.780192049241489,-0.654723946449762,-1.10481402737643,-1.1883350555593,-0.235770609609769
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
