"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
-0.502027406023177,-1.16609181239838,0.788810637746615,-0.173902085910063,0.3659625273557,0,1.25,-0.25
0.132225570603387,1.52488929313634,0.788810637746615,-0.173902085910063,-0.609937545592833,1.11803398874989,1.25,-0.25
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.988726425447413,0.179398740368981,-1.18321595661992,-1.56511877319057,1.34186260030423,0,-0.75,3.75
0.104163046060477,1.52488929313634,NA,-0.173902085910063,-1.58583761854137,0,-0.75,-0.25
0.0316390053610956,-1.16609181239838,-1.18321595661992,-1.56511877319057,1.34186260030423,-2.23606797749979,-0.75,-0.25
0.215134301721546,0.179398740368981,0.788810637746615,1.21731460137044,-0.609937545592833,0,1.25,-0.25
-1.84232578373673,-1.16609181239838,0.788810637746615,-0.173902085910063,1.34186260030423,0,-0.75,-0.25
1.21390459934202,NA,-1.18321595661992,-0.173902085910063,0.3659625273557,0,-0.75,-0.25
-0.0609304957357841,0.179398740368981,0.788810637746615,-0.173902085910063,0.3659625273557,0,-0.75,-0.25
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.266892749359388,0.179398740368981,0.788810637746615,1.21731460137044,-0.609937545592833,1.11803398874989,1.25,-0.25
1.55749312652122,0.179398740368981,-1.18321595661992,-0.173902085910063,0.3659625273557,1.11803398874989,1.25,-0.25
1.08567602999659,0.179398740368981,0.788810637746615,1.21731460137044,-1.58583761854137,1.11803398874989,-0.75,-0.25
NA,NA,NA,NA,NA,NA,NA,NA
0.259876130481616,-1.16609181239838,-1.18321595661992,-0.173902085910063,-0.609937545592833,0,-0.75,-0.25
-1.42402417334671,0.179398740368981,0.788810637746615,-1.56511877319057,-0.609937545592833,0,-0.75,-0.25
-0.968938258969309,-1.16609181239838,0.788810637746615,1.21731460137044,1.34186260030423,-2.23606797749979,-0.75,-0.25
1.45375348253056,1.52488929313634,-1.18321595661992,1.21731460137044,-0.609937545592833,0,1.25,-0.25
NA,NA,NA,NA,NA,NA,NA,NA
