"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
0.853293938920366,-1.16609181239838,-0.790569415042095,0.788810637746615,-0.684653196881458,0.258198889747162,-0.465130254709532,-0.764969401835878,-0.75,0.091901827761726,0.330169089872109,0,0.521706257730189,-0.141233170716508,-0.25
-1.84130911285977,1.52488929313634,0.790569415042095,0.788810637746615,0.684653196881458,0.258198889747162,-1.70547760060162,-0.764969401835878,-0.75,0.091901827761726,-1.78291308530939,1.11803398874989,-2.26072711683082,0.988632195015556,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4362656110867,0.179398740368981,0.790569415042095,-1.18321595661992,0.684653196881458,NA,0.775217091182553,1.39494420334778,-0.75,1.56233107194934,0.330169089872109,0,-0.869510429550315,-1.27109853644857,3.75
-0.154218935506134,1.52488929313634,0.790569415042095,NA,-0.684653196881458,0.258198889747162,-0.465130254709532,-0.764969401835878,1.25,0.091901827761726,0.330169089872109,0,-0.869510429550315,-0.141233170716508,-0.25
1.04392920831707,-1.16609181239838,-0.790569415042095,-1.18321595661992,-2.05395959064437,-3.61478445646026,-0.465130254709532,1.39494420334778,-0.75,-2.84895666061351,-1.78291308530939,-2.23606797749979,0.521706257730189,-0.141233170716508,-0.25
0.86984655738935,0.179398740368981,0.790569415042095,0.788810637746615,0.684653196881458,0.258198889747162,-1.70547760060162,-0.764969401835878,-0.75,0.091901827761726,0.330169089872109,0,0.521706257730189,0.988632195015556,-0.25
-1.68172235983582,-1.16609181239838,0.790569415042095,0.788810637746615,0.684653196881458,0.258198889747162,2.01556443707464,-0.764969401835878,1.25,0.091901827761726,0.330169089872109,0,-0.869510429550315,-2.40096390218064,-0.25
0.524435295545823,NA,0.790569415042095,-1.18321595661992,0.684653196881458,0.258198889747162,0.775217091182553,1.39494420334778,-0.75,0.091901827761726,-0.72637199771864,0,0.521706257730189,-0.141233170716508,-0.25
-0.430110529163681,0.179398740368981,-0.790569415042095,0.788810637746615,0.684653196881458,0.258198889747162,0.775217091182553,-0.764969401835878,-0.75,0.091901827761726,0.330169089872109,0,0.521706257730189,-0.141233170716508,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.562743874804044,0.179398740368981,0.790569415042095,0.788810637746615,0.684653196881458,0.258198889747162,-0.465130254709532,-0.764969401835878,1.25,1.56233107194934,1.38671017746286,1.11803398874989,1.91292294501069,0.988632195015556,-0.25
0.436929975694962,0.179398740368981,-2.37170824512628,-1.18321595661992,-2.05395959064437,0.258198889747162,0.775217091182553,-0.0449982001079928,1.25,0.091901827761726,0.330169089872109,1.11803398874989,0.521706257730189,-0.141233170716508,-0.25
-0.588782617602407,0.179398740368981,0.790569415042095,0.788810637746615,0.684653196881458,0.258198889747162,0.775217091182553,-0.764969401835878,1.25,0.091901827761726,1.38671017746286,1.11803398874989,-0.869510429550315,-1.27109853644857,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13244953391054,-1.16609181239838,-0.790569415042095,-1.18321595661992,-0.684653196881458,0.258198889747162,-0.465130254709532,1.39494420334778,-0.75,0.091901827761726,0.330169089872109,0,0.521706257730189,0.988632195015556,-0.25
0.15666741074353,0.179398740368981,0.790569415042095,0.788810637746615,0.684653196881458,0.258198889747162,0.775217091182553,1.39494420334778,1.25,0.091901827761726,0.330169089872109,0,-0.869510429550315,0.988632195015556,-0.25
1.05301566768566,-1.16609181239838,-0.790569415042095,0.788810637746615,-0.684653196881458,0.258198889747162,-0.465130254709532,-0.0449982001079928,-0.75,-1.37852741642589,-1.78291308530939,-2.23606797749979,0.521706257730189,-0.141233170716508,-0.25
0.624585452651265,1.52488929313634,-0.790569415042095,-1.18321595661992,0.684653196881458,0.258198889747162,-0.465130254709532,-0.764969401835878,-0.75,0.091901827761726,0.330169089872109,0,0.521706257730189,0.988632195015556,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
