"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
0.65979425039006,-1.33142124313126,0.595879571531124,1.22778671654692,-0.998165804558994,-0.774408140642711,-0.418890654697722
1.01430120672157,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.101663203283811,-0.0815155863141588,0.595879571531124,-0.132733699086154,-0.998165804558994,-0.774408140642711,-0.418890654697722
0.724252089559581,-0.0815155863141588,-1.362010449214,-0.132733699086154,-0.998165804558994,-0.774408140642711,-0.418890654697722
1.27510911544464,-0.0815155863141588,0.595879571531124,1.22778671654692,0.0950634099579993,-0.774408140642711,-0.418890654697722
-0.653176054221691,1.16839007050295,0.595879571531124,-1.49325411471923,1.18829262447499,0.681479163765586,-0.418890654697722
NA,NA,NA,NA,NA,NA,NA
-0.932047306299561,-0.0815155863141588,0.595879571531124,NA,1.18829262447499,-0.774408140642711,NA
-0.694392506268101,-1.33142124313126,-1.362010449214,-0.132733699086154,1.18829262447499,0.681479163765586,1.29856102956294
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.951862702145791,-0.0815155863141588,0.595879571531124,-1.49325411471923,NA,-0.774408140642711,-0.418890654697722
1.47263400261428,-0.0815155863141588,-1.362010449214,-0.132733699086154,-0.998165804558994,-2.23029544505101,-0.418890654697722
0.72480803743725,1.16839007050295,0.595879571531124,-0.132733699086154,0.0950634099579993,0.681479163765586,-0.418890654697722
0.0646884064949836,-1.33142124313126,-1.362010449214,1.22778671654692,0.0950634099579993,-0.774408140642711,-0.418890654697722
-1.0503329651147,1.16839007050295,0.595879571531124,-0.132733699086154,1.18829262447499,0.681479163765586,-0.418890654697722
-0.730390329301514,-1.33142124313126,0.595879571531124,-1.49325411471923,1.18829262447499,0.681479163765586,-0.418890654697722
1.22630313056974,NA,0.595879571531124,-0.132733699086154,-0.998165804558994,0.681479163765586,-0.418890654697722
0.842500201499075,-1.33142124313126,-1.362010449214,-0.132733699086154,1.18829262447499,-0.774408140642711,-0.418890654697722
-1.46781960328288,1.16839007050295,0.595879571531124,-1.49325411471923,1.18829262447499,2.13736646817388,1.29856102956294
0.190709679239386,-0.0815155863141588,0.595879571531124,1.22778671654692,1.18829262447499,0.681479163765586,-0.418890654697722
NA,NA,NA,NA,NA,NA,NA
-0.53892207174164,-0.0815155863141588,0.595879571531124,-0.132733699086154,0.0950634099579993,2.13736646817388,-0.418890654697722
NA,NA,NA,NA,NA,NA,NA
-1.54004857767795,-0.0815155863141588,0.595879571531124,-1.49325411471923,0.0950634099579993,-0.774408140642711,-0.418890654697722
1.30471553584269,1.16839007050295,0.595879571531124,NA,0.0950634099579993,-0.774408140642711,NA
0.0585627967007373,1.16839007050295,0.595879571531124,NA,1.18829262447499,0.681479163765586,NA
0.825520377374172,-0.0815155863141588,-1.362010449214,1.22778671654692,0.0950634099579993,0.681479163765586,-0.418890654697722
-1.11319295362538,1.16839007050295,0.595879571531124,NA,-0.998165804558994,0.681479163765586,NA
-0.139816295700568,-1.33142124313126,-1.362010449214,NA,-0.998165804558994,-2.23029544505101,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.280427782068607,-0.0815155863141588,-1.362010449214,-0.132733699086154,1.18829262447499,0.681479163765586,-0.418890654697722
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.229754084120662,-1.33142124313126,-1.362010449214,1.22778671654692,-0.998165804558994,-0.774408140642711,-0.418890654697722
0.508490395784251,1.16839007050295,0.595879571531124,1.22778671654692,0.0950634099579993,-0.774408140642711,-0.418890654697722
-0.726786805200659,-0.0815155863141588,0.595879571531124,-0.132733699086154,-0.998165804558994,0.681479163765586,-0.418890654697722
NA,NA,NA,NA,NA,NA,NA
-0.787392544852788,1.16839007050295,0.595879571531124,-0.132733699086154,0.0950634099579993,-0.774408140642711,1.29856102956294
-0.574312202551843,-1.33142124313126,0.595879571531124,1.22778671654692,-2.09139501907599,0.681479163765586,3.0160127138236
-0.294277310373093,1.16839007050295,0.595879571531124,-0.132733699086154,0.0950634099579993,0.681479163765586,-0.418890654697722
NA,NA,NA,NA,NA,NA,NA
1.48654393231429,-0.0815155863141588,0.595879571531124,1.22778671654692,-0.998165804558994,-0.774408140642711,-0.418890654697722
-0.591045513668287,1.16839007050295,0.595879571531124,1.22778671654692,0.0950634099579993,0.681479163765586,-0.418890654697722
0.397552839151909,-1.33142124313126,0.595879571531124,-0.132733699086154,1.18829262447499,-0.774408140642711,-0.418890654697722
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.09197854535631,-0.0815155863141588,0.595879571531124,1.22778671654692,-0.998165804558994,0.681479163765586,3.0160127138236
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.741271962611,1.16839007050295,0.595879571531124,-1.49325411471923,1.18829262447499,2.13736646817388,-0.418890654697722
-1.06764150394148,1.16839007050295,0.595879571531124,NA,1.18829262447499,-0.774408140642711,NA
-1.01780374418222,-0.0815155863141588,0.595879571531124,-0.132733699086154,0.0950634099579993,0.681479163765586,-0.418890654697722
0.195033517776026,-1.33142124313126,-1.362010449214,-0.132733699086154,-2.09139501907599,-0.774408140642711,-0.418890654697722
1.95166886409776,-1.33142124313126,-3.31990046995912,1.22778671654692,-0.998165804558994,0.681479163765586,-0.418890654697722
0.276027855405355,1.16839007050295,0.595879571531124,1.22778671654692,0.0950634099579993,0.681479163765586,-0.418890654697722
-1.1897904029605,1.16839007050295,-1.362010449214,-0.132733699086154,1.18829262447499,0.681479163765586,-0.418890654697722
-1.44133484006962,1.16839007050295,0.595879571531124,-0.132733699086154,-0.998165804558994,-0.774408140642711,3.0160127138236
NA,NA,NA,NA,NA,NA,NA
2.37770274743154,-1.33142124313126,0.595879571531124,-1.49325411471923,-0.998165804558994,-0.774408140642711,1.29856102956294
NA,NA,NA,NA,NA,NA,NA
-0.0900211651797202,-0.0815155863141588,0.595879571531124,-0.132733699086154,0.0950634099579993,0.681479163765586,-0.418890654697722
-0.648777158762479,-1.33142124313126,NA,-1.49325411471923,1.18829262447499,-0.774408140642711,-0.418890654697722
1.88567101376738,-0.0815155863141588,-1.362010449214,-1.49325411471923,-0.998165804558994,-0.774408140642711,-0.418890654697722
