"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.75518020137323,0.929622251704529,0.454512285412168,0.228369558321004,1.30384048104053,-0.130973151364033,0.410038195178882,0.247363129245765,-0.0977741178366243,-0.23914335132648
-1.94310062099555,0.929622251704529,1.3887875387594,1.28457876555565,2.60768096208106,0.838228168729811,1.57706998145724,1.26430043836724,1.10810666881507,4.06543697255016
-1.73091005298481,0.929622251704529,0.454512285412168,-0.82783964891364,1.30384048104053,1.80742948882366,0.410038195178882,0.247363129245765,-0.0977741178366243,-0.23914335132648
0.22724197210699,-1.16202781463066,0.454512285412168,0.228369558321004,0,0.838228168729811,1.57706998145724,0.247363129245765,-0.0977741178366243,-0.23914335132648
-1.87197045609605,0.929622251704529,-0.479762967935066,0.228369558321004,NA,0.838228168729811,0.410038195178882,1.26430043836724,1.10810666881507,-0.23914335132648
0.969034842118652,0.929622251704529,-0.479762967935066,-0.82783964891364,-1.30384048104053,-0.130973151364033,-1.92402537737783,-0.769574179875712,-0.0977741178366243,-0.23914335132648
0.122406154294075,-1.16202781463066,0.454512285412168,0.228369558321004,0,-1.10017447145788,0.410038195178882,0.247363129245765,1.10810666881507,-0.23914335132648
-1.41772052477464,0.929622251704529,1.3887875387594,2.34078797279029,0,1.80742948882366,1.57706998145724,1.26430043836724,1.10810666881507,4.06543697255016
-0.00533072554426842,NA,0.454512285412168,1.28457876555565,0,1.80742948882366,0.410038195178882,0.247363129245765,-0.0977741178366243,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.254187619896784,0.929622251704529,1.3887875387594,0.228369558321004,1.30384048104053,1.80742948882366,-1.92402537737783,1.26430043836724,1.10810666881507,-0.23914335132648
0.243435314670709,-1.16202781463066,1.3887875387594,0.228369558321004,1.30384048104053,0.838228168729811,1.57706998145724,0.247363129245765,1.10810666881507,-0.23914335132648
-0.916874798895661,0.929622251704529,-1.4140382212823,-0.82783964891364,-1.30384048104053,-1.10017447145788,0.410038195178882,-0.769574179875712,-2.50953569114002,-0.23914335132648
0.288878154489787,0.929622251704529,1.3887875387594,-0.82783964891364,0,-1.10017447145788,-0.756993591099474,0.247363129245765,-0.0977741178366243,-0.23914335132648
-0.54360409108151,0.929622251704529,1.3887875387594,2.34078797279029,0,-0.130973151364033,0.410038195178882,0.247363129245765,-0.0977741178366243,-0.23914335132648
-0.577347332927686,0.929622251704529,-0.479762967935066,0.228369558321004,0,-1.10017447145788,-0.756993591099474,0.247363129245765,-1.30365490448832,-0.23914335132648
1.06247289180052,0.929622251704529,-1.4140382212823,0.228369558321004,-1.30384048104053,-1.10017447145788,0.410038195178882,-0.769574179875712,-1.30365490448832,-0.23914335132648
0.71783552982494,-1.16202781463066,-0.479762967935066,0.228369558321004,NA,-1.10017447145788,0.410038195178882,-1.78651148899719,1.10810666881507,-0.23914335132648
0.385226740067404,0.929622251704529,0.454512285412168,1.28457876555565,0,1.80742948882366,-0.756993591099474,0.247363129245765,-0.0977741178366243,-0.23914335132648
-1.69444109223454,-1.16202781463066,-0.479762967935066,-0.82783964891364,-1.30384048104053,-0.130973151364033,-0.756993591099474,-1.78651148899719,-0.0977741178366243,-0.23914335132648
-0.149370587072454,0.929622251704529,-1.4140382212823,-0.82783964891364,0,-0.130973151364033,-0.756993591099474,0.247363129245765,-0.0977741178366243,-0.23914335132648
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.447793414397514,0.232405562926132,-0.479762967935066,-0.82783964891364,0,-0.130973151364033,0.410038195178882,0.247363129245765,-0.0977741178366243,-0.23914335132648
0.657938143610803,-1.16202781463066,-1.4140382212823,-0.82783964891364,0,-1.10017447145788,-0.756993591099474,-1.78651148899719,-1.30365490448832,-0.23914335132648
0.63101434546724,0.929622251704529,-0.479762967935066,-0.82783964891364,0,-0.130973151364033,0.410038195178882,0.247363129245765,-0.0977741178366243,-0.23914335132648
-0.0126848684982224,0.929622251704529,1.3887875387594,2.34078797279029,2.60768096208106,1.80742948882366,1.57706998145724,1.26430043836724,1.10810666881507,-0.23914335132648
0.277689239037106,-1.16202781463066,1.3887875387594,-0.82783964891364,0,-0.130973151364033,-0.756993591099474,-0.769574179875712,-2.50953569114002,-0.23914335132648
0.919628767774954,-1.16202781463066,-0.479762967935066,-0.82783964891364,-1.30384048104053,-0.130973151364033,0.410038195178882,0.247363129245765,-0.0977741178366243,-0.23914335132648
0.803302223623088,-1.16202781463066,0.454512285412168,0.228369558321004,0,-0.130973151364033,0.410038195178882,1.26430043836724,-0.0977741178366243,-0.23914335132648
0.519925097835894,0.929622251704529,-1.4140382212823,-0.82783964891364,0,-1.10017447145788,-0.756993591099474,1.26430043836724,-0.0977741178366243,-0.23914335132648
0.943592954003142,-0.464811125852264,-0.479762967935066,-0.82783964891364,0,-0.130973151364033,-1.92402537737783,0.247363129245765,-1.30365490448832,-0.23914335132648
0.580479352071754,-1.16202781463066,-0.479762967935066,1.28457876555565,-1.30384048104053,-0.130973151364033,0.410038195178882,-1.78651148899719,-0.0977741178366243,-0.23914335132648
1.40269272960821,-1.16202781463066,-1.4140382212823,-0.82783964891364,0,-1.10017447145788,-0.756993591099474,0.247363129245765,1.10810666881507,-0.23914335132648
1.17233087915567,0.232405562926132,-0.479762967935066,-0.82783964891364,-1.30384048104053,-1.10017447145788,-0.756993591099474,-0.769574179875712,-1.30365490448832,-0.23914335132648
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.681182693714704,-1.16202781463066,1.3887875387594,0.228369558321004,0,-0.130973151364033,0.410038195178882,0.247363129245765,1.10810666881507,-0.23914335132648
-0.389314146507067,0.929622251704529,0.454512285412168,-0.82783964891364,0,-0.130973151364033,1.57706998145724,1.26430043836724,1.10810666881507,-0.23914335132648
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.51596044829246,-1.16202781463066,-1.4140382212823,-0.82783964891364,0,-0.130973151364033,-0.756993591099474,-1.78651148899719,-0.0977741178366243,-0.23914335132648
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.23348041470496,-1.16202781463066,-0.479762967935066,-0.82783964891364,0,-0.130973151364033,-0.756993591099474,0.247363129245765,-0.0977741178366243,-0.23914335132648
-1.1791397963587,-0.464811125852264,-0.479762967935066,0.228369558321004,-1.30384048104053,-1.10017447145788,-0.756993591099474,-1.78651148899719,1.10810666881507,-0.23914335132648
