"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.850475679165742,-1.17260393995586,0.511766315719159,-0.552770798392567,0.591312395989083,-1.05684581511358,1.20325363687036,0.288675134594813,0.640512615220348,0.809173593712687
-1.87590865285389,NA,NA,NA,-0.946099833582532,1.44115338424578,NA,NA,-1.44115338424578,NA
0.314179885768542,1.17260393995586,0.511766315719159,-0.552770798392567,0.591312395989083,-1.05684581511358,0.0925579720669508,-0.866025403784439,0.640512615220348,0.809173593712687
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0491337911565968,-2.34520787991171,-1.02353263143832,-0.552770798392567,-0.946099833582532,0.192153784566104,-1.01813769273646,0.288675134594813,0.640512615220348,0.809173593712687
1.25562441477632,0,-1.02353263143832,-0.552770798392567,0.591312395989083,0.192153784566104,0.0925579720669508,-0.866025403784439,0.640512615220348,-1.13284303119776
0.978858856905943,0,-1.02353263143832,-0.552770798392567,0.591312395989083,-1.05684581511358,-1.01813769273646,0.288675134594813,0.640512615220348,-1.13284303119776
0.624706305567593,0,0.511766315719159,-0.552770798392567,0.591312395989083,0.192153784566104,-1.01813769273646,1.44337567297406,0.640512615220348,0.809173593712687
-0.937760802853614,1.17260393995586,0.511766315719159,-0.552770798392567,-0.946099833582532,1.44115338424578,1.20325363687036,1.44337567297406,0.640512615220348,0.809173593712687
1.29623631234312,0,-1.02353263143832,-0.552770798392567,0.591312395989083,-1.05684581511358,0.0925579720669508,-0.866025403784439,0.640512615220348,-1.13284303119776
-0.900154883455343,0,-1.02353263143832,-0.552770798392567,0.591312395989083,0.192153784566104,1.20325363687036,0.288675134594813,-1.44115338424578,-1.13284303119776
-0.00733422679456387,1.17260393995586,0.511766315719159,1.6583123951777,0.591312395989083,0.192153784566104,-1.01813769273646,-2.02072594216369,0.640512615220348,0.809173593712687
-0.782090894740563,0,0.511766315719159,1.6583123951777,0.591312395989083,-1.05684581511358,-1.01813769273646,0.288675134594813,-1.44115338424578,-1.13284303119776
-0.865965784985881,0,2.04706526287664,1.6583123951777,-2.48351206315415,1.44115338424578,1.20325363687036,0.288675134594813,-1.44115338424578,0.809173593712687
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
