"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num"
-0.128380097885763,1.90267439447217,0.751779037259126,0.915163989191901
-0.129626027109613,0.223844046408491,-0.651541832291243,0.915163989191901
-0.127620435362655,NA,NA,NA
-0.127459775429738,0.223844046408491,0.751779037259126,0.915163989191901
-0.12772631600039,0.223844046408491,-0.651541832291243,-0.205444977165529
-0.129003476163803,1.90267439447217,0.751779037259126,0.915163989191901
NA,NA,NA,NA
-0.129420139358085,0.223844046408491,-2.05486270184161,0.915163989191901
-0.127888029932922,0.223844046408491,0.751779037259126,0.915163989191901
-0.12687840037733,0.223844046408491,0.751779037259126,-1.32605394352296
-0.127599285660978,0.223844046408491,0.751779037259126,-0.205444977165529
-0.12561093486586,0.223844046408491,0.751779037259126,-1.32605394352296
NA,NA,NA,NA
-0.129606810213255,1.90267439447217,0.751779037259126,0.915163989191901
-0.127879027747233,-1.45498630165519,0.751779037259126,0.915163989191901
-0.130482035537067,0.223844046408491,-0.651541832291243,0.915163989191901
-0.130491217096246,0.223844046408491,NA,0.915163989191901
-0.128217870835587,0.223844046408491,0.751779037259126,0.915163989191901
NA,NA,NA,NA
-0.126918481918301,0.223844046408491,0.751779037259126,-0.205444977165529
-0.128367809906153,0.223844046408491,-0.651541832291243,0.915163989191901
-0.128008257887287,0.223844046408491,-2.05486270184161,0.915163989191901
-0.13009682716335,1.90267439447217,-0.651541832291243,0.915163989191901
NA,NA,NA,NA
-0.128315644786762,0.223844046408491,0.751779037259126,0.915163989191901
-0.12809157607675,0.223844046408491,0.751779037259126,-0.205444977165529
NA,NA,NA,NA
-0.128888095547849,0.223844046408491,-0.651541832291243,-1.32605394352296
-0.126460246566964,0.223844046408491,0.751779037259126,-1.32605394352296
-0.127718128657957,-1.45498630165519,0.751779037259126,-0.205444977165529
-0.128155050234362,-1.45498630165519,0.751779037259126,0.915163989191901
-0.128565809279356,0.223844046408491,0.751779037259126,-1.32605394352296
-0.129422829985296,0.223844046408491,NA,0.915163989191901
7.68220784105214,-1.45498630165519,0.751779037259126,-2.44666290988039
-0.128616489330553,-1.45498630165519,0.751779037259126,0.915163989191901
-0.128090245354345,-1.45498630165519,-0.651541832291243,-1.32605394352296
-0.127449418887133,0.223844046408491,NA,-0.205444977165529
-0.128160647035513,0.223844046408491,-2.05486270184161,0.915163989191901
-0.126487211402904,-1.45498630165519,0.751779037259126,-0.205444977165529
-0.127542459542626,0.223844046408491,0.751779037259126,-0.205444977165529
-0.128463334001282,0.223844046408491,-0.651541832291243,-1.32605394352296
-0.127800568041717,1.90267439447217,-2.05486270184161,0.915163989191901
-0.127038031313455,1.90267439447217,0.751779037259126,-0.205444977165529
-0.128488841583115,0.223844046408491,-0.651541832291243,0.915163989191901
NA,NA,NA,NA
-0.128977454096013,1.90267439447217,-0.651541832291243,-0.205444977165529
-0.129305768234234,-1.45498630165519,-0.651541832291243,-1.32605394352296
-0.128716378246921,0.223844046408491,0.751779037259126,0.915163989191901
-0.126762838969817,-1.45498630165519,-0.651541832291243,0.915163989191901
-0.130039868940529,0.223844046408491,-2.05486270184161,-1.32605394352296
-0.126389495866285,0.223844046408491,0.751779037259126,-0.205444977165529
-0.128126021881826,-1.45498630165519,0.751779037259126,-0.205444977165529
-0.126863730462083,0.223844046408491,0.751779037259126,-0.205444977165529
-0.128179818056044,0.223844046408491,-2.05486270184161,-0.205444977165529
-0.128107701852912,0.223844046408491,-0.651541832291243,0.915163989191901
-0.126229390747262,0.223844046408491,-0.651541832291243,0.915163989191901
-0.127294169465674,0.223844046408491,0.751779037259126,-0.205444977165529
-0.127013281578393,-1.45498630165519,0.751779037259126,-2.44666290988039
-0.126437649338647,0.223844046408491,0.751779037259126,-0.205444977165529
-0.128540293363248,0.223844046408491,-2.05486270184161,-0.205444977165529
-0.127670231035381,-1.45498630165519,0.751779037259126,-0.205444977165529
-0.129664264835414,0.223844046408491,0.751779037259126,-2.44666290988039
-0.125807050095955,-1.45498630165519,-0.651541832291243,-0.205444977165529
-0.128821135374702,-1.45498630165519,0.751779037259126,0.915163989191901
-0.127137290332823,0.223844046408491,0.751779037259126,0.915163989191901
-0.126262551705759,-1.45498630165519,NA,-1.32605394352296
-0.128825572492661,0.223844046408491,-0.651541832291243,-0.205444977165529
NA,NA,NA,NA
NA,NA,NA,NA
