"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
1.20848661385022,-1.86393795655391,1.00946606635906,0.07319250547114,0.695379487459148,1.0978875820671,0,0.286212291364566,1.58113883008419,1.0978875820671
-1.58940421974144,0.976348453432999,1.00946606635906,1.24427259300938,2.2848183159372,1.0978875820671,1.58113883008419,-1.24025326257979,0,1.0978875820671
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.930915277139147,-0.443794751560454,1.00946606635906,0.07319250547114,-0.894059341018905,-0.853912563829966,0,1.81267784530892,0,1.0978875820671
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.179461967713,-0.443794751560454,-0.605679639815436,0.07319250547114,-0.894059341018905,-0.853912563829966,0,-1.24025326257979,0,-0.853912563829966
-0.0725896228407699,-0.443794751560454,-0.605679639815436,-2.26896766960534,0.695379487459148,-0.853912563829966,-1.58113883008419,0.286212291364566,0,-0.853912563829966
0.900540616538395,-0.443794751560454,1.00946606635906,1.24427259300938,0.695379487459148,-0.853912563829966,0,0.286212291364566,0,-0.853912563829966
0.849959318436565,-1.86393795655391,1.00946606635906,0.07319250547114,-0.894059341018905,-0.853912563829966,-1.58113883008419,0.286212291364566,0,1.0978875820671
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.37540432812984,-0.443794751560454,-0.605679639815436,-1.0978875820671,0.695379487459148,1.0978875820671,0,1.81267784530892,0,1.0978875820671
-0.120421132903064,-0.443794751560454,-2.22082534598993,1.24427259300938,-0.894059341018905,1.0978875820671,1.58113883008419,0.286212291364566,1.58113883008419,1.0978875820671
1.53543231493813,0.976348453432999,1.00946606635906,-1.0978875820671,-0.894059341018905,-0.853912563829966,0,0.286212291364566,1.58113883008419,1.0978875820671
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5696319603874,-0.443794751560454,-0.605679639815436,-1.0978875820671,-0.894059341018905,-0.853912563829966,0,0.286212291364566,0,-0.853912563829966
-0.118651802074346,0.976348453432999,-0.605679639815436,0.07319250547114,-0.894059341018905,1.0978875820671,1.58113883008419,0.286212291364566,-1.58113883008419,-0.853912563829966
-1.84435629364427,0.976348453432999,1.00946606635906,1.24427259300938,0.695379487459148,1.0978875820671,0,0.286212291364566,0,-0.853912563829966
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.626648537937634,0.976348453432999,-0.605679639815436,0.07319250547114,0.695379487459148,-0.853912563829966,0,-1.24025326257979,-1.58113883008419,-0.853912563829966
-0.567284070482938,0.976348453432999,-0.605679639815436,0.07319250547114,0.695379487459148,1.0978875820671,0,-1.24025326257979,0,-0.853912563829966
0.499255874177451,0.976348453432999,-0.605679639815436,0.07319250547114,-0.894059341018905,-0.853912563829966,-1.58113883008419,-1.24025326257979,-1.58113883008419,-0.853912563829966
