"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22d_num"
0.286928941344308,-1.31342855822218,-0.883699140327812
NA,NA,NA
NA,NA,NA
0.475132295735261,1.53233331792588,-0.883699140327812
1.79055362606854,0.109452379851848,0.475837998638053
-1.40403026657131,-1.31342855822218,1.83537513760392
NA,NA,NA
-1.89505238162613,-1.31342855822218,0.475837998638053
2.02761713840418,1.53233331792588,-0.883699140327812
-0.181418760920103,-1.31342855822218,-0.883699140327812
-0.873559538607777,1.53233331792588,0.475837998638053
0.301232838641235,0.109452379851848,-0.883699140327812
-0.165587326454717,0.109452379851848,-0.883699140327812
-1.16072365870934,0.109452379851848,1.83537513760392
0.144633448912731,1.53233331792588,-0.883699140327812
-1.52105412483223,NA,-0.883699140327812
1.27651113364049,0.109452379851848,-0.883699140327812
0.95988103863202,0.109452379851848,0.475837998638053
NA,NA,NA
-0.677787999463959,0.109452379851848,0.475837998638053
NA,NA,NA
-1.00058114615366,0.109452379851848,0.475837998638053
NA,NA,NA
NA,NA,NA
-0.805930734462851,0.109452379851848,1.83537513760392
-0.421097660615024,-1.31342855822218,0.475837998638053
-0.379013980536402,0.109452379851848,-0.883699140327812
-0.253445867574798,0.109452379851848,0.475837998638053
-0.730511590779807,0.109452379851848,1.83537513760392
-0.4345010443799,0.109452379851848,1.83537513760392
1.06833041962595,0.109452379851848,-0.883699140327812
1.08199972412854,-1.31342855822218,0.475837998638053
-0.599242793555696,0.109452379851848,0.475837998638053
0.682883919593281,0.109452379851848,0.475837998638053
-0.378318942609451,-1.31342855822218,0.475837998638053
1.35719732993476,-1.31342855822218,-0.883699140327812
1.06561076711617,1.53233331792588,0.475837998638053
0.0131878577855335,0.109452379851848,0.475837998638053
-0.664233529900253,0.109452379851848,-0.883699140327812
0.372493919480677,1.53233331792588,-0.883699140327812
1.60270385948376,0.109452379851848,-0.883699140327812
0.85173839776322,1.53233331792588,-2.24323627929368
NA,NA,NA
NA,NA,NA
-0.431263120813553,-1.31342855822218,0.475837998638053
-0.426354143437849,NA,NA
-1.56121288695105,0.109452379851848,NA
-0.590530827941441,-1.31342855822218,-0.883699140327812
NA,NA,NA
0.163393039156165,NA,0.475837998638053
NA,NA,NA
NA,NA,NA
1.85846348926705,1.53233331792588,0.475837998638053
NA,NA,NA
NA,NA,NA
-0.82504085781658,-1.31342855822218,-0.883699140327812
NA,NA,NA
