"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q10a_num",70,22,31.43
"TX_RESP_Q10e_num",70,22,31.43
"TX_RESP_Q10f_num",70,22,31.43
"TX_RESP_Q21c_num",70,22,31.43
"TX_RESP_Q22a_num",70,22,31.43
"TX_RESP_Q22b_num",70,22,31.43
"TX_RESP_Q22e_num",70,22,31.43
"TX_RESP_Q23b_num",70,22,31.43
"TX_RESP_Q23c_num",70,22,31.43
"TX_RESP_Q23f_num",70,22,31.43
"TX_RESP_Q23g_num",70,22,31.43
"TX_RESP_Q23h_num",70,22,31.43
"TX_RESP_Q10b_num",70,21,30
"TX_RESP_Q10c_num",70,21,30
"TX_RESP_Q10d_num",70,21,30
"TX_RESP_Q21a_num",70,21,30
"TX_RESP_Q21b_num",70,21,30
"TX_RESP_Q21d_num",70,21,30
"TX_RESP_Q21e_num",70,21,30
"TX_RESP_Q22c_num",70,21,30
"TX_RESP_Q22d_num",70,21,30
"TX_RESP_Q22f_num",70,21,30
"TX_RESP_Q22g_num",70,21,30
"TX_RESP_Q22h_num",70,21,30
"TX_RESP_Q23a_num",70,21,30
"TX_RESP_Q23d_num",70,21,30
"TX_RESP_Q23e_num",70,21,30
"TX_RESP_Q23i_num",70,21,30
"TX_RESP_Q19_num",70,21,30
"TX_RESP_Q20_num",70,21,30
"TX_RESP_Q01",70,0,0
"TX_RESP_Q02",70,0,0
"TX_RESP_Q03",70,0,0
"TX_RESP_Q04",70,0,0
"TX_RESP_Q05a",70,0,0
"TX_RESP_Q05b",70,0,0
"TX_RESP_Q05c",70,0,0
"TX_RESP_Q06",70,0,0
"TX_RESP_Q07a",70,0,0
"TX_RESP_Q07b",70,0,0
"TX_RESP_Q07c",70,0,0
"TX_RESP_Q07d",70,0,0
"TX_RESP_Q07e",70,0,0
"TX_RESP_Q08",70,0,0
"TX_RESP_Q09",70,0,0
"TX_RESP_Q10a",70,0,0
"TX_RESP_Q10b",70,0,0
"TX_RESP_Q10c",70,0,0
"TX_RESP_Q10d",70,0,0
"TX_RESP_Q10e",70,0,0
"TX_RESP_Q10f",70,0,0
"TX_RESP_Q11a",70,0,0
"TX_RESP_Q11b",70,0,0
"TX_RESP_Q11c",70,0,0
"TX_RESP_Q12a",70,0,0
"TX_RESP_Q12b",70,0,0
"TX_RESP_Q12c",70,0,0
"TX_RESP_Q12d",70,0,0
"TX_RESP_Q12e",70,0,0
"TX_RESP_Q12f",70,0,0
"TX_RESP_Q12g",70,0,0
"TX_RESP_Q13a",70,0,0
"TX_RESP_Q13b",70,0,0
"TX_RESP_Q13c",70,0,0
"TX_RESP_Q13d",70,0,0
"TX_RESP_Q13e",70,0,0
"TX_RESP_Q13f",70,0,0
"TX_RESP_Q13g",70,0,0
"TX_RESP_Q13h",70,0,0
"TX_RESP_Q13i",70,0,0
"TX_RESP_Q14",70,0,0
"TX_RESP_Q15a",70,0,0
"TX_RESP_Q15b",70,0,0
"TX_RESP_Q16",70,0,0
"TX_RESP_Q17",70,0,0
"TX_RESP_Q18",70,0,0
"TX_RESP_Q19",70,0,0
"TX_RESP_Q20",70,0,0
"TX_RESP_Q21a",70,0,0
"TX_RESP_Q21b",70,0,0
"TX_RESP_Q21c",70,0,0
"TX_RESP_Q21d",70,0,0
"TX_RESP_Q21e",70,0,0
"TX_RESP_Q22a",70,0,0
"TX_RESP_Q22b",70,0,0
"TX_RESP_Q22c",70,0,0
"TX_RESP_Q22d",70,0,0
"TX_RESP_Q22e",70,0,0
"TX_RESP_Q22f",70,0,0
"TX_RESP_Q22g",70,0,0
"TX_RESP_Q22h",70,0,0
"TX_RESP_Q23a",70,0,0
"TX_RESP_Q23b",70,0,0
"TX_RESP_Q23c",70,0,0
"TX_RESP_Q23d",70,0,0
"TX_RESP_Q23e",70,0,0
"TX_RESP_Q23f",70,0,0
"TX_RESP_Q23g",70,0,0
"TX_RESP_Q23h",70,0,0
"TX_RESP_Q23i",70,0,0
"TX_RESP_Q24",70,0,0
"TX_RESP_Q25",70,0,0
